,source,text,type,category,label,English,text_size,subject,contains_name
320, Viorica Dăncilă,„Am realizat 80% din Programul de guvernare”., DECLARAȚII Prezidentiale,Fals,3,"""We have achieved 80% of the Government Program."" ",small,Politica,no
321, Klaus Iohannis,"„Eu cred că România poate progresa semnificativ printr-o mai bună utilizare a fondurilor europene destinate agriculturii, din care a atras până acum doar puțin peste jumătate.”", DECLARAȚII Prezidentiale,Adevărat,0,"""I believe that Romania can make significant progress through better use of European funds for agriculture, of which it has so far attracted just over half."" ",small,Politica,no
322, Theodor Paleologu,"„performanță în administrația publică asigurată de digitalizare, depolitizare și mobilitate bazată pe meritocrație”", DECLARAȚII Prezidentiale,În afara mandatului,3,"""Performance in public administration ensured by digitization, depoliticization and mobility based on meritocracy"" ",small,Politica,no
325, Theodor Paleologu,"„Economie performantă asigurată de ﬁscalitate redusă, ﬂexibilitate și sprijin pe criterii meritocratice pentru inițiative antreprenoriale”. ", DECLARAȚII Prezidentiale,Numai cu sprijin instituțional,1,"""A successful economy ensured by low scalability, flexibility and support on meritocratic criteria for entrepreneurial initiatives"". ",small,Politica,no
327, Klaus Iohannis,„România normală înseamnă investiţii în creşe şi grădiniţe cu program prelungit (...)”, DECLARAȚII Prezidentiale,În afara mandatului,3,"""Normal Romania means investments in nurseries and kindergartens with extended program (...)"" ",small,Politica,no
328, Theodor Paleologu,"„Îmi propun să mă lupt pentru modificarea Constituției, pentru armonizarea celui mai important act statal cu vremurile actuale.”", DECLARAȚII Prezidentiale,Numai cu sprijin instituțional,1,"""I intend to fight for the amendment of the Constitution, for the harmonization of the most important state act with the current times."" ",small,Politica,no
331, Dan Barna,"„România are nevoie de spitale noi, cele promise, dar niciodată realizate: 3 spitale regionale construite și dotate corespunzător la Cluj, Iași și Craiova până la finalul mandatului meu de președinte.”", DECLARAȚII Prezidentiale,În afara mandatului,3,"""Romania needs new hospitals, the ones promised, but never realized: 3 regional hospitals built and properly equipped in Cluj, Iași and Craiova until the end of my term as president."" ",small,Politica,no
333, Claudiu Nasui,"„Parlamentarii au automat, prin legea salarizării, de 9 ori salariul minim pe economie. La o creștere de 100 de lei a salariului minim, statul va încasa 45 de lei în plus per angajat la salariul minim, angajații pe salariul minim vor primi 55 de lei în plus, dar parlamentarii vor primi 900 de lei în plus pe lună.”", DECLARAȚII Munca,Parțial Adevărat,1,"""The parliamentarians automatically have, through the salary law, 9 times the minimum salary per economy. When the minimum wage is increased by 100 lei, the state will receive an additional 45 lei per employee at the minimum wage, the employees on the minimum wage will receive an additional 55 lei, but the parliamentarians will receive an additional 900 lei per month. ” ",big,Social,no
336, Eugen Teodorovici,"„România are una dintre cele mai mari rate de creştere economică din Uniunea Europeană, a şasea cea mai mică rată a datoriei publice în PIB din UE şi cea mai mică rată a şomajului din ultimii 30 de ani.”", DECLARAȚII Economie,Parțial Adevărat,1,"""Romania has one of the highest rates of economic growth in the European Union, the sixth lowest rate of public debt in GDP in the EU and the lowest rate of unemployment in the last 30 years."" ",big,Economie,no
349, Viorica Dăncilă,„România este pe locul trei în ierarhia ţărilor cu cele mai mari 500 de companii din Europa Centrală şi de Est.”, DECLARAȚII Mediu de afaceri,Trunchiat,2,"""Romania is on the third place in the hierarchy of countries with the largest 500 companies in Central and Eastern Europe."" ",small,Economie,no
351, Mihai Fifor,"„Din cei 10 candidaţi cu suspiciuni (...), doar Rovana Plumb este cea care trebuie să suporte consecinţele.”", DECLARAȚII Educatie,Fals,3,"""Out of the 10 candidates with suspicions (...), only Rovana Plumb is the one who has to bear the consequences."" ",small,Social,no
353, Vlad Voiculescu,"„În primele 6 luni, din 10 angajări, 5 au fost la stat!”", DECLARAȚII Munca,Fals,3,"""In the first 6 months, out of 10 jobs, 5 were at the state!"" ",small,Social,no
357, DănuÅ£ Bica,"„Cum să nu fie explicabilă degringolada din sistemul de învăţământ, atâta vreme cât în ultimii trei ani un mandat de ministru a durat în medie şase luni?”", DECLARAȚII Educatie,Adevărat,0,"""How can the collapse of the education system not be explained, as long as in the last three years a term of office has lasted an average of six months?"" ",small,Social,no
362, Viorica Dăncilă,"„(...)suntem a doua ţară cu cea mai mare creştere economică, după Ungaria.”", DECLARAȚII Economie,Adevărat,0,"""(...) we are the second country with the highest economic growth, after Hungary."" ",small,Economie,no
365, Claudiu Nasui,"„În 6 luni, deficitul nostru comercial a mai crescut cu 3.21 miliarde euro, față de 2016.”", DECLARAȚII Educatie,Adevărat,0,"""In 6 months, our trade deficit increased by 3.21 billion euros, compared to 2016."" ",small,Social,no
366, Dacian Cioloș,"„În București și în județul Ilfov au intrat aproximativ 35% dintre cele 1,5 milioane de mașini second-hand intrate în țară în ultimii doi ani.”", DECLARAȚII Transport,Fals,3,"""Approximately 35% of the 1.5 million used cars that have entered the country in the last two years have entered Bucharest and Ilfov County."" ",small,Economie,no
368, Mihai Fifor,"„Dacă avem un poliţist de proximitate care are arondaţi 10.000 de cetăţeni, cu siguranţă nu are cum să-i cunoască”", DECLARAȚII Social,Adevărat,0,"""If we have a local policeman who has 10,000 citizens, he certainly has no way of knowing them."" ",small,Economie,no
369, Petre Daea,"„(...)în această perioadă, noi în România avem în jur de 20.000 de producători de tomate, faţă de 8.000 cât au fost la începutul programului (n.r. de sprijin pentru tomate), în 2017.”", DECLARAȚII Agricultura,Parțial Adevărat,1,"""(...) during this period, we in Romania have around 20,000 tomato producers, compared to 8,000 at the beginning of the program (n.r. support for tomatoes), in 2017."" ",small,Economie,no
370, Florin Câțu,"„Salariul mediu net pentru angajații din administrația publică, apărare și asigurări sociale a fost întotdeauna mai mare decât salariul mediu net din sectorul privat.”", DECLARAȚII Economie,Adevărat,0,"""The average net salary for public administration, defense and social security employees has always been higher than the average net salary in the private sector."" ",small,Economie,no
372, Viorica Dăncilă,"„Puterea de cumpărare a românilor a crescut în primii doi ani de guvernare cu cinci puncte procentuale ajungând la 64% din media Uniunii Europene, peste cea din Bulgaria şi Croaţia.”", DECLARAȚII Economie,Adevărat,0,"""The purchasing power of Romanians increased in the first two years of government by five percentage points, reaching 64% of the European Union average, above that of Bulgaria and Croatia."" ",small,Economie,no
374, Cătălin Rădulescu,"„[...] această lege (n.r. privind castrarea chimică a pedofililor și violatorilor) există de 60 ani în SUA, și acum în marea majoritate a țărilor europene inclusiv în R. Moldova.”", DECLARAȚII Justitie,Parțial Adevărat,1,"""[...] this law (n.r. on the chemical castration of pedophiles and rapists) has existed for 60 years in the USA, and now in the vast majority of European countries, including the Republic of Moldova."" ",small,Justitie,no
376, Carmen Dan,"„Tot în ultimii ani valorile infracționalității, la nivel național, au scăzut. S-a întâmplat și în 2017, iar 2018 a fost al 7-lea an consecutiv în care s-a înregistrat acest trend.”", DECLARAȚII Justitie,Fals,3,"""Also in recent years, the values of crime, at national level, have decreased. It also happened in 2017, and 2018 was the 7th consecutive year in which this trend was registered. ” ",small,Justitie,no
377, Daniel Buda,"„Comparativ cu luna iunie 2018, în luna iunie 2019 s-au înregistrat scumpiri cu 5% la alimente, cu aproape 3% la produsele nealimentare și cu 4,2% la servicii. Astfel, cele mai mari creșteri s-au înregistrat la cartofi, cu 37,3%, la legume cu 14%, la fructe cu 15%, la combustibil cu 4,6%.”", DECLARAȚII Economie,Parțial Adevărat,1,"""Compared to June 2018, in June 2019 there were 5% increases in food prices, almost 3% in non-food products and 4.2% in services. Thus, the highest increases were registered for potatoes, with 37.3%, for vegetables with 14%, for fruits with 15%, for fuel with 4.6%. ” ",big,Economie,no
384, Siegfried Mureșan,„Croația a avut în ultimii 2 ani surplus bugetar de aproape un procent. România a avut în fiecare din ultimii 3 ani deficit bugetar aproape de limita de 3%.”, DECLARAȚII Economie,Parțial Adevărat,1,"""Croatia has had a budget surplus of almost one percent in the last 2 years. Romania has had a budget deficit close to the 3% limit in each of the last 3 years. ” ",small,Economie,no
387, Viorica Dăncilă,"„[...] legat de GRECO, analizăm fiecare punct, dar cred că trebuie să se uite și la Belgia, țara din care face parte. Sunt 15 recomandări, din care a implementat doar una.”", DECLARAȚII Externe,Adevărat,0,"""[...] related to GRECO, we analyze each point, but I think we must also look at Belgium, the country to which it belongs. There are 15 recommendations, of which only one has been implemented. "" ",small,Externe,no
391, Maria Grapini,"„în 2019, prin programul Prima Casă, s-a alocat un fond de aproape 2 miliarde de lei – peste 418 milioane de euro - pentru garanții bancare care să suțină creditele imobiliare cu avans minim – de numai 5% - pentru achiziția ori construcția de locuințe.”", DECLARAȚII Economie,Parțial Adevărat,1,"""In 2019, through the Prima Casa program, a fund of almost 2 billion lei was allocated - over 418 million euros - for bank guarantees to support real estate loans with a minimum advance - of only 5% - for the purchase or construction of housing. ” ",big,Economie,no
394, Mihai Fifor,"„În prezent, Estonia este singura ţară din lume care foloseşte, la nivel naţional, sistemul de vot electronic online.""", DECLARAȚII Electoral,Adevărat,0,"""Currently, Estonia is the only country in the world that uses the online electronic voting system at the national level."" ",small,Politica,no
396, Ludovic Orban,"„(...) suntem, cred că cu 300 de milioane mai puțin pe investiţii, pe primele patru luni, decât anul trecut. Investiţiile s-au dus din ce în ce mai jos (...) şi în fiecare an a fost un minim alocat invesțiilor.""", DECLARAȚII Economie,Trunchiat,2,"""(...) we are, I think, 300 million less on investments, for the first four months, than last year. Investments have gone lower and lower (...) and every year there has been a minimum allocated to investments. "" ",big,Economie,no
397, Ovidiu Raețchi,„[...] fondurile alocate [Jandarmeriei] pentru muniţii şi armament de tip război au crescut cu peste 500%.”, DECLARAȚII Finante,Fals,3,"""[...] the funds allocated to [the Gendarmerie] for ammunition and war-type weapons increased by more than 500%."" ",small,Economie,no
398, Claudiu Nasui,„Știți unde dă statul cea mai mare subvenție agricolă? La tutun.”, DECLARAȚII Economie,Trunchiat,2,"""Do you know where the state gives the largest agricultural subsidy? The tobacco. ” ",small,Economie,no
399, Raluca Turcan,"„Situația este și mai proastă pentru investițiile publice, care sunt mai mici cu 100 de milioane de lei față de anul 2018, anul cu cele mai scăzute investiții din ultimii 15 ani.”", DECLARAȚII Economie,Fals,3,"""The situation is even worse for public investments, which are 100 million lei lower than in 2018, the year with the lowest investments in the last 15 years."" ",small,Economie,no
400, Victor Ponta,"„În anul ăsta ne-am împrumutat cel mai scump de după criza din 2010, deci dobânzile sunt mai mari, adăugați faptul că nu am luat mai mult de 21% din banii europeni.""", DECLARAȚII Finante,Fals,3,"""This year we have borrowed the most expensive since the 2010 crisis, so interest rates are higher, add that we have not taken more than 21% of European money."" ",small,Economie,no
401, Iulian Bulai,„[...] la audieri nu e nevoie de cvorum - fiindcă nu se iau decizii.”, DECLARAȚII Politica,Adevărat,0,"""[...] no quorum is needed at hearings - because no decisions are made."" ",small,Politica,no
403, Viorica Dăncilă,„Sunt mulţi români care au reuşit în aceşti doi ani şi jumătate să îşi cumpere o maşină. O dovedeşte creşterea explozivă a numărului de înmatriculări auto.”, DECLARAȚII Transport,Adevărat,0,"""There are many Romanians who have managed in these two and a half years to buy a car. This is evidenced by the explosive increase in the number of car registrations. "" ",small,Economie,no
406, Cristian Bușoi,„Bucureștiul este cea mai poluată capitală din Europa.”, DECLARAȚII Mediu,Trunchiat,2,"""Bucharest is the most polluted capital in Europe."" ",small,SanatateMediu,no
410, Ramona Strugariu,"„România este singura țară europeană care nu a aplicat legislația europeană în domeniul securității sociale.""", DECLARAȚII Europa,Fals,3,"""Romania is the only European country that has not applied European legislation in the field of social security."" ",small,Externe,no
411, Viorica Dăncilă,„România are una dintre cele mai mici datorii publice guvernamentale din Uniunea Europeană.”, DECLARAȚII Economie,Parțial Adevărat,1,"""Romania has one of the lowest public government debts in the European Union."" ",small,Economie,no
415, Viorica Dăncilă,"„În timp ce noi ne chinuim să avem o preşedinţie de succes şi avem cea mai de succes preşedinţie pe care a deţinut-o un stat membru, 90 de dosare legislative închise, 1.300 de evenimente de a promova România şi a-i promova pe români, ei ce fac?”", DECLARAȚII Externe,Fals,3,"""While we are struggling to have a successful presidency and we have the most successful presidency held by a member state, 90 closed legislative files, 1,300 events to promote Romania and promote Romanians, they what I do?"" ",big,Externe,no
419, Viorica Dăncilă,"„[...] mutarea unei ambasade este decisă de către preşedintele României. Părerea mea este că trebuie să existe o decizie politică. Eu am declarat în SUA, la Washington, mi-am spus punctul meu de vedere, dar dacă vă uitaţi pe declaraţia de atunci, am spus, în consens, şi cu respectarea prevederilor constituţionale.""", DECLARAȚII Externe,Trunchiat,2,"""[...] the relocation of an embassy is decided by the president of Romania. My view is that there must be a political decision. I said in the United States, in Washington, I said my point of view, but if you look at the statement then, I said, in consensus, and in compliance with the constitutional provisions. "" ",big,Externe,no
421, Dragoș Pâslaru,"„Referitor la absorbție, avem 7,4 miliarde de euro, date oficiale, bani europeni trași în 2016. Reprezintă suma cea mai mare, istorică, în România, bani intrați în vistieria țării“", DECLARAȚII Europa,Adevărat,0,"""Regarding absorption, we have 7.4 billion euros, official data, European money drawn in 2016. It represents the largest, historical amount in Romania, money entered the country's treasury"" ",small,Externe,no
423, Lia Olguța Vasilescu,"Far from ""silencing"" the courts, we have sought to eliminate any form of political or ex parte interference of any sort, creating institutional checks and balances within the justice system to give it genuine independence.", DECLARAȚII Justitie,Fals,3,"Far from ""silencing"" the courts, we have sought to eliminate any form of political or ex parte interference of any sort, creating institutional checks and balances within the justice system to give it genuine independence. ",big,Justitie,no
425, Corina Crețu,„Fondurile europene au permis îmbunătățirea legăturilor feroviare dintre Sighișoara și Coșlariu (201 milioane euro)”, DECLARAȚII Europa,Adevărat,0,"""European funds have improved the railway connections between Sighișoara and Coșlariu (201 million euros)"" ",small,Externe,no
426, Carmen Avram,"“refacerea a mii de kilometri de canale ce asigură irigarea cu apă gratuită a peste 1,4 milioane de hectare de teren arabil”", DECLARAȚII Europa,Fals,3,"""Restoration of thousands of kilometers of canals that ensure free irrigation of over 1.4 million hectares of arable land"" ",small,Externe,no
427, Antoneta Ioniță,"„(...) cu aproximativ 48.300 de decese cauzate anual de cancer, România se situează mult peste media Uniunii Europene şi se menţine cu cele mai înalte rate de incidenţă şi mortalitate prin cancer de col uterin din spaţiul european.”", DECLARAȚII Sanatate,Parțial Adevărat,1,"""(...) with approximately 48,300 deaths caused annually by cancer, Romania is well above the European Union average and maintains the highest incidence and mortality rates of cervical cancer in Europe."" ",big,SanatateMediu,no
429, Klaus Iohannis,„România este singura țară din Uniunea Europeană al cărei deficit bugetar începe cu cifra 3.”, DECLARAȚII Economie,Trunchiat,2,"""Romania is the only country in the European Union whose budget deficit starts with the figure 3."" ",small,Economie,no
435, Liviu Dragnea,„a fost doi ani la rând România pe primul loc la porumb și floarea soarelui în Europa.”, DECLARAȚII Agricultura,Trunchiat,2,"""Romania was the number one corn and sunflower in Europe for two years in a row."" ",small,Economie,no
438, Renate Weber,"„Aduceți-vă aminte cât se vorbea de amnistie și grațiere, iar Tăriceanu a spus «nu, nu avem nevoie de amnistie»”.", DECLARAȚII Europa,Trunchiat,2,"""Remember how much there was talk of amnesty and pardons, and Tariceanu said 'no, we don't need an amnesty'."" ",small,Externe,no
447, Gabriela Zoană,„Am reușit performanța istorică de a avea cel mai mic șomaj din ultimii 30 de ani!”, DECLARAȚII Europa,Fals,3,"""We have managed the historic performance of having the lowest unemployment in the last 30 years!"" ",small,Externe,no
451, Roxana Wring,"„Ca de obicei, la nivelul Primăriei cheltuielile de funcționare vor fi mai mari decât cele pentru dezvoltare: 4,25 miliarde lei (63%) pentru funcționare și 2,56 miliarde lei (37%) pentru dezvoltare.”", DECLARAȚII Finante,Adevărat,0,"""As usual, at the level of the City Hall, the operating expenses will be higher than those for development: 4.25 billion lei (63%) for operation and 2.56 billion lei (37%) for development."" ",small,Economie,no
457, Rovana Plumb,„România ocupă locul 1 în lume pentru productivitatea muncii.”, DECLARAȚII Europa,Fals,3,"""Romania ranks 1st in the world for labor productivity."" ",small,Externe,no
461, Claudiu Manda,"“Am ajuns de la 300.000 de hectare irigate la 1,4 milioane de hectare irigate și nu ne oprim până nu ajungem la 2 milioane așa cum am promis în fața voastră acum doi ani de zile.”", DECLARAȚII Europa,Fals,3,"""We have grown from 300,000 irrigated hectares to 1.4 million irrigated hectares and we will not stop until we reach 2 million as we promised you two years ago."" ",big,Externe,no
463, Andrei Caramitru,"„Noi în ultimii 5-6-7 ani am trecut de la o țară rurală si feudală la o țară mult mai urbană, majoritar urbană. E prima oară în istoria noastră în care suntem majoritar urbani.""", DECLARAȚII Social,Parțial Adevărat,1,"""In the last 5-6-7 years we have moved from a rural and feudal country to a much more urban country, mostly urban. It's the first time in our history that we're mostly urban. "" ",big,Economie,no
465, Rareș Bogdan,„Suntem ultima țară din UE care are 2.600 de școli cu toaleta în curte(...)”, DECLARAȚII Europa,Parțial Adevărat,1,"""We are the last country in the EU to have 2,600 schools with toilets in the yard (...)"" ",small,Externe,no
466, Vlad Voiculescu,"„În 2016 am schimbat legislația în materie astfel încât managerii să raporteze infecțiile nosocomiale. Vedeți că din 2016 raportarea a început să crească. Ceea ce vedem, însă, este în continuare, la o fracțiune din realitate.”", DECLARAȚII Sanatate,Adevărat,0,"""In 2016, we changed the relevant legislation so that managers can report nosocomial infections. You can see that since 2016 the reporting has started to increase. What we see, however, is still a fraction of reality. "" ",big,SanatateMediu,no
469, Klaus Iohannis,„Golăneala Guvernului PSD de astăzi a depășit orice limită. Nu trec nici măcar trei zile fără să dea o Ordonanță într-un domeniu sau altul.”, DECLARAȚII Politica,Parțial Adevărat,1,"""Today's PSD government's mess has exceeded any limit. Not even three days pass without issuing an Ordinance in one field or another. ” ",small,Politica,no
470, Raluca Turcan,„Siegfried Mureșan este primul negociator-șef român pentru bugetul Uniunii Europene de 160 miliarde de Euro pentru perioada 2021 – 2027.”, DECLARAȚII Politica,Parțial Fals,2,"""Siegfried Mureșan is the first Romanian chief negotiator for the European Union budget of 160 billion Euros for the period 2021 - 2027."" ",small,Politica,no
472, Liviu Dragnea,„Am depășit Portugalia la PIB. Urmează Cehia.” , DECLARAȚII Economie,Parțial Fals,2,"""We have surpassed Portugal in GDP. The Czech Republic is coming. ” ",small,Economie,no
476, Siegfried Mureșan,"„De când România a aderat la UE, la 1 ianuarie 2007, am contribuit cu 17 miliarde de euro în bugetul Uniunii și am primit 51 de miliarde de euro.”", DECLARAȚII Externe,Adevărat,0,"""Since Romania joined the EU on January 1, 2007, we have contributed 17 billion euros to the Union's budget and received 51 billion euros."" ",small,Externe,no
477, Claudiu Nasui,"„România a înregistrat în 2018 cel mai mare deficit de cont curent din ultimii 10 ani.""", DECLARAȚII Economie,Adevărat,0,"""Romania registered in 2018 the largest current account deficit in the last 10 years."" ",small,Economie,no
478, Viorica Dăncilă,„Bugetul pe anul 2019 prevede cea mai mare alocare de fonduri pentru Sănătate din întreaga istorie a României.”, DECLARAȚII Sanatate,Parțial Fals,2,"""The 2019 budget provides for the largest allocation of funds for health in the entire history of Romania."" ",small,SanatateMediu,no
479, Eugen Tomac,"„Anual, pe drumurile din România au loc peste 7.500 de accidente rutiere. Au existat şi ani în care am avut peste 3.000 de morţi din accidente rutiere. Anul trecut au fost peste 1.300 de români care şi-au pierdut viaţa în accidente rutiere. Infrastructura României nu mai poate fi tratată cu indiferenţă.”", DECLARAȚII Transport,Adevărat,0,"""Every year, over 7,500 road accidents occur on roads in Romania. There were also years when we had over 3,000 deaths in road accidents. Last year, more than 1,300 Romanians lost their lives in road accidents. Romania's infrastructure can no longer be treated with indifference. "" ",big,Economie,no
483, Liviu Dragnea,"“Faptul că au fost mii de dosare deschise din oficiu împotriva unor judecători pe deciziile luate, adică pe sentințele date, mie mi se pare un lucru de o gravitate foarte mare.”", DECLARAȚII Justitie,Fals,3,"""The fact that there were thousands of cases opened ex officio against some judges on the decisions taken, ie on the sentences given, seems to me to be a very serious matter."" ",small,Justitie,no
488, Klaus Iohannis,"„(...) bugetul pesedist prevede o reducere semnificativă a cheltuielilor pentru investiţii din bugetele locale. Se prevede o sumă de 1,2%. Este cea mai scăzută valoare a ponderii în PIB din ultimii zece ani.”  „(...) investiţiile anunţate pentru 2019 sunt cu un miliard mai mici faţă de cele din 2018.”", DECLARAȚII Finante,Parțial Adevărat,1,"""(...) the PSD budget provides for a significant reduction in investment spending from local budgets. An amount of 1.2% is foreseen. It is the lowest value of the share in GDP in the last ten years. "" ""(...) the investments announced for 2019 are one billion lower than in 2018."" ",big,Economie,no
489, Liviu Dragnea,"„Nu se poate, de 10 ani de zile tot le creşte bugetul. Dar ce fac, frate?”", DECLARAȚII Politica,Parțial Fals,2,"""It is not possible, for 10 years they have been increasing their budget. But what do I do, brother? ” ",small,Politica,no
491, Darius VÃ¢lcov,"„Au administrat anul trecut zece miliarde de euro, banii aceştia din contribuţii ai românilor în ultimii doi ani, conform datelor lor, au avut un randament al acestor bani de 2,14%, putem să spunem 2,2 în condiţiile în care anul trecut inflaţia a fost de 3,2.”", DECLARAȚII Economie,Parțial Fals,2,"""Last year they managed ten billion euros, this money from the contributions of Romanians in the last two years, according to their data, had a return of this money of 2.14%, we can say 2.2 given that last year inflation was 3.2. ” ",big,Economie,no
492, Eugen Nicolicea,“Legea română nu lasă loc de interpretări în ceea ce privește prevederile potrivit cărora suspendarea activității unităților de parchet reprezintă infracțiune și se pedepsește ca atare.”, DECLARAȚII Justitie,Fals,3,"""Romanian law leaves no room for interpretation regarding the provisions according to which the suspension of the activity of the prosecutor's office units is a crime and is punished as such."" ",small,Justitie,no
493, Dan Barna,"„România este ţara care se împrumută la cea mai mare dobândă din Europa, suntem mai rău decât Grecia în perioada ei de criză.”", DECLARAȚII Finante,Parțial Fals,2,"""Romania is the country that borrows at the highest interest rate in Europe, we are worse than Greece in its time of crisis."" ",small,Economie,no
496, Claudiu Nasui,"„Noi nu avem atât de mult o problemă de taxe mici, cum ni se mai spune mai ales din zona social-democrată, avem o problemă cu colectarea. Noi avem taxe chiar mai mari decât în alte locuri. Impozitul pe profit în România e 16%, în Bulgaria e 10%, în Irlanda e 12,5%. Noi avem o impozitare mare. Problema e că avem o administraţie fiscală care acţionează fie foarte selectiv, fie total ineficient.”", DECLARAȚII Finante,Adevărat,0,"""We do not have as much of a problem of low taxes, as we are told especially in the social-democratic area, we have a problem with collection. We have even higher taxes than elsewhere. The profit tax in Romania is 16%, in Bulgaria it is 10%, in Ireland it is 12.5%. We have a high tax. The problem is that we have a tax administration that acts either very selectively or totally inefficiently. "" ",big,Economie,no
498, Viorica Dăncilă,"„Astăzi avem PNDL, programul de care depind şansele de dezvoltare a multor comunităţi. Cu ajutorul acestor programe am scos ţara din noroaie, ca să mă exprim mai plastic [...] Aşa cum ştiţi, peste 70% din finanţarea atât din PNDL 1, cât şi din PNDL 2 a fost direcţionată către comune, demonstrând astfel că modernizarea satului românesc nu mai e doar la nivel declarativ, ci avem proiecte concrete puse în practică. Astfel din 12.681 obiective de investiţii, în mediul rural sunt finanţate 10.387 în valoare de 34,25 miliarde lei.”", DECLARAȚII Economie,Parțial Fals,2,"""Today we have PNDL, the program on which the development chances of many communities depend. With the help of these programs I took the country out of the mud, to express myself more plastically [...] As you know, over 70% of the funding from both PNDL 1 and PNDL 2 was directed to the communes, thus proving that modernization The Romanian village is no longer only at the declarative level, but we have concrete projects put into practice. Thus, out of 12,681 investment objectives, 10,387 in the rural area are financed in the amount of 34.25 billion lei. ” ",big,Economie,no
499, Călin Popescu Tăriceanu,"„Această numire este una politică, pentru că dacă ar fi una bazată pe calităţile profesionale, atunci sigur că aici trebuie să ai cunoştinţe solide de drept, o pregătire solidă profesională, ceea ce, din câte ştiu eu, doamna Kovesi nu are.""", DECLARAȚII Justitie,Fals,3,"""This appointment is a political one, because if it were one based on professional qualities, then surely you have to have a solid knowledge of law here, a solid professional training, which, as far as I know, Mrs. Kovesi does not have."" ",big,Justitie,no
500, Costel Alexe,"„Din punct de vedere al infrastructurii rutiere, Moldova este cea mai periculoasă zonă din Uniunea Europeană. (...) Statisticile rutiere vorbesc de la sine - sunt peste 2.000 de morţi şi 9.000 de răniţi grav în 9.200 de accidente rutiere, iar principala cauză o reprezintă lipsa unei infrastructuri rutiere moderne, capabile să preia volumul traficului auto.”", DECLARAȚII Transport,Parțial Adevărat,1,"""From the point of view of road infrastructure, Moldova is the most dangerous area in the European Union. (...) Road statistics speak for themselves - there are over 2,000 dead and 9,000 seriously injured in 9,200 road accidents, and the main cause is the lack of a modern road infrastructure, able to take over the volume of car traffic. "" ",big,Economie,no
501, Viorica Dăncilă,"• „Am suplimentat bugetul investițiilor cu 15,7 miliarde de lei față de anul trecut.” • „Avem cea mai mare creștere din toate timpurile la bugetul educației - un plus de peste 10 miliarde față de anul 2018.” • „Anul trecut am avut o creștere economică de 3 ori mai mare decât media europeană.” • „Veniturile la bugetul de stat au ajuns la cel mai mare nivel din toate timpurile.”", DECLARAȚII Politica,Fals,3,"• ""We supplemented the investment budget by 15.7 billion lei compared to last year."" • ""We have the largest increase of all time in the education budget - an increase of over 10 billion compared to 2018."" • ""Last year we had an economic growth 3 times higher than the European average."" • ""State budget revenues have reached an all-time high."" ",big,Politica,no
508, Viorica Dăncilă,"„Doar într-un singur an am reuşit ceea ce alte guverne nu au atins într-un mandat întreg. Veniturile bugetului de stat au ajuns în 2018 la peste 295 mld. lei, ceea ce reprezintă o creştere cu 32% faţă de 2016, iar ponderea veniturilor în PIB a ajuns la 31,1% faţă de 29,5% în 2016. PIB a crescut în 2018 cu peste 25% faţă de anul 2016 şi a ajuns la 949,6 miliarde lei”.", DECLARAȚII Economie,Parțial Adevărat,1,"""In just one year, we have achieved what other governments have not achieved in a full term. State budget revenues reached over 295 billion lei in 2018, which represents an increase of 32% compared to 2016, and the share of revenues in GDP reached 31.1% compared to 29.5% in 2016. increased in 2018 by over 25% compared to 2016 and reached 949.6 billion lei ”. ",big,Economie,no
509, Victor Ponta,"„Viitorul arată bine: cel mai mare curs Euro - Leu din istorie, cel mai mare preț al energiei din Europa, cea mai mare inflație din ultimii 20 de ani, cele mai mici investiții publice după anul 2010, cei mai puțini bani la sănătate și educație.”", DECLARAȚII Sanatate,Parțial Fals,2,"""The future looks good: the highest Euro-Leo exchange rate in history, the highest energy price in Europe, the highest inflation in the last 20 years, the lowest public investment since 2010, the least money for health and education."" ",big,SanatateMediu,no
510, USR,România se numără printre țările cu cea mai scăzută rată de vaccinare antigripală din Europa: 5.2%!, DECLARAȚII Sanatate,Adevărat,0,Romania is among the countries with the lowest flu vaccination rate in Europe: 5.2%! ,small,SanatateMediu,no
511, Ecaterina Andronescu,"„Au fost peste 2600 de şcoli fără toaletă în clădirea şcolii, ci cu toaletă în curte, mai sunt 1460.”", DECLARAȚII Educatie,Fals,3,"""There were over 2600 schools without a toilet in the school building, but with a toilet in the yard, there are still 1460."" ",small,Social,no
533, Liviu Dragnea,"Toţi ştim că sunt milioane de români în afara ţării şi care au drept de vot, dar acest cvorum, ideea de cvorum - că este 30%, 50% - se dovedeşte încă o dată că diminuează sau inhibă prezenţa la vot dintr-un motiv foarte simplu: cei care sunt împotriva întrebării, indiferent care ar fi aceea, au la îndemână un mijloc care este pedepsit de lege, dar nimeni nu îl aplică, şi anume boicotul referendumului respectiv.", DECLARAȚII Politica,Fals,3,"We all know that there are millions of Romanians outside the country who have the right to vote, but this quorum, the idea of a quorum - that it is 30%, 50% - proves once again that it diminishes or inhibits the presence to vote for a very reason. simple: those who are against the question, whatever that may be, have at their disposal a means which is punishable by law, but no one applies it, namely the boycott of that referendum. ",big,Politica,no
