,source,text,type,category,label,English,text_size,subject,contains_name
211, Lucian Romascanu,"„(...) legea cu Ținutul Secuiesc a trecut tacit pentru că, urmare inconștienței unui senator liberal infectat cu noul coronavirus, parlamentul a trebuit să fie închis.”", DECLARAȚII Social,Fals,3,"""(...) the law with the Szekler Land was passed tacitly because, due to the unconsciousness of a liberal senator infected with the new coronavirus, the parliament had to be closed."" ",small,Economie,yes
212, Alfred Simonis,„PSD a votat întotdeauna împotriva unor astfel de inițiative. Și acum și în ultimii 15 ani de când tot sunt depuse astfel de inițiative.”, DECLARAȚII Social,Adevărat,0,"""PSD has always voted against such initiatives. And now and in the last 15 years since such initiatives are still submitted. "" ",small,Economie,yes
213, Dan Barna,"„Am fost azi singurul membru al Comisiei pentru politică externă din Camera Deputaților care a votat împotriva unui acord de ratificare a unui împrumut de 40 de milioane de euro pentru Jandarmerie de la Banca Internațională pentru Reconstrucție și Dezvoltare. În primul rând pe motive de oportunitate.  40 de milioane care vor trebui desigur restituiți, cu dobânzi și comisioane atașate, până în 2029.”", DECLARAȚII Externe,Adevărat,0,"""Today I was the only member of the Foreign Policy Committee in the Chamber of Deputies who voted against an agreement to ratify a 40 million euro loan for the Gendarmerie from the International Bank for Reconstruction and Development. First of all for reasons of opportunity. 40 million which will of course have to be repaid, with interest and commissions attached, by 2029. ” ",big,Externe,yes
215, Gabriela Firea,"„Este ştiut faptul că spre exemplu în Bucureşti, (...), de trei ani de zile spitalele care aparţin Primăriei Capitalei sunt mult mai dotate, s-au făcut investiţii anual de 100 de milioane de euro în toate spitalele (...). """, DECLARAȚII Sanatate,Fals,3,"""It is known that for example in Bucharest, (...), for three years the hospitals belonging to the Capital City Hall are much more equipped, investments of 100 million euros have been made annually in all hospitals (... ). "" ",big,SanatateMediu,yes
216, Călin Popescu Tăriceanu,"„Cred că și Președintele a realizat că 66.000 de testări nu înseamnă 66.000 de persoane, ci mai puțin. Mult mai puțin. Adică, în jur de 22.000 români au fost testați. Și dacă la 22.000 de români testați cifra celor îmbolnăviți este de peste 6.600, atunci situația este cu adevărat dramatică”", DECLARAȚII Coronavirus,Trunchiat,2,"""I think the President also realized that 66,000 tests does not mean 66,000 people, but less. Much less. That is, around 22,000 Romanians were tested. And if at 22,000 Romanians tested the number of those sick is over 6,600, then the situation is really dramatic. ",big,Coronavirus,yes
217, Ludovic Orban,"„Ne-am pus la curent cu situația și cu proiectele institutului (n.r. Institutul Național de Cercetare-Dezvoltare Medico-Militară ""Cantacuzino) Vă voi spune pe scurt, în privința laboratorului în care se fac testări pentru Covid - are o capacitate de 500 de teste pe zi care poate fi crescută în funcție de necesități.”", DECLARAȚII Coronavirus,Adevărat,0,"""We got acquainted with the situation and the projects of the institute (no. National Institute for Medical-Military Research-Development"" Cantacuzino) I will tell you briefly about the laboratory where tests are performed for Covid - it has a capacity of 500 tests per day which may be increased as necessary. "" ",big,Coronavirus,yes
218, Marcel Ciolacu,„Ei și-au îndeplinit obligațiile cetățenești: au stat în case și au respectat regulile impuse de autorități”., DECLARAȚII Coronavirus,Parțial Adevărat,1,"""They fulfilled their civic obligations: they stayed in their homes and complied with the rules imposed by the authorities."" ",small,Coronavirus,yes
219, Brigitte Clotilde Armand,"„Să demontăm propaganda rusă. Am scris mai jos că România primeşte 3 miliarde de euro din partea UE pentru combaterea COVID19. Apoi, m-au întrebat mulţi cetăţeni care este suma pentru Franţa şi Germania. Iată: Franţa - 650 milioane euro şi Germania - 826 milioane euro. România - 3.079 milioane”", DECLARAȚII Coronavirus,Parțial Adevărat,1,"""Let's dismantle Russian propaganda. I wrote below that Romania receives 3 billion euros from the EU to fight COVID19. Then many citizens asked me what the amount was for France and Germany. Here: France - 650 million euros and Germany - 826 million euros. Romania - 3,079 million ” ",big,Coronavirus,yes
223, Siegfried Mureșan,Comisia Europeană a adoptat astăzi solicitarea mea de a suspenda taxele de import la echipamentele medicale și de protecție din afara Uniunii Europene pentru combaterea COVID-19., DECLARAȚII Coronavirus,Trunchiat,2,The European Commission today adopted my request to suspend import duties on medical and protective equipment from outside the European Union to combat COVID-19. ,small,Coronavirus,yes
225, Violeta Alexandru,"„Nu există nicio evaluare într-un singur loc a tuturor angajaților din sistemul public și am mai vorbit despre acest lucru. (...) Nu că nu știm astăzi, n-am știut niciodată câți angajați sunt în sectorul public. Nu există o centralizare la nivelul țării cu privire la toți angajații din toate primăriile, toți angajații din toate consiliile județene, toate prefecturile, toate companiile.”", DECLARAȚII Munca,Fals,3,"""There is no one-stop evaluation of all employees in the public system and we have talked about this before. (...) Not that we don't know today, we never knew how many employees are in the public sector. There is no centralization at the national level regarding all employees in all mayoralties, all employees in all county councils, all prefectures, all companies. "" ",big,Social,yes
228, Cosette Chichirău,"„Avem de departe cel mai mare număr de cadre medicale infectate din toate state care trec prin pandemie, aproape 15% din cazurile confirmate față de Italia cu 9%! ”", DECLARAȚII Sanatate,Parțial Adevărat,1,"""We have by far the largest number of infected medical staff in all states going through a pandemic, almost 15% of confirmed cases compared to Italy with 9%! ” ",small,SanatateMediu,yes
229, Lia Olguța Vasilescu,"„Hai sa ne întoarcem la cifrele din guvernarea PSD: 2019 - bugetul Sănătății era de 14,9 miliarde lei. Anul 2020, guvern PNL: bugetul Sănătății este de 11.5 miliarde. Acum mai adăugă 42 de milioane. Infim față de necesități!”", DECLARAȚII Coronavirus,Parțial Adevărat,1,"""Let's go back to the figures from the PSD government: 2019 - the Health budget was 14.9 billion lei. Year 2020, PNL government: the Health budget is 11.5 billion. Now he adds another 42 million. We meet the needs! ” ",big,Coronavirus,yes
231, Raluca Turcan,"„Am triplat capacitatea de testare a potențialilor bolnavi cu coronavirus! Dacă în urmă cu câteva zile se puteau face în medie 600 de teste pe zi, astăzi se pot testa aproximativ 1700 de pacienți.”", DECLARAȚII Coronavirus,Trunchiat,2,"""We have tripled the capacity to test potential coronavirus patients! If a few days ago an average of 600 tests a day could be done, today about 1,700 patients can be tested. ” ",small,Coronavirus,yes
233, Claudiu Nasui,„Cheltuielile pe sănătate au crescut de peste 3.5 ori în ultimii 12 ani. Asta în timp ce numărul de pacienți a scăzut cu 16%.”, DECLARAȚII Sanatate,Trunchiat,2,"""Health spending has increased more than 3.5 times in the last 12 years. This is while the number of patients has decreased by 16%. "" ",small,SanatateMediu,yes
234, Liviu Plesoianu,"„37.000 de morți din 40.000.000 de bolnavi de gripă obișnuită (câți au fost în SUA în 2019) înseamnă 0,09% mortalitate. 22 de morți din 546 infectați cu coronavirus înseamnă 4,02% mortalitate. Dacă s-ar îmbolnăvi de coronavirus câți s-au îmbolnăvit de gripă obișnuită (40.000.000), atunci 4,02% ar însemna 1.608.000 de morți. ”", DECLARAȚII Externe,Parțial Adevărat,1,"""37,000 deaths out of 40,000,000 common flu patients (how many were in the US in 2019) means 0.09% mortality. 22 deaths out of 546 infected with coronavirus means 4.02% mortality. If the number of people suffering from coronavirus (40,000,000) became infected with coronavirus, then 4.02% would mean 1,608,000 deaths. ” ",big,Externe,yes
235, Vlad Alexandrescu,"„România nu este un exportator de alimente, este o țară dependentă de importuri, cu un deficit semnificativ.”", DECLARAȚII Economie,Parțial Adevărat,1,"""Romania is not an exporter of food, it is a country dependent on imports, with a significant deficit."" ",small,Economie,yes
239, Siegfried Mureșan,"„(...) În România, fiecare persoană suspectă de COVID-19 este testată, iar fiecare persoană depistată pozitiv este testată din nou și știm exact când se însănătoșește. În alte țări europene, acest lucru nu se întâmplă. Persoanele îmbolnăvite nu sunt testate din nou, lucru dovedit de numărul mic de vindecați înregistrat, comparativ cu numărul de îmbolnăviri. În România, fiecare pacient suspect de COVID-19 sau contact al unei persoane infestate cu COVID-19 este testat. După ce se dovedește a fi pozitiv, este internat la un spital de boli infecțioase. Apoi, este testat din nou. De aceea, avem o evidență foarte clară a persoanelor îmbolnăvite și a persoanelor însănătoșite.""", DECLARAȚII Coronavirus,Fals,3,"""(...) In Romania, every person suspected of COVID-19 is tested, and every person found positive is tested again and we know exactly when he recovers. In other European countries, this is not the case. Sick people are not tested again, as evidenced by the small number of registered cures compared to the number of illnesses. In Romania, every patient suspected of COVID-19 or contact with a person infected with COVID-19 is tested. After proving to be positive, he is hospitalized for an infectious disease hospital. Then it is tested again. That is why we have a very clear record of the sick and the healthy. "" ",big,Coronavirus,yes
242, Raluca Turcan,"„În fața pericolului bolii, suntem toți la fel, urmăm aceleași reguli. Facem acum testul, așteptăm aici rezultatul, prevenim răspândirea virusului.”", DECLARAȚII Coronavirus,Fals,3,"""In the face of the danger of disease, we are all the same, we follow the same rules. We are doing the test now, we are waiting for the result here, we are preventing the virus from spreading. ” ",small,Coronavirus,yes
244, Florina Presadă,"„Orice angajator poate da o decizie prin care angajații să poată lucra de acasă pe perioada necesară siguranței lor. O spune clar Codul Muncii (art. 48) și o confirmă Ministerul Muncii. În situații precum cea de față, nu e nevoie de miile de acte adiționale prevăzută de Legea privind telemunca.”", DECLARAȚII Coronavirus,Adevărat,0,"""Any employer can make a decision by which employees can work from home for the time necessary for their safety. The Labor Code clearly states this (art. 48) and is confirmed by the Ministry of Labor. In situations like this, there is no need for thousands of additional documents provided by the Law on Telework. "" ",big,Coronavirus,yes
245, Dacian Cioloș,„Guvernul PSD a fost atenționat de Comisia Europeană încă din primăvara anului 2017 despre depășirea plafonului de deficit bugetar.”, DECLARAȚII Economie,Trunchiat,2,"""The PSD government has been warned by the European Commission since the spring of 2017 about exceeding the budget deficit ceiling."" ",small,Economie,yes
246, Vlad Voiculescu,"„(...) Persoanele trecute de 50 de ani au cel mai mare risc de deces dacă se infectează cu noul Coronavirus. Părinții și bunicii noștri sunt cei mai vulnerabili, alături de cei cu diverse afecțiuni (diabet, boli pulmonare, hipertensiune, afecțiuni cardiovasculare, cancer).”", DECLARAȚII Coronavirus,Adevărat,0,"""(...) People over the age of 50 have the highest risk of death if they become infected with the new Coronavirus. Our parents and grandparents are the most vulnerable, along with those with various diseases (diabetes, lung disease, hypertension, cardiovascular disease, cancer). ” ",big,Coronavirus,yes
247, Florin Roman,„Aproape 20% dintre parlamentarii care au intrat în Parlament în 2016 pe lista unui partid între timp au trecut la alte partide sau sunt independenți sau neafiliați.”, DECLARAȚII Politica,Parțial Adevărat,1,"""Almost 20% of MPs who entered Parliament in 2016 on the list of a party in the meantime have switched to other parties or are independent or unaffiliated."" ",small,Politica,yes
248, Florin Roman,"„Dacă e să ne uităm la diferența între declarații publice și votul efectiv, o să vedeți de exemplu că în cazul Pro România, mult mai mulți membri ai grupului parlamentar au votat și celelalte guverne, deși Victor Ponta anunțase că nu va fi un vot de exemplu pentru Guvernul Orban II. Dacă vă uitați la ALDE, e aceeași situație, au fost mai mulți parlamentari care au votat Guvernul (…).”", DECLARAȚII Politica,Adevărat,0,"""If we look at the difference between public statements and the actual vote, you will see for example that in the case of Pro Romania, many more members of the parliamentary group voted for the other governments, although Victor Ponta had announced that it will not be a vote of example for the Orban II Government. If you look at the ALDE, it's the same situation, there were several parliamentarians who voted for the Government (…). "" ",big,Politica,yes
250, Ecaterina Andronescu,"„Constituția spune că se organizează alegeri pe baza unei legi care e dezbătută în Parlament, nu pe baza unei ordonanțe... De asta am votat împotriva OUG în Senat.”", DECLARAȚII Politica,Adevărat,0,"""The constitution says that elections are organized on the basis of a law that is debated in Parliament, not on the basis of an ordinance ... That is why I voted against the GEO in the Senate."" ",small,Politica,yes
251, Lia Olguța Vasilescu,„Comparaţi şi stabiliţi care guvern a fost mai bun pentru voi”, DECLARAȚII Politica,Trunchiat,2,"""Compare and determine which government was best for you"" ",small,Politica,yes
252, Ludovic Orban,„Coplata și contribuțiile financiare în unitățile spitalicești private a fost introdusă de PSD.”, DECLARAȚII Sanatate,Adevărat,0,"""The co-payment and financial contributions in the private hospital units were introduced by PSD."" ",small,SanatateMediu,yes
253, Marian Oprișan," „Şi la Focşani e sub media pe ţară (n.r. șomajul), ca să nu mai avem niciun fel de discuţii.”", DECLARAȚII Social,Adevărat,0,"""In Focsani, too, it is below the national average (n.r. unemployment), so that we don't have any more discussions."" ",small,Economie,yes
254, Mihai Fifor,"„Guvernul PNL nu doar că se împrumută dublu față de PSD, dar o face și la dobânzi mult mai mari.”", DECLARAȚII Finante,Trunchiat,2,"""The PNL government not only borrows twice as much as the PSD, but also does so at much higher interest rates."" ",small,Economie,yes
258, Ludovic Orban,„Adoptarea ordonanţelor de urgenţă se face şi fără avizul Consiliului Legislativ. Ele toate se duc la Consiliul Legislativ. Evident că ordonanţele se aprobă sub rezerva includerii observaţiilor Consiliului Legislativ.”, DECLARAȚII Politica,Trunchiat,2,"""The adoption of emergency ordinances is done without the approval of the Legislative Council. They all go to the Legislative Council. Obviously, the ordinances are approved subject to the inclusion of the observations of the Legislative Council. "" ",small,Politica,yes
259, Marcel Ciolacu,",,Este o premieră în România, ca în aceeași zi să intri în ședință de Guvern cu 24 de ordonanțe de urgență.”", DECLARAȚII Politica,Fals,3,"""It is a premiere in Romania, that on the same day you enter a Government meeting with 24 emergency ordinances."" ",small,Politica,yes
261, Vlad Voiculescu,"„Știți cât a investit primarul Gabriela Firea în infrastructura învechită a RADET? În primii doi ani de mandat (2017 si 2018) împreună, a investit mai puțin de 10 milioane de lei.”", DECLARAȚII Finante,Parțial Adevărat,1,"""Do you know how much the mayor Gabriela Firea invested in the obsolete infrastructure of RADET? In the first two years of his term (2017 and 2018) together, he invested less than 10 million lei. ” ",small,Economie,yes
263, Florin Câțu,„PSD a adăugat la datoria publică în medie 23 de miliarde lei în fiecare an.”, DECLARAȚII Finante,Trunchiat,2,"""PSD added to the public debt an average of 23 billion lei every year."" ",small,Economie,yes
265, Laura-Iuliana ScÃ¢ntei,"„Pensia specială este o componentă a independenței magistraților(...). Este ceea ce spun atât deciziile CCR, cât și convențiile si reglementările europene. ”", DECLARAȚII Politica,Trunchiat,2,"""The special pension is a component of the independence of magistrates (...). This is what both the JRC decisions and the European conventions and regulations say. ” ",small,Politica,yes
266, Raluca Turcan,„Avem cea mai ridicată rată a mortalității din cauze tratabile la nivelul UE.”, DECLARAȚII Sanatate,Adevărat,0,"""We have the highest mortality rate from treatable causes at EU level."" ",small,SanatateMediu,yes
267, Vlad Voiculescu,"„Anual, cele peste 40 de universități de stat și private din capitală găzduiesc studiile pentru peste 120.000 de studenți, atât din București, cât și sosiți din toate colțurile României — aproximativ o treime din toți studenții țării.”", DECLARAȚII Educatie,Parțial Adevărat,1,"""Annually, the over 40 state and private universities in the capital host studies for over 120,000 students, both from Bucharest and from all over Romania - about a third of all students in the country."" ",big,Social,yes
270, Vlad Voiculescu,",,Avem cel mai slab finanțat sistem de sănătate din Uniunea Europeană.”", DECLARAȚII Sanatate,Adevărat,0,"""We have the lowest funded health care system in the European Union."" ",small,SanatateMediu,yes
271, Ludovic Orban,",, Nu am făcut calculele, lucrul cel mai important e că am redus în total cu 30% finanțarea pentru partidele politice.”", DECLARAȚII Finante,Adevărat,0,"""We did not make the calculations, the most important thing is that we reduced the total funding for political parties by 30%."" ",small,Economie,yes
272, Vlad Alexandrescu,"„Până la intrarea USR în Parlament, nimeni nu vorbea despre eliminarea pensiilor speciale. Dimpotrivă, partidele adăugau noi și noi categorii de pensionari speciali.”", DECLARAȚII Social,Fals,3,"""Until the USR entered Parliament, no one was talking about eliminating special pensions. On the contrary, the parties were adding new and new categories of special pensioners. "" ",small,Economie,yes
273, Marian Oprișan,"„Vrâncenii îi mulțumesc Guvernului Orban (PNL) pentru că a tăiat 6 milioane lei (60 miliarde lei vechi) din bugetul de aparatură medicală la Spitalul Județean de Urgență Sfântul Pantelimon, Focșani!”", DECLARAȚII Sanatate,Fals,3,"""The people of Vrancea thank the Orban Government (PNL) for cutting 6 million lei (60 billion old lei) from the medical equipment budget at the Sfântul Pantelimon County Emergency Hospital, Focșani!"" ",small,SanatateMediu,yes
274, Robert Cazanciuc,"„De trei luni de zile, senatorii şi deputaţii caută proiectele depuse de Guvern. Îl invit pe domnul Iohannis să căutăm împreună aceste proiecte depuse de Guvern, dar va fi dezamăgit, pentru că nu este niciunul.”", DECLARAȚII Politica,Fals,3,"""For three months, senators and deputies have been looking for projects submitted by the Government. I invite Mr. Iohannis to look together for these projects submitted by the Government, but he will be disappointed, because there are none. "" ",big,Politica,yes
275, Ludovic Orban,"„Gândiţi-vă că de la 1 ianuarie 2017 au fost angajaţi în sistemul public peste 60.000 de angajaţi noi, mă refer la guvernările PSD (...)”", DECLARAȚII Munca,Adevărat,0,"""Think that since January 1, 2017, more than 60,000 new employees have been employed in the public system, I mean the PSD governments (...)"" ",small,Social,yes
276, Nicușor Dan,"“Din datele oficiale ale Ministerului Mediului emise în 2015 şi 2018, Bucureştiul este cel mai poluat oraş al României, având 5 poluanţi cu potenţial cancerigen în aerul respirat (benzen, oxid şi monoxid de azot, particule fine 10 şi 2.5).”", DECLARAȚII Mediu,Adevărat,0,"""From the official data of the Ministry of Environment issued in 2015 and 2018, Bucharest is the most polluted city in Romania, with 5 pollutants with carcinogenic potential in the breathed air (benzene, oxide and nitrogen monoxide, fine particles 10 and 2.5)."" ",big,SanatateMediu,yes
277, Claudiu Nasui,„Argumentul 3: Limitarea la o singură firmă cu acționar unic este într-o directivă europeană. Argumentul acesta este complet fals. M-am uitat în directivă. Tot ce spune este că statele membre au posibilitatea de a interzice cetățenilor lor să aibă mai mult de o firmă în care să fie acționari unici.”, DECLARAȚII Mediu de afaceri,Trunchiat,2,"""Argument 3: The limitation to a single company with a single shareholder is in a European directive. This argument is completely false. I looked at the directive. All it says is that Member States have the option of prohibiting their citizens from having more than one company in which they are sole shareholders. "" ",big,Economie,yes
278, Nicușor Dan,"„Îi atrag atenția Gabrielei Firea că a depășit termenul legal de propunere a bugetului în fiecare an de mandat: în 2017 a propus bugetul după 41 de zile de la publicarea bugetului național, în 2018 după 43 de zile și în 2019 după 33 de zile.”", DECLARAȚII Finante,Parțial Adevărat,1,"""I draw Gabriela Firea's attention to the fact that she exceeded the legal deadline for proposing the budget in each term of office: in 2017 she proposed the budget 41 days after the publication of the national budget, in 2018 after 43 days and in 2019 after 33 days. ” ",big,Economie,yes
279, Ludovic Orban,"„Din 2008 până astăzi, singurul partid care a majorat alocațiile copiilor a fost PNL. În 2015, când nu se mai majoraseră din 2008 sau 2009, fiind în opoziție, printr-un proiect de lege depus când eram lider de grup în Camera Deputaților, și de asemenea în 2019.”", DECLARAȚII Economie,Fals,3,"""From 2008 until today, the only party that increased children's allowances was the PNL. In 2015, when they had not increased since 2008 or 2009, being in opposition, through a bill submitted when I was group leader in the Chamber of Deputies, and also in 2019. "" ",big,Economie,yes
280, Dragoș Pâslaru,"„Educația, cultura și creativitatea sunt cheie. Peste 450.000, aproape jumătate de milion (n.r. de indivizi) sunt tineri. Au sub 24 de ani. Este o prioritate absolută pentru viitor. Asta înseamnă să te uiți în viitor.”", DECLARAȚII Social,Parțial Adevărat,1,"""Education, culture and creativity are key. Over 450,000, almost half a million (n.r. individuals) are young. They are under 24 years old. It is an absolute priority for the future. That means looking to the future. ” ",big,Economie,yes
281, Ioana Constantin,"„Actualul primar al Municipiului Craiova a fost ales cu 7.74%, adică a fost votat de 19.798 de craioveni dintr-un total de 255.782 de persoane cu drept de vot. E cel mai mic număr de voturi din 1996 până în prezent. La fel și la Galați, unde din 260.897 de persoane cu drept de vot, actualul primar a obținut puțin peste 23.000 de voturi. Și mai rușinos, Primarul Capitalei a fost ales cu cel mai mic număr de voturi din ultimii 20 de ani.”", DECLARAȚII Electoral,Adevărat,0,"""The current mayor of Craiova was elected with 7.74%, ie he was voted by 19,798 citizens of Craiova out of a total of 255,782 people with the right to vote. It is the lowest number of votes from 1996 to date. The same goes for Galați, where out of 260,897 people with the right to vote, the current mayor obtained a little over 23,000 votes. Even more shamefully, the Mayor of the Capital was elected with the lowest number of votes in the last 20 years. ” ",big,Politica,yes
282, Gabriela Firea,"„(...) valoarea concentrației medii anuale permisă de Comisia Europeană, respectiv 40 micrograme/mc, care NU a mai fost depășită în perioada 2016-2019 la niciuna din stațiile de monitorizare din regiunea București – Ilfov.”", DECLARAȚII Mediu,Trunchiat,2,"""(...) the value of the average annual concentration allowed by the European Commission, respectively 40 micrograms / cubic meter, which was NOT exceeded in the period 2016-2019 at any of the monitoring stations in the Bucharest - Ilfov region."" ",small,SanatateMediu,yes
283, Ludovic Orban,"„Să îmi arate unde scrie în Constituţie că e interzis ca Guvernul să îşi angajeze răspunderea pe Legea bugetului. Nu există nicio prevedere. Sigur, scrie că bugetul poate fi elaborat doar de către Guvern.”", DECLARAȚII Finante,Trunchiat,2,"""Let him show me where it says in the Constitution that it is forbidden for the Government to assume its responsibility under the Budget Law. There is no provision. Of course, it says that the budget can only be drawn up by the Government. "" ",small,Economie,yes
284, Ludovic Orban,"„[...] dacă te uiţi la numărul de companii la 1.000 de locuitori care sunt înfiinţate, România este mult sub linia europeană.”", DECLARAȚII Mediu de afaceri,Fals,3,"""[...] if you look at the number of companies per 1,000 inhabitants that are established, Romania is far below the European line."" ",small,Economie,yes
285, Cristina Prună,"„Un argument în favoarea acestei instituții [n.r. Agenția pentru Egalitatea de Șanse], ar fi fost că a fost înființată prin directivă europeană. M-am uitat în directiva 2006/54/CE să văd dacă era necesară înființarea acestei agenții. Evident că nu.”", DECLARAȚII Social,Trunchiat,2,"""An argument in favor of this institution [n.r. The Agency for Equal Opportunities] would have been established by a European directive. I looked in Directive 2006/54 / EC to see if it was necessary to set up this agency. Obviously not. ” ",big,Economie,yes
286, Lia Olguța Vasilescu,"„Și mie mi s-a solicitat de la Comisia Europeană creșterea vârstei de pensionare la 68 de ani. Am spus că e imposibil, deoarece România are o speranță de viață cu 8 ani sub media Uniunii Europene. Noi suntem la 74, Franța la 82, de exemplu”.", DECLARAȚII Social,Fals,3,"""I was also asked by the European Commission to increase the retirement age to 68 years. I said it is impossible, because Romania has a life expectancy of 8 years below the European Union average. We are at 74, France at 82, for example ”. ",big,Economie,yes
289, Ludovic Orban,Inventatorii pensiilor speciale sunt cei de la PSD, DECLARAȚII Social,Trunchiat,2,The inventors of special pensions are those from PSD ,small,Economie,yes
290, Raluca Turcan,"„Există două categorii pe pensionari care au statut special: Partea de militari care intră pe sistemul NATO și care trebuie să aibă același sistem de calculare a pensiilor ca în întreg ansamblul Alianței Nord-Atlantice și mai există o categorie, a magistraților.”", DECLARAȚII Social,Parțial Adevărat,1,"""There are two categories of retirees who have special status: The part of the military that enters the NATO system and must have the same system of calculating pensions as the entire North Atlantic Alliance and there is another category of magistrates."" ",big,Economie,yes
291, Gabriela Firea,"„[...] membrii PNL au condus, atât regia de termoficare din cauza căreia suferim şi acum, membrii PNL au condus destinele acestui oraş, pentru că au avut ani de zile majoritatea în Consiliul General.”", DECLARAȚII Politica,Trunchiat,2,"""[...] the PNL members led, both the district heating company because of which we suffer and now, the PNL members led the destinies of this city, because they had the majority in the General Council for years."" ",small,Politica,yes
293, Marcel Ciolacu,„(...) primul proiect de lege (n.r. privind recursul compensatoriu) a fost făcut de doamna ministru al Justiției Raluca Prună”, DECLARAȚII Justitie,Adevărat,0,"""(...) the first draft law (n.r. on the compensatory appeal) was made by the Minister of Justice Raluca Prună"" ",small,Justitie,yes
294, Cristina Iurișniți,"„Deşi în România peste 51% dintre cetăţeni sunt femei, reprezentarea lor rămâne una dintre cele mai scăzute din Uniunea Europeană – cca 18% femei deputat şi senator”", DECLARAȚII Politica,Adevărat,0,"""Although in Romania over 51% of citizens are women, their representation remains one of the lowest in the European Union - about 18% women deputy and senator"" ",small,Politica,yes
295, Victor Costache,„Numai o parte din statele membre ale UE au impus vaccinarea.”, DECLARAȚII Sanatate,Adevărat,0,"""Only some EU member states have required vaccination."" ",small,SanatateMediu,yes
296, Cristina Prună,",,Să nu uităm că UE este responsabilă doar de 9% din cantitatea de emisii de carbon din întreaga lume.”", DECLARAȚII Mediu,Adevărat,0,"""Let's not forget that the EU is responsible for only 9% of the world's carbon emissions."" ",small,SanatateMediu,yes
297, Ludovic Orban,"„În fiecare an, pe perioada vacanţei parlamentare se adoptă o astfel de lege [de abilitare a Guvernului].”", DECLARAȚII Politica,Adevărat,0,"""Every year, during the parliamentary vacation, such a law [empowering the Government] is adopted."" ",small,Politica,yes
298, Viorica Dăncilă,„Eu am fost premierul României și nu am avut imunitate”, DECLARAȚII Prezidentiale,Fals,3,"""I was the prime minister of Romania and I had no immunity"" ",small,Politica,yes
299, Traian Băsescu,"„N-a existat în Europa, cred, în ultimii 30 de ani un președinte ales cu 65%, cu excepția domnului Iliescu, care în 92 a obținut o astfel de performanță.”", DECLARAȚII Prezidentiale,Fals,3,"""There has not been a president elected in Europe in the last 30 years with 65%, except for Mr. Iliescu, who in 92 achieved such a performance."" ",small,Politica,yes
302, Viorica Dăncilă,"„Președintele României a chemat cei șase bărbați puternici de stat ca să dărâme guvernul. Au reușit. Toți cei șase, în frunte cu președintele Iohannis, erau cei care trebuiau să asigure majoritatea pentru formarea unui nou guvern. Au reușit.”", DECLARAȚII Politica,Fals,3,"""The president of Romania called the six strong men of the state to overthrow the government. They did it. All six, led by President Iohannis, were the ones who had to secure a majority to form a new government. They did it."" ",big,Politica,yes
303, Viorica Dăncilă,"„În noiembrie, Klaus Iohannis a ieșit public și a afirmat că nu suntem pregătiți pentru preluarea președinției rotative.”", DECLARAȚII Prezidentiale,Adevărat,0,"""In November, Klaus Iohannis went public and said we were not ready to take over the rotating presidency."" ",small,Politica,yes
306, Viorica Dăncilă,"„Se poate face un referendum și pentru ca președintele României să nu aibă imunitate, referendum de altfel promis în 2014 de Klaus Iohannis.”", DECLARAȚII Prezidentiale,Parțial Adevărat,1,"""A referendum can also be held so that the president of Romania does not have immunity, a referendum promised in 2014 by Klaus Iohannis."" ",small,Politica,yes
307, Viorica Dăncilă,"„Întrebați-i pe cei de la spitalul de la Săcele, spital închis de guvernarea PNL-PDL și deschis în 2017 de guvernarea PSD.”", DECLARAȚII Sanatate,Trunchiat,2,"""Ask those at the hospital in Sacele, a hospital closed by the PNL-PDL government and opened in 2017 by the PSD government."" ",small,SanatateMediu,yes
308, Klaus Iohannis,"„Procedura în sine, pentru că legislația momentan e seacă, nu satisface opiniile MCV. Trebuie mai mult, trebuie să avem o descriere mai clară, cum se înscriu în concurs, cine evaluează, cine selectează.”", DECLARAȚII Prezidentiale,Adevărat,0,"""The procedure itself, because the legislation is currently dry, does not satisfy the opinions of MCV. We need more, we need to have a clearer description, how to enter the competition, who evaluates, who selects. "" ",small,Politica,yes
310, Viorica Dăncilă,"„Nu a avut nici măcar o deplasare dedicată românilor din diaspora. Nici măcar una. Mai mult decât atât, chiar dacă s-a deplasat în state unde avem o mare majoritate a românilor care au plecat din țară, nu s-a întâlnit cu ăștia, nu a vorbit despre venirea lor în România și ce face în calitate de președinte, ca românii să se întoarcă acasă.”", DECLARAȚII Prezidentiale,Fals,3,"""He did not even have a trip dedicated to Romanians in the diaspora. Not even one. Moreover, even if he traveled to states where we have a large majority of Romanians who left the country, he did not meet with them, he did not talk about their coming to Romania and what he does as president, for Romanians to come home. ” ",big,Politica,yes
