,Unnamed: 0,source,text,type,category,label,English,text_size,subject,contains_name
155,257, Siegfried Mureșan,"„Bucureștiul este cel mai aglomerat oraș din Uniunea Europeană. Este singurul oraș din UE cu un nivel al congestiei traficului de peste 50% (52%, mai exact, în 2019, în creștere cu 4 procente față de 2018).”", DECLARAȚII Transport,Adevărat,0,"""Bucharest is the busiest city in the European Union. It is the only city in the EU with a traffic congestion level of over 50% (52%, more precisely, in 2019, increasing by 4 percent compared to 2018). ” ",big,Economie,no
156,445, Rareș Bogdan,„Am citit un studiu INS care are următoarea concluzie: 19 județe vor pierde până în 2060 peste jumătate din copiii și tinerii din prezent.”, DECLARAȚII Europa,Adevărat,0,"""I read an INS study that has the following conclusion: 19 counties will lose more than half of today's children and young people by 2060."" ",small,Externe,yes
157,193, Victor Ponta,"„Să vă dau o veste proastă. S-au adus 300 de amendamente la o lege proastă, făcută pe picior. Dacă eu, care sunt jurist, îmi este greu să înţeleg o lege făcută pe repede înainte şi cu 300 de amendamente. Să îi ceri unui om obişnuit să respecte nişte reguli pe care nu le înţelegem nici noi. Nu le înţelege nici poliţistul şi nici omul obişnuit. Iese un haos general.”", DECLARAȚII Coronavirus,Adevărat,0,"""I have bad news for you. 300 amendments were made to a bad law, made on foot. If I, who am a lawyer, find it difficult to understand a law made quickly before and with 300 amendments. Ask an ordinary person to follow some rules that we don't understand either. Neither the policeman nor the ordinary man understands them. There is general chaos. ” ",big,Coronavirus,yes
158,474, Siegfried Mureșan,"„PSD se laudă că România a depășit PIB-ul Portugaliei, deși Portugalia are jumătate din populația României.”", DECLARAȚII Economie,Adevărat,0,"""PSD boasts that Romania has exceeded Portugal's GDP, although Portugal has half of Romania's population."" ",small,Economie,yes
159,0, Ludovic Orban,"„În ceea ce privește rata șomajului, din nou vă indic să vă informați din surse oficiale; rata șomajului în Europa este de 7,5%, în timp ce rata şomajului în România, care este în scădere, după datele statistice prezentate, este de 5,2%.”", DECLARAȚII Munca,Adevărat,0,"""Regarding the unemployment rate, again I suggest you to be informed from official sources; the unemployment rate in Europe is 7.5%, while the unemployment rate in Romania, which is declining, according to the statistical data presented, is 5.2%. ” ",big,Social,no
160,588, Siegfried Mureșan,"România nu a absorbit până acum niciun ban din cele 302 milioane de euro alocate țării noastre prin Inițiativa pentru Ocuparea Tinerilor, în exercițiul financiar 2014 - 2020", DECLARAȚII Politica,Adevărat,0,"Romania has so far not absorbed any money from the 302 million euros allocated to our country through the Youth Employment Initiative, in the financial year 2014 - 2020 ",small,Politica,yes
161,149, Dan Barna,„Pentru că atât cât au fost la guvernare au dat dovadă de o iresponsabilitate a cărei notă de plată încă o plătim. Ultima dovadă este anunțul Comisiei Europene potrivit căruia România nu mai îndeplinește niciunul dintre criteriile de aderare la euro. Niciunul. Raportul ajunge la această concluzie la finalul a trei ani de guvernare PSD în care situația țării s-a degradat în continuu.”, DECLARAȚII Externe,Adevărat,0,"""Because as long as they were in government, they showed an irresponsibility, the bill of which we still pay. The latest proof is the announcement of the European Commission according to which Romania no longer meets any of the criteria for joining the euro. No one. The report reaches this conclusion at the end of three years of PSD government in which the situation of the country has continuously deteriorated. "" ",big,Externe,yes
162,10, Cristian Seidler,"„Pensiile speciale pentru aleșii locali – toți primarii, viceprimarii, președinții și vicepreședinții de consilii județene din 1992 până la sfârșitul lumii – au fost introduse prin Codul Administrativ de Guvernul Dăncilă care l-a adoptat prin Ordonanță de Urgență. Avocatul Poporului nu a atacat la CCR articolul referitor la aceste pensii speciale, așa cum i-a solicitat USR, deși CCR s-a exprimat anterior pe texte identice decizând că sunt neconstituționale.”", DECLARAȚII Electoral,Adevărat,0,"""Special pensions for local elected officials - all mayors, deputy mayors, presidents and vice presidents of county councils from 1992 to the end of the world - were introduced by the Administrative Code of the Dăncilă Government which adopted it by Emergency Ordinance. The People's Advocate did not attack at CCR the article regarding these special pensions, as requested by USR, although CCR previously expressed itself on identical texts deciding that they are unconstitutional. "" ",big,Politica,yes
163,905, Marko Bela, „Nu am fost în toate guvernele”, DECLARAȚII Politica,Adevărat,0,"""I have not been in all governments"" ",small,Politica,no
164,389, Klaus Iohannis,"„Nu există o recomandare a Comisiei de la Veneția pentru a evita suprapuneri de scrutin. Putem, fără probleme, să organizăm referendumul odată cu alegerile prezidențiale.”", DECLARAȚII Justitie,Adevărat,0,"""There is no recommendation from the Venice Commission to avoid overlapping. We can, without problems, organize the referendum together with the presidential elections. "" ",small,Justitie,yes
165,11, Florin Câțu,"„PSD minte şi manipulează. Este şi o doză de prostie acolo. PSD ştie foarte bine că Legea finanţelor publice a fost modificată, chiar de PSD, în 2012, şi spune foarte clar că bugetul este prezentat, în an electoral, la 15 zile după învestirea noului Guvern. Liderul PSD Marcel Ciolacu ştie foarte bine acest lucru, întrucât a votat cu mâna lui modificările legislative.”", DECLARAȚII Finante,Adevărat,0,"""PSD lies and manipulates. There's also a dose of stupidity there. PSD knows very well that the Public Finance Law was amended, even by PSD, in 2012, and says very clearly that the budget is presented, in the election year, 15 days after the inauguration of the new Government. PSD leader Marcel Ciolacu knows this very well, as he voted with his hand for legislative changes. "" ",big,Economie,yes
166,217, Ludovic Orban,"„Ne-am pus la curent cu situația și cu proiectele institutului (n.r. Institutul Național de Cercetare-Dezvoltare Medico-Militară ""Cantacuzino) Vă voi spune pe scurt, în privința laboratorului în care se fac testări pentru Covid - are o capacitate de 500 de teste pe zi care poate fi crescută în funcție de necesități.”", DECLARAȚII Coronavirus,Adevărat,0,"""We got acquainted with the situation and the projects of the institute (no. National Institute for Medical-Military Research-Development"" Cantacuzino) I will tell you briefly about the laboratory where tests are performed for Covid - it has a capacity of 500 tests per day which may be increased as necessary. "" ",big,Coronavirus,yes
167,180, Iulian Bulai,„FALS. PNL nu a dat OUG pentru eliminarea pensiilor speciale.”, DECLARAȚII Social,Adevărat,0,"""FAKE. PNL did not give the GEO for the elimination of special pensions. "" ",small,Economie,yes
168,766, Traian Băsescu,"Totodată, amplasarea armamentului nuclear american pe teritoriul UE nu se poate face fără acordul Rusiei. Nu poate nici Rusia, nici SUA să-și ia arsenalul nuclear, cum vor, fără acordul celuilalt, pentru că asta înseamnă încălcarea acordului.", DECLARAȚII Externe,Adevărat,0,"At the same time, the placement of American nuclear weapons on EU territory cannot be done without Russia's consent. Neither Russia nor the US can take their nuclear arsenal, as they want, without the other's consent, because that means violating the agreement. ",big,Externe,yes
169,252, Ludovic Orban,„Coplata și contribuțiile financiare în unitățile spitalicești private a fost introdusă de PSD.”, DECLARAȚII Sanatate,Adevărat,0,"""The co-payment and financial contributions in the private hospital units were introduced by PSD."" ",small,SanatateMediu,yes
170,421, Dragoș Pâslaru,"„Referitor la absorbție, avem 7,4 miliarde de euro, date oficiale, bani europeni trași în 2016. Reprezintă suma cea mai mare, istorică, în România, bani intrați în vistieria țării“", DECLARAȚII Europa,Adevărat,0,"""Regarding absorption, we have 7.4 billion euros, official data, European money drawn in 2016. It represents the largest, historical amount in Romania, money entered the country's treasury"" ",small,Externe,no
171,126, Ludovic Orban,„În toate ţările din Europa se dispune izolarea la domiciliu a persoanelor care sunt suspecte că sunt infectate. Se apelează la măsuri de carantinare.”, DECLARAȚII Coronavirus,Adevărat,0,"""In all European countries, people who are suspected of being infected are being isolated at home. Quarantine measures are being used. "" ",small,Coronavirus,yes
172,19, Mihai Tudose,"„Datele centralizate pentru 2017 de Comisia Europeană indicau penuria de medici și asistente medicale: aveam 2,9 medici la mia de locuitori, a treia cea mai mică cifră din UE (media UE era de 3,6 medici) și 6,7 asistente/1.000 locuitori (sub media UE de 8,5).”", DECLARAȚII Sanatate,Adevărat,0,"""Centralized data for 2017 by the European Commission indicated the shortage of doctors and nurses: we had 2.9 doctors per thousand inhabitants, the third lowest figure in the EU (EU average was 3.6 doctors) and 6.7 nurses / 1,000 inhabitants (below the EU average of 8.5). ” ",big,SanatateMediu,yes
173,425, Corina Crețu,„Fondurile europene au permis îmbunătățirea legăturilor feroviare dintre Sighișoara și Coșlariu (201 milioane euro)”, DECLARAȚII Europa,Adevărat,0,"""European funds have improved the railway connections between Sighișoara and Coșlariu (201 million euros)"" ",small,Externe,no
174,48, Florin Roman,"„Știați că Emil Boc a desființat pensiile speciale în mandatul său de premier, dar guvernele PSD și majoritățile controlate de PSD din Parlament le-au reintrodus începând cu cu 2015?”", DECLARAȚII Social,Adevărat,0,"""Did you know that Emil Boc abolished special pensions during his term as prime minister, but the PSD governments and the PSD-controlled majorities in Parliament have reintroduced them since 2015?"" ",small,Economie,yes
175,707, Florin Iordache,"Cea de-a doua măsură, cea care vizează Legea 254 privind executarea pedepselor, este o inițiativă a vechiului Guvern pe care am aranjat-o și am pus-o în concordanță cu conducerea ANP, astfel încât să poată să fie ușor aplicată.", DECLARAȚII Politica,Adevărat,0,"The second measure, the one aimed at Law 254 on the execution of sentences, is an initiative of the old Government that we have arranged and put in line with the ANP leadership, so that it can be easily applied. ",big,Politica,yes
176,617, Siegfried Mureșan,România a înregistrat cele mai mari scumpiri ale carburanților din Uniunea Europeană din cauza supraaccizei introduse de PSD - ALDE., DECLARAȚII Energie,Adevărat,0,Romania registered the highest fuel prices in the European Union due to the excise tax introduced by PSD - ALDE. ,small,Economie,yes
177,367, Antoneta Ioniță,„România(...) oferă elevilor români prin programul “Cornul și Laptele” și programul “Fructe și Legume în școli” doar 2 lei/zi pentru un elev.”, DECLARAȚII Educatie,Adevărat,0,"""Romania (...) offers Romanian students only 2 lei / day for a student through the"" Corn and Milk ""program and the"" Fruits and Vegetables in schools ""program."" ",small,Social,yes
178,356, Dacian Cioloș,"„[...] dacă Rovana Plumb va fi respinsă, România poate desemna un alt candidat pentru postul de comisar, care va primi tot portofoliul transporturilor. Prin urmare, noul candidat român nu pierde portofoliul dacă cel dinaintea lui nu a fost votat de Parlamentul European.”", DECLARAȚII Transport,Adevărat,0,"""[...] if Rovana Plumb is rejected, Romania can nominate another candidate for the post of commissioner, who will receive the entire transport portfolio. Therefore, the new Romanian candidate will not lose his portfolio if the one before him was not voted by the European Parliament. "" ",big,Economie,yes
179,36, Siegfried Mureșan,"„În județul Brașov continuăm după alegeri ceea ce am început înainte de alegeri. Aeroportul din Brașov prinde contur, lucrările arată foarte bine! Felicitări lui Adrian Ioan Veştea care construiește primul aeroport de la zero în România din ultimii 50 de ani.”", DECLARAȚII Electoral,Adevărat,0,"""In Brașov County, we continue after the elections what we started before the elections. Brasov Airport takes shape, the works look very good! Congratulations to Adrian Ioan Veştea who is building the first airport from scratch in Romania in the last 50 years. ” ",big,Politica,yes
180,606, Stelian Ion,"Sperăm şi din partea preşedintelui o reacţie, pentru că vor veni aceste legi la promulgare şi are posibilitatea unei reexaminări, poate că va sesiza şi Comisia de la Veneţia, e în atributul său.", DECLARAȚII Politica,Adevărat,0,"We also hope from the president a reaction, because these laws will come to promulgation and he has the possibility of a re-examination, maybe he will also notify the Venice Commission, it is in his attribute. ",small,Politica,yes
181,592, Corina Crețu,"Din păcate nu au fost transmise la Comisia Europeană proiecte majore de transport pe această regiune.  De când sunt eu comisar, am primit doar 4 proiecte majore pe infrastructură”, din care niciunul pentru Moldova:  - calea ferată Simeria-Timișoara, în valoare de 1 miliard de euro - aprobat de Comisia Europeană - autostrada Sebeș-Turda, aprobat de CE - autostrada Câmpia Turzii-Turda - aflat în analiza CE - linia de metrou de la Aeroportul Otopeni la Gara de Nord din București - aflat în analiza CE.", DECLARAȚII Transport,Adevărat,0,"Unfortunately, no major transport projects have been submitted to the European Commission in this region. Since I am Commissioner, I have received only 4 major infrastructure projects "", none of which for Moldova: - Simeria-Timisoara railway, worth 1 billion euros - approved by the European Commission - Sebeș-Turda highway, approved by the EC - Câmpia Turzii-Turda highway - under EC analysis - metro line from Otopeni Airport to Bucharest North Railway Station - under EC analysis. ",big,Economie,yes
182,101, Nicolae Giugea,"„Nu ştiu câţi cunosc faptul că, de pildă, în Municipiul Craiova firma lui Dragnea, Teldrum, protejată ani la rândul de Olguţa Vasilescu şi de toată baronimea PSD, continuă să pună petice pe străzile pe care tot această firmă cică le-ar fi modernizat cu câţiva ani în urmă.”", DECLARAȚII Finante,Adevărat,0,"""I don't know how many know that, for example, in Craiova, Dragnea's company, Teldrum, protected for years by Olguţa Vasilescu and all the PSD baroness, continues to put patches on the streets that this company would have modernized a few years ago. ” ",big,Economie,yes
183,894, Alexandru Nazare,"„Cifrele demonstrează că anul acesta, în primele 8 luni, [..] am transmis [..] solicitări de rambursare în valoare de 600 de milioane de euro[..]. În plus avem două programe [..] care sunt de facto blocate [..] nefiind transmisă [..] nicio cerere de rambursare.”", DECLARAȚII Finante,Adevărat,0,"""The figures show that this year, in the first 8 months, [..] we sent [..] requests for reimbursement amounting to 600 million euros [..]. In addition, we have two programs [..] that are de facto blocked [..] and no reimbursement request has been sent [..]. ” ",big,Economie,yes
184,889, Răzvan Nicolescu,",,ANRE să ne transmită aceste date privind impactul privind CET-urile, apoi noi trebuie să discutăm cu cei de la Comisia Europeană situaţia CET-urilor şi situaţia consumatorilor industriali care, în momentul de faţă, sunt reglementaţi [...]""", DECLARAȚII Energie,Adevărat,0,"""ANRE to send us these data on the impact on TECs, then we must discuss with those from the European Commission the situation of TECs and the situation of industrial consumers which, at the moment, are regulated [...]"" ",big,Economie,yes
185,34, Raluca Turcan,"„Guvernul a alocat 175 de milioane de euro din fonduri europene pentru achiziția de tablete, dezinfectanți, măști și chiar containere ecologice acolo unde nu există apă curentă sau toalete în școli.”", DECLARAȚII Educatie,Adevărat,0,"""The government has allocated 175 million euros from European funds for the purchase of tablets, disinfectants, masks and even environmentally friendly containers where there is no running water or toilets in schools."" ",small,Social,yes
186,805, Daniel Barbu,"[...] Un oraș format dintr-un număr mare, nu știu dacă 19 (nr. municipalități) ca la Brussels (...)", DECLARAȚII Electoral,Adevărat,0,"[...] A city made up of a large number, I don't know if 19 (no municipalities) like Brussels (...) ",small,Politica,no
187,131, Victor Negrescu,"„Peste 1 milion de angajați români au fost afectați de criza coronavirus. Mulți dintre aceștia (peste 400.000 pe datele de la sfârșitul lunii mai) și-au pierdut locul de muncă, iar alții (aproape 600.000) au avut și au în continuare contractele de muncă suspendate. Rata șomajului este în creștere.”", DECLARAȚII Munca,Adevărat,0,"""Over 1 million Romanian employees have been affected by the coronavirus crisis. Many of them (over 400,000 at the end of May) lost their jobs, and others (almost 600,000) had and still have their employment contracts suspended. The unemployment rate is rising. "" ",big,Social,yes
188,675, Ludovic Orban,Nivelul de investiții publice este cel mai mic din ultimii 10 ani, DECLARAȚII Economie,Adevărat,0,The level of public investment is the lowest in the last 10 years ,small,Economie,no
189,680, Sorin Grindeanu,"La nerealizări sunt incluse două măsuri la care președintele PSD, domnul Liviu Dragnea, a spus că se renunță: TVA zero la locuințe și TVA zero la publicitate.", DECLARAȚII Politica,Adevărat,0,"The non-achievements include two measures that the president of PSD, Mr. Liviu Dragnea, said he is giving up: zero VAT on housing and zero VAT on advertising. ",small,Politica,yes
190,627, Ecaterina Andronescu,"Legea bugetului este una dintre cele mai importante legi pentru orice țară. Are țara bani sau nu are? Legea bugetului e dincolo de orice poziție a premierului – dacă Legea bugetului nu este aprobată, se merge pe bugetul anului anterior.", DECLARAȚII Politica,Adevărat,0,"The budget law is one of the most important laws for any country. Does the country have money or not? The budget law is beyond any position of the prime minister - if the budget law is not approved, it goes on the previous year's budget. ",big,Politica,yes
191,432, Siegfried Mureșan,"„Ministrul Muncii, Marius Budăi, s-a apărat spunând o mare bazaconie: România nu s-a înscris în competiție fiindcă deținem președinția Consiliului Uniunii Europene și Guvernul trebuie să acționeze imparțial, ca arbitru între statele membre. Nimic mai fals!""", DECLARAȚII Europa,Adevărat,0,"""The Minister of Labor, Marius Budai, defended himself by saying a big joke: Romania did not enter the competition because we hold the presidency of the Council of the European Union and the Government must act impartially, as an arbitrator between member states. Nothing more false! "" ",big,Externe,yes
192,151, Nicolae Georgescu,"„În plină pandemie, Guvernul şi-a bătut joc de persoanele cu handicap, de programatori şi de constructori! (...) categoriile de angajaţi menţionate mai sus au fost puse să plătească impozit pe şomajul tehnic, deşi Codul Fiscal le acorda scutiri.”", DECLARAȚII Finante,Adevărat,0,"""In the midst of a pandemic, the Government has made fun of people with disabilities, programmers and builders! (...) the categories of employees mentioned above have been required to pay tax on technical unemployment, although the Fiscal Code grants them exemptions. ” ",big,Economie,yes
193,551, Victor Ponta,"România este ţara din UE care se împrumută cel mai scump. Mai scump şi decât Grecia. Am văzut acum datele de la începutul lunii august, este prima dată când Grecia nu mai este ţara care se împrumută cel mai scump, ci România este. ", DECLARAȚII Finante,Adevărat,0,"Romania is the EU country that borrows the most. More expensive than Greece. We have now seen the data from the beginning of August, it is the first time that Greece is no longer the country that borrows the most, but Romania is. ",big,Economie,no
194,649, Călin Popescu Tăriceanu,"Învățământul universitar românesc începe să își facă tot mai mult simțită prezența în elita mondială. De anul viitor, cinci universități din România se vor regăsi în topul celor mai bune 1.000 de universități, conform Times Higher World University Rankings.", DECLARAȚII Educatie,Adevărat,0,"Romanian university education is beginning to make its presence felt more and more in the world elite. From next year, five Romanian universities will be in the top 1,000 best universities, according to Times Higher World University Rankings. ",big,Social,no
195,856, Alina Gorghiu, „Guvernul României pierde banii europeni pe care ar trebui să-i investească în transporturi”, DECLARAȚII Transport,Adevărat,0,"""Romanian government loses European money it should invest in transport"" ",small,Economie,yes
196,802, Å�tefan Enache,Avem o hotărâre definitivă a instanței cum că proiectul (n.r. Pod Ciurel) poate continua, DECLARAȚII Electoral,Adevărat,0,We have a final decision of the court that the project (n.r. Pod Ciurel) can continue ,small,Politica,no
197,276, Nicușor Dan,"“Din datele oficiale ale Ministerului Mediului emise în 2015 şi 2018, Bucureştiul este cel mai poluat oraş al României, având 5 poluanţi cu potenţial cancerigen în aerul respirat (benzen, oxid şi monoxid de azot, particule fine 10 şi 2.5).”", DECLARAȚII Mediu,Adevărat,0,"""From the official data of the Ministry of Environment issued in 2015 and 2018, Bucharest is the most polluted city in Romania, with 5 pollutants with carcinogenic potential in the breathed air (benzene, oxide and nitrogen monoxide, fine particles 10 and 2.5)."" ",big,SanatateMediu,yes
198,414, Siegfried Mureșan,"""Este pentru prima dată în ultimii 9 ani când asistăm la o scădere a numărului turiștilor străini care se cazează în România în primele 4 luni ale anului față de perioada similară a anului trecut.""", DECLARAȚII Economie,Adevărat,0,"""It is for the first time in the last 9 years when we are witnessing a decrease in the number of foreign tourists staying in Romania in the first 4 months of the year compared to the same period last year."" ",big,Economie,yes
199,168, Cosette Chichirău,„Din cauza CCR au fost închise peste 800 de dosare cu prejudicii totale de peste 4 miliarde de euro.”, DECLARAȚII Justitie,Adevărat,0,"""Because of the RCC, more than 800 cases were closed with total damages of over 4 billion euros."" ",small,Justitie,no
200,160, Virgil Popescu,"„Dacă vrem să ne comparăm, totuși, cu Bulgaria și cu Grecia, Bulgaria și Grecia sunt sub coeficientul de 5, ceea ce înseamnă numărul de îmbolnăviri la milionul de locuitori. Noi nu suntem încă la nivelul acela, din păcate, și așa cum am promis, relaxăm treptat, din două în două săptămâni.”", DECLARAȚII Coronavirus,Adevărat,0,"""If we want to compare ourselves, however, with Bulgaria and Greece, Bulgaria and Greece are below the coefficient of 5, which means the number of diseases per million inhabitants. We are not at that level yet, unfortunately, and as we promised, we gradually relax, every two weeks. ” ",big,Coronavirus,yes
201,359, Gabriela Firea,"Am rămas profund neplăcut surprinsă de faptul că aceeaşi instituţie a Avocatului Poporului, în primul rând nu a catadicsit să citească Legea Poliţiei Locale, să observe, spre exemplu, că Poliţia Locală are printre atribuţii şi rolul de a dirija circulaţia sau de a aplica anumite sancţiuni, cum ar fi contravenţii (...)", DECLARAȚII Justitie,Adevărat,0,"I was deeply unpleasant to be surprised that the same institution of the People's Advocate, in the first place, did not fail to read the Local Police Law, to observe, for example, that the Local Police has among its attributions the role of directing the traffic or applying certain sanctions. , such as contraventions (...) ",big,Justitie,yes
202,341, Cristina Prună,"„UDMR nu face mare lucru pentru comunitatea maghiară și, în schimb, vrea să rămână branșat la banii publici. A primit 26 milioane de lei subvenție de la stat numai în 2018! ”", DECLARAȚII Politica,Adevărat,0,"""UDMR does not do much for the Hungarian community and, instead, wants to stay connected to public money. He received a 26 million lei subsidy from the state in 2018 alone! ” ",small,Politica,yes
203,476, Siegfried Mureșan,"„De când România a aderat la UE, la 1 ianuarie 2007, am contribuit cu 17 miliarde de euro în bugetul Uniunii și am primit 51 de miliarde de euro.”", DECLARAȚII Externe,Adevărat,0,"""Since Romania joined the EU on January 1, 2007, we have contributed 17 billion euros to the Union's budget and received 51 billion euros."" ",small,Externe,no
204,401, Iulian Bulai,„[...] la audieri nu e nevoie de cvorum - fiindcă nu se iau decizii.”, DECLARAȚII Politica,Adevărat,0,"""[...] no quorum is needed at hearings - because no decisions are made."" ",small,Politica,no
205,691, Mugur Isărescu,"Decalajele dintre zonele României s-au adâncit în timp. Au apărut poli de competitivitate şi zone în care sărăcia s-a adâncit. În zona Bucureşti-Ilfov PIB-ul pe locuitor a depăşit media UE, ajungând la nivelul zonei Berlinului. Sunt însă regiuni, cum ar fi cele din sud şi est care sunt printre cele mai sărace din UE.", DECLARAȚII Economie,Adevărat,0,"The gaps between Romania's areas have deepened over time. There have been poles of competitiveness and areas where poverty has deepened. In the Bucharest-Ilfov area, the GDP per capita exceeded the EU average, reaching the level of the Berlin area. But there are regions, such as the south and east, that are among the poorest in the EU. ",big,Economie,yes
206,266, Raluca Turcan,„Avem cea mai ridicată rată a mortalității din cauze tratabile la nivelul UE.”, DECLARAȚII Sanatate,Adevărat,0,"""We have the highest mortality rate from treatable causes at EU level."" ",small,SanatateMediu,yes
207,147, Ludovic Orban,"„Din 360 şi ceva de spitale, cea mai mare parte a lor nu sunt subordinea Ministerului Sănătăţii, sunt în subordinea autorităţilor locale.”", DECLARAȚII Coronavirus,Adevărat,0,"""Out of 360 or so hospitals, most of them are not subordinated to the Ministry of Health, they are subordinated to the local authorities."" ",small,Coronavirus,yes
208,843, Viorel Å�tefan," „Nu prin legea bugetară se pot aproba achiziţii. (…) Nu putem să dăm bani, apoi să aprobăm parametri.”", DECLARAȚII Finante,Adevărat,0,"""Acquisitions cannot be approved by the budget law. (…) We can't give money and then approve parameters. ” ",small,Economie,no
209,838, Daniel Constantin,"„ După fiecare interceptare, persoana interceptată trebuie anunţată”", DECLARAȚII Justitie,Adevărat,0,"""After each interception, the intercepted person must be notified"" ",small,Justitie,yes
210,169, Cristina Iurișniți,"„Sintagma «educație sexuală» de care s-au împiedicat foarte mulți exista din 2004. Ce am propus în Legea 45, care a fost modificată prin acest articol, a fost doar o precizare clară: cel puțin două sesiuni de informare pentru copiii noștri.”", DECLARAȚII Educatie,Adevărat,0,"""The phrase 'sex education', which many have hindered, has existed since 2004. What I proposed in Law 45, which was amended by this article, was just a clear statement: at least two information sessions for our children. ” ",big,Social,yes
211,314, Klaus Iohannis,"„(...) am trimis legile justiției la CCR, la Parlament, am cerut un punct de vedere al Comisiei de la Veneția. (...) Sigur, am fost obligat să le promulg într-o formă, pentru că mi se terminaseră prerogativele constituționale. Dar vom repara ce a mai rămas de reparat.”", DECLARAȚII Prezidentiale,Adevărat,0,"""(...) I sent the laws of justice to the RCC, to the Parliament, I asked for a point of view of the Venice Commission. (...) Of course, I was forced to promulgate them in a form, because my constitutional prerogatives were over. But we will repair what remains to be repaired. "" ",big,Politica,yes
212,378, Dan Barna,"„Astăzi, mai mult de jumătate dintre tineri își văd viitorul în afară României. Este cea mai dureroasă cifră din istoria noastră recentă.”", DECLARAȚII Social,Adevărat,0,"""Today, more than half of young people see their future outside Romania. It is the most painful figure in our recent history. "" ",small,Economie,yes
213,58, Florin Câțu,"„A doua veste bună, în iulie câștigul salarial mediu nominal net a crescut cu 8,1% față de iulie 2019.”", DECLARAȚII Social,Adevărat,0,"""The second good news is that in July, the average net nominal earnings increased by 8.1% compared to July 2019."" ",small,Economie,no
214,114, Mihai Fifor,„Legea carantinei a suferit modificări de peste 90% față de forma trimisă inițial de guvern.”, DECLARAȚII Coronavirus,Adevărat,0,"""The quarantine law has been amended by more than 90% compared to the form originally sent by the government."" ",small,Coronavirus,no
215,390, Daniel Buda,"„În cei aproape 5 ani de când a fost dată în folosință, nicio tranzacție cu cereale nu s-a realizat prin terminalul Bursei [de Cereale Corabia], iar în prezent clădirea găzduiește grupuri de acțiune locală și diverse firme private.”", DECLARAȚII Mediu de afaceri,Adevărat,0,"""In the almost 5 years since it was put into use, no transaction with cereals has been made through the terminal of the Stock Exchange [by Cereale Corabia], and currently the building houses local action groups and various private companies."" ",big,Economie,yes
216,798, Radu Maxim,(nr Pasajul Sudului) construcția este în sarcina primăriei capitalei, DECLARAȚII Electoral,Adevărat,0,(South Passage no.) the construction is in charge of the capital's mayor's office ,small,Politica,no
217,743, Dacian Cioloș,"Autoritatea Electorală Permanentă este în subordinea Parlamentului, nu a Guvernului. De aceea, dacă domnul Dragnea este preocupat de stabilitatea acestei instituții, are posibilitatea de a-și mobiliza partidul pentru a face o nouă numire la Președinția AEP.", DECLARAȚII Politica,Adevărat,0,"The Permanent Electoral Authority is subordinated to the Parliament, not to the Government. Therefore, if Mr. Dragnea is concerned about the stability of this institution, he has the opportunity to mobilize his party to make a new appointment to the Presidency of the AEP. ",big,Politica,yes
218,827, Daniel BăluÅ£ă,"Bugetul Sectorului 4 este de 110 milioane de euro. Eu, ca edil, primesc 12.000 de euro pe an pentru a gestiona o sumă de 110 milioane de euro", DECLARAȚII Electoral,Adevărat,0,"The budget of Sector 4 is 110 million euros. As mayor, I receive 12,000 euros a year to manage an amount of 110 million euros ",small,Politica,yes
219,453, Brigitte Clotilde Armand,"„Prin Legea recursului compensatoriu, guvernele lui Dragnea au eliberat din pușcării în ultimele 18 luni peste 14.000 de infractori, printre care tâlhari violenți și violatori. Legea dată de PSD reprezintă un pericol major pentru societate. Nu mai puțin de 700 dintre pușcăriașii eliberați au ajuns înapoi în pușcării în urma săvârșirii unor noi infracțiuni.”", DECLARAȚII Europa,Parțial Adevărat,1,"""Through the Law on Compensatory Appeal, Dragnea's governments have released more than 14,000 criminals from prisons in the last 18 months, including violent robbers and rapists. The law given by PSD represents a major danger for the society. No fewer than 700 of the released prisoners have returned to prisons after committing new crimes. "" ",big,Externe,yes
