,Unnamed: 0,source,text,type,category,label,English,text_size,subject,contains_name
87,206, Marius Budai," „România are, din nefericire, a zecea cea mai ridicată rată a mortalității persoanelor infectate din UE, iar Iohannis și PNL consideră că și-au făcut datoria!”.", DECLARAȚII Coronavirus,Adevărat,0,"""Romania has, unfortunately, the tenth highest mortality rate of infected people in the EU, and Iohannis and PNL consider that they have done their duty!"". ",small,Coronavirus,yes
88,421, Dragoș Pâslaru,"„Referitor la absorbție, avem 7,4 miliarde de euro, date oficiale, bani europeni trași în 2016. Reprezintă suma cea mai mare, istorică, în România, bani intrați în vistieria țării“", DECLARAȚII Europa,Adevărat,0,"""Regarding absorption, we have 7.4 billion euros, official data, European money drawn in 2016. It represents the largest, historical amount in Romania, money entered the country's treasury"" ",small,Externe,no
89,451, Roxana Wring,"„Ca de obicei, la nivelul Primăriei cheltuielile de funcționare vor fi mai mari decât cele pentru dezvoltare: 4,25 miliarde lei (63%) pentru funcționare și 2,56 miliarde lei (37%) pentru dezvoltare.”", DECLARAȚII Finante,Adevărat,0,"""As usual, at the level of the City Hall, the operating expenses will be higher than those for development: 4.25 billion lei (63%) for operation and 2.56 billion lei (37%) for development."" ",small,Economie,no
90,636, Varujan Vosganian,"Avem o problemă reală pe care nu putem să o tratăm nici cu dispute politice, nici sterile, nici cu bășcălie. În ceea ce privește veniturile fiscale, România se apropie dramatic de pragul de 25%, media europeană este 40%, iar țările din vârful piramidei au colectări de aproape 50% — Franța, aproape 48%, Danemarca, Finlanda, Belgia, peste 45%, până și Bulgaria are peste 30%.", DECLARAȚII Finante,Adevărat,0,"We have a real problem that we cannot deal with with political disputes, sterile disputes or quarrels. In terms of tax revenues, Romania is dramatically approaching the threshold of 25%, the European average is 40%, and the countries at the top of the pyramid have collections of almost 50% - France, almost 48%, Denmark, Finland, Belgium, over 45% , even Bulgaria has over 30%. ",big,Economie,yes
91,825, Gabriel Mutu,"[...] conform Constituției, nu poți modifica legea electorală printr-o hotărâre de Guvern. În Constituție scrie foarte clar, nu poți modifica legea electorală prin ordonanță sau hotărâre de Guvern, nu poți s-o faci. În mod normal, trebuie să vii în Parlament, să ceri în Parlament modificarea legii, punct [...] ", DECLARAȚII Electoral,Adevărat,0,"[...] according to the Constitution, you cannot change the electoral law by a Government decision. In the Constitution it is written very clearly, you cannot change the electoral law by ordinance or Government decision, you cannot do it. Normally, you have to come to the Parliament, ask the Parliament to change the law, point [...] ",big,Politica,yes
92,6, Vlad Voiculescu,"„luna trecută [stimulentele financiare pentru persoane cu handicap] au venit mai devreme, pe 23 ale lunii. Pe 27 erau alegeri, deh.”", DECLARAȚII Social,Adevărat,0,"""Last month [financial incentives for people with disabilities] came earlier, on the 23rd of the month. There were elections on the 27th, eh. ” ",small,Economie,yes
93,313, Viorica Dăncilă,"„Cum explicați protocolul pe care l-ați semnat cu Adrian Năstase între 2000-2004? Cum explicați că în 2009 ați vrut să fiți premier din partea PSD? Să înțelegem că avantajul personal este mai important decât avantajul național? Că nu contează PSD, PNL, ci cine vă oferă un confort?”", DECLARAȚII Prezidentiale,Adevărat,0,"""How do you explain the protocol you signed with Adrian Năstase between 2000-2004? How do you explain that in 2009 you wanted to be prime minister from PSD? Do we understand that personal advantage is more important than national advantage? That it doesn't matter PSD, PNL, but who offers you comfort? ” ",big,Politica,yes
94,168, Cosette Chichirău,„Din cauza CCR au fost închise peste 800 de dosare cu prejudicii totale de peste 4 miliarde de euro.”, DECLARAȚII Justitie,Adevărat,0,"""Because of the RCC, more than 800 cases were closed with total damages of over 4 billion euros."" ",small,Justitie,no
95,894, Alexandru Nazare,"„Cifrele demonstrează că anul acesta, în primele 8 luni, [..] am transmis [..] solicitări de rambursare în valoare de 600 de milioane de euro[..]. În plus avem două programe [..] care sunt de facto blocate [..] nefiind transmisă [..] nicio cerere de rambursare.”", DECLARAȚII Finante,Adevărat,0,"""The figures show that this year, in the first 8 months, [..] we sent [..] requests for reimbursement amounting to 600 million euros [..]. In addition, we have two programs [..] that are de facto blocked [..] and no reimbursement request has been sent [..]. ” ",big,Economie,yes
96,106, Radu Preda,"„În timp ce Orban și Cîțu se plâng că nu au bani pentru dublarea alocațiilor copiilor, cheltuie din bugetul de stat 200 de milioane de euro pentru alegerile locale, o sumă record aproape dublă față de cea cheltuită în două tururi la alegerile prezidențiale de anul trecut.”", DECLARAȚII Electoral,Adevărat,0,"""While Orban and Cîțu complain that they do not have money for doubling children's allowances, they spend 200 million euros from the state budget for local elections, a record amount almost double that spent in two rounds in last year's presidential elections . ” ",big,Politica,yes
97,178, Cristina Prună,"„În prezent, 10% din orice ban câștigăm se duce la stat pentru sistemul de sănătate. Un angajat pe salariu minim plătește în fiecare lună 223 lei pentru sănătate.”", DECLARAȚII Finante,Adevărat,0,"""Currently, 10% of any money we earn goes to the state for the health system. An employee with a minimum wage pays 223 lei for health every month. ” ",small,Economie,yes
98,801, Cătălin Predoiu,"„La ora asta avem un PIB de 131% pe cap de locuitor din media europeană, mai mare decât cel al Atenei, cel al Madridului""", DECLARAȚII Electoral,Adevărat,0,"""At the moment we have a GDP of 131% per capita in the European average, higher than that of Athens, that of Madrid"" ",small,Politica,yes
99,236, Costel Alexe,"„Planul integrat de calitate al aerului din Bucureşti are 20 de măsuri, din care până acum şase nu au fost implementate deloc.”", DECLARAȚII Mediu,Adevărat,0,"""The integrated air quality plan in Bucharest has 20 measures, of which six have not been implemented so far."" ",small,SanatateMediu,no
100,590, Klaus Iohannis,"Dacă am aduna promisiunile de kilometri de autostradă făcute de toţi guvernanţii în ultimii, hai să zicem, 20 de ani, am avea autostrăzi cât China. Evident că nu avem. Nici măcar 800 de km de autostrăzi nu avem. Noroc că până aici vine una (autostrada Bucureşti-Piteşti - n.r.)", DECLARAȚII Transport,Adevărat,0,"If we were to keep the promises of miles of highway made by all the rulers in the last, let's say, 20 years, we would have highways as big as China. Obviously we don't. We don't even have 800 km of highways. Luckily one comes here (Bucharest-Pitesti highway - n.r.) ",big,Economie,no
101,592, Corina Crețu,"Din păcate nu au fost transmise la Comisia Europeană proiecte majore de transport pe această regiune.  De când sunt eu comisar, am primit doar 4 proiecte majore pe infrastructură”, din care niciunul pentru Moldova:  - calea ferată Simeria-Timișoara, în valoare de 1 miliard de euro - aprobat de Comisia Europeană - autostrada Sebeș-Turda, aprobat de CE - autostrada Câmpia Turzii-Turda - aflat în analiza CE - linia de metrou de la Aeroportul Otopeni la Gara de Nord din București - aflat în analiza CE.", DECLARAȚII Transport,Adevărat,0,"Unfortunately, no major transport projects have been submitted to the European Commission in this region. Since I am Commissioner, I have received only 4 major infrastructure projects "", none of which for Moldova: - Simeria-Timisoara railway, worth 1 billion euros - approved by the European Commission - Sebeș-Turda highway, approved by the EC - Câmpia Turzii-Turda highway - under EC analysis - metro line from Otopeni Airport to Bucharest North Railway Station - under EC analysis. ",big,Economie,yes
102,405, Ana Ciceală,"„Suntem în faliment nedeclarat” spunea primarul Capitalei acum câteva zile. Între timp, pe SICAP (platforma de achiziții publice), au apărut noi achiziții pentru organizarea Festivalului de Folclor. În total, costurile pentru acest eveniment se ridică la nu mai puțin de 1,4 milioane de lei.”", DECLARAȚII Finante,Adevărat,0,"""We are in undeclared bankruptcy,"" the mayor of the capital said a few days ago. Meanwhile, on SICAP (public procurement platform), new acquisitions have appeared for the organization of the Folklore Festival. In total, the costs for this event amount to no less than 1.4 million lei. "" ",big,Economie,yes
103,468, Iulian Bulai,"„România este țara cu cel mai mare bazin de recrutare din Europa pentru victimele traficului de persoane.""", DECLARAȚII Externe,Adevărat,0,"""Romania is the country with the largest recruitment pool in Europe for victims of human trafficking."" ",small,Externe,yes
104,800, Cătălin Predoiu,"„În ceea ce privește sănătatea, (...) pe hârtie Bucureștiul stă foarte bine, cu 50 de spitale din care 19 în subordinea primăriei, cu un număr de medici peste media europeană la suta de mii de locuitori, cu un număr de paturi la suta de mii de locuitori peste media europeană""", DECLARAȚII Electoral,Adevărat,0,"""In terms of health, (...) on paper Bucharest is very good, with 50 hospitals, 19 of which are subordinated to the mayor's office, with a number of doctors above the European average per hundred thousand inhabitants, with a number of beds one hundred thousand inhabitants above the European average "" ",big,Politica,yes
105,628, Gabriela Firea,"Asa cum v-am mai informat, de la începutul anului și până în prezent avem peste 100.000 de mașini noi, noi spunem noi, dar ele sunt vechi, înmatriculate în capitală, cumva din nou rablele Europei au ajuns la noi la București", DECLARAȚII Transport,Adevărat,0,"As I have already informed you, since the beginning of the year and until now we have over 100,000 new cars, we say, but they are old, registered in the capital, somehow again the scraps of Europe have reached us in Bucharest ",big,Economie,no
106,856, Alina Gorghiu, „Guvernul României pierde banii europeni pe care ar trebui să-i investească în transporturi”, DECLARAȚII Transport,Adevărat,0,"""Romanian government loses European money it should invest in transport"" ",small,Economie,yes
107,132, Marcel Ciolacu,"„În schimb, pentru agricultura românească singura lor grijă a fost contestarea la Curtea Constituțională a Legii PSD prin care sute de mii de fermieri ar fi primit despăgubiri pentru culturile compromise de secetă! Asta după ce i-au trimis pe români să se îmbolnăvească peste hotare la muncă pentru agricultura altora!”", DECLARAȚII Agricultura,Adevărat,0,"""Instead, for the Romanian agriculture, their only concern was the contestation at the Constitutional Court of the PSD Law by which hundreds of thousands of farmers would have received compensations for the crops compromised by drought! This is after they sent the Romanians to get sick abroad to work for the agriculture of others! ” ",big,Economie,yes
108,49, Cristina Iurișniți,"„În România, peste 51% dintre cetăţeni sunt femei, dar reprezentarea lor la nivel politic rămâne una dintre cele mai scăzute din Uniunea Europeană – la nivel parlamentar, în legislatura 2016-2020 au fost doar puţin peste 18% femei deputat şi senator.”", DECLARAȚII Electoral,Adevărat,0,"""In Romania, over 51% of citizens are women, but their representation at the political level remains one of the lowest in the European Union - at the parliamentary level, in the 2016-2020 legislature there were just over 18% women deputy and senator."" ",big,Politica,yes
109,103, Petre Florin Manole,"„Salariul mediu net: a scăzut. Dacă aveai 3340 lei în decembrie 2019, acum ai 3179 lei.”", DECLARAȚII Munca,Adevărat,0,"""Average net salary: decreased. If you had 3340 lei in December 2019, now you have 3179 lei. ” ",small,Social,no
110,605, Nicușor Dan,"Senatorii şi deputaţii au dreptul să participe la şedinţele de consiliu judeţean sau local să spună ce doresc. Am făcut o cerere acum două zile, am depus-o la registratură şi am vrut să iau cuvântul, aşa cum legea îmi permite. Preşedintele de şedinţă spune că regulamentul CGMB este mai important decât legea, ceea ce este o aberaţie juridică.", DECLARAȚII Politica,Adevărat,0,"Senators and deputies have the right to participate in county or local council meetings to say what they want. I applied two days ago, filed it with the registry, and I wanted to speak as the law allows. The chairman of the meeting says that the CGMB regulation is more important than the law, which is a legal aberration. ",big,Politica,yes
111,118, Ludovic Orban,"„Deci noi l-am găsit în funcţie pe directorul Unifarm Adrian Ionel, mandatul lui expiră în 14 iulie. Nu am luat decizia să îl schimbăm pentru că în plină pandemie să stai să umbli la conducerea entităţilor numai dacă am fi avut informaţii suficiente de clare şi de precise am fi putut să-l schimbăm. Era complicat să îl schimbi din funcţie pentru că se ştie că procedura de schimbare a unui Consiliu de Administraţie şi a unui manager, în condiţiile legislaţiei actuale, este destul de complicat, adică trebuie să îi plăteşti toate veniturile pe care le-ar fi obţinut până la sfârşitul mandatului.”", DECLARAȚII Coronavirus,Adevărat,0,"""So we found the director of Unifarm Adrian Ionel in office, his term expires on July 14. We did not make the decision to change it so that in the midst of a pandemic you could stay in charge of the entities only if we had enough clear and precise information to be able to change it. It was complicated to change him from his position because it is known that the procedure for changing a Board of Directors and a manager, under the current legislation, is quite complicated, ie you have to pay him all the income he would have obtained until at the end of the term. "" ",big,Coronavirus,yes
112,303, Viorica Dăncilă,"„În noiembrie, Klaus Iohannis a ieșit public și a afirmat că nu suntem pregătiți pentru preluarea președinției rotative.”", DECLARAȚII Prezidentiale,Adevărat,0,"""In November, Klaus Iohannis went public and said we were not ready to take over the rotating presidency."" ",small,Politica,yes
113,367, Antoneta Ioniță,„România(...) oferă elevilor români prin programul “Cornul și Laptele” și programul “Fructe și Legume în școli” doar 2 lei/zi pentru un elev.”, DECLARAȚII Educatie,Adevărat,0,"""Romania (...) offers Romanian students only 2 lei / day for a student through the"" Corn and Milk ""program and the"" Fruits and Vegetables in schools ""program."" ",small,Social,yes
114,599, Administrația Prezidențială,"Există o serie de rezoluții ale Consiliului de Securitate al ONU și ale Adunării Generale a ONU prin care se solicită, printre altele, statelor membre ONU să se abțină să stabilească misiuni diplomatice în Ierusalim.", DECLARAȚII Externe,Adevărat,0,"There are a number of resolutions of the UN Security Council and the UN General Assembly calling, inter alia, on UN member states to refrain from establishing diplomatic missions in Jerusalem. ",big,Externe,yes
115,496, Claudiu Nasui,"„Noi nu avem atât de mult o problemă de taxe mici, cum ni se mai spune mai ales din zona social-democrată, avem o problemă cu colectarea. Noi avem taxe chiar mai mari decât în alte locuri. Impozitul pe profit în România e 16%, în Bulgaria e 10%, în Irlanda e 12,5%. Noi avem o impozitare mare. Problema e că avem o administraţie fiscală care acţionează fie foarte selectiv, fie total ineficient.”", DECLARAȚII Finante,Adevărat,0,"""We do not have as much of a problem of low taxes, as we are told especially in the social-democratic area, we have a problem with collection. We have even higher taxes than elsewhere. The profit tax in Romania is 16%, in Bulgaria it is 10%, in Ireland it is 12.5%. We have a high tax. The problem is that we have a tax administration that acts either very selectively or totally inefficiently. "" ",big,Economie,no
116,513, Ludovic Orban,"""Avem o viziune de eficientizare a administraţiei. ️În nicio ţară europeană nu există 28 de miniştri cum există în Guvernul actual. Formula noastră de Guvern conţine 16 miniştri.""", DECLARAȚII Politica,Adevărat,0,"""We have a vision of streamlining the administration. ️In no European country are there 28 ministers as there are in the current Government. Our Government formula contains 16 ministers."" ",small,Politica,yes
117,337, Eugen Tomac,"„CCR a spus foarte clar în 2012 că alegerile parlamentare nu pot fi comasate cu alegerile locale, pentru că ar fi induși în eroare cetățenii. Prin urmare, nu cred că alegerile anticipate pot avea loc în România.”", DECLARAȚII Electoral,Adevărat,0,"""CCR said very clearly in 2012 that parliamentary elections cannot be merged with local elections, because they would mislead citizens. Therefore, I do not believe that early elections can take place in Romania. "" ",big,Politica,yes
118,292, Klaus Iohannis,O cantitate egală de lemn cu cea care se taie legal se taie și ilegal, DECLARAȚII Mediu,Adevărat,0,An equal amount of wood that is legally cut is also cut illegally ,small,SanatateMediu,no
119,355, Cosette Chichirău,"„În luna august, prețul gazelor a ajuns pe Bursa Română de Mărfuri la aproximativ 106 lei / MWh. În aceeași lună, pe Bursa din Viena, gazele erau tranzacționate la doar 56,2 lei / MWh. Cauza acestei diferențe? Vestita ordonanță 114, ordonanța incompetenței, dată de Guvernul Dăncilă.”", DECLARAȚII Energie,Adevărat,0,"""In August, the gas price reached about 106 lei / MWh on the Romanian Commodity Exchange. In the same month, on the Vienna Stock Exchange, the gases were traded at only 56.2 lei / MWh. The cause of this difference? The famous ordinance 114, the incompetence ordinance, given by the Dăncilă Government. ” ",big,Economie,yes
120,889, Răzvan Nicolescu,",,ANRE să ne transmită aceste date privind impactul privind CET-urile, apoi noi trebuie să discutăm cu cei de la Comisia Europeană situaţia CET-urilor şi situaţia consumatorilor industriali care, în momentul de faţă, sunt reglementaţi [...]""", DECLARAȚII Energie,Adevărat,0,"""ANRE to send us these data on the impact on TECs, then we must discuss with those from the European Commission the situation of TECs and the situation of industrial consumers which, at the moment, are regulated [...]"" ",big,Economie,yes
121,378, Dan Barna,"„Astăzi, mai mult de jumătate dintre tineri își văd viitorul în afară României. Este cea mai dureroasă cifră din istoria noastră recentă.”", DECLARAȚII Social,Adevărat,0,"""Today, more than half of young people see their future outside Romania. It is the most painful figure in our recent history. "" ",small,Economie,yes
122,197, Tudorel Toader,"„Curtea Constituțională a dat o decizie şi preşedintele a revocat-o în baza acelei decizii. Că președintele n-a revocat-o în baza propunerii mele, ci decizia (sic!) Curții Constituționale. Ea este, ea se executa.”", DECLARAȚII Justitie,Adevărat,0,"""The Constitutional Court issued a decision and the president revoked it based on that decision. That the president did not revoke it based on my proposal, but the decision (sic!) Of the Constitutional Court. She is, she is executed. ” ",big,Justitie,yes
123,462, Dan Barna,„Nicolicea se preface. Ştie foarte bine că Dragnea nu e premier tocmai pentru că e o lege foarte clară de pe vremea lui Năstase - pentru funcţii numite din Guvern - că nu pot fi persoane care au probleme cu cazierul. Era o gaură pe funcţiile alese.”, DECLARAȚII Justitie,Adevărat,0,"""Nicolicea is pretending. He knows very well that Dragnea is not prime minister precisely because it is a very clear law from Nastase's time - for positions appointed by the Government - that there can be no people who have problems with the criminal record. It was a hole in the chosen positions. "" ",big,Justitie,yes
124,425, Corina Crețu,„Fondurile europene au permis îmbunătățirea legăturilor feroviare dintre Sighișoara și Coșlariu (201 milioane euro)”, DECLARAȚII Europa,Adevărat,0,"""European funds have improved the railway connections between Sighișoara and Coșlariu (201 million euros)"" ",small,Externe,no
125,743, Dacian Cioloș,"Autoritatea Electorală Permanentă este în subordinea Parlamentului, nu a Guvernului. De aceea, dacă domnul Dragnea este preocupat de stabilitatea acestei instituții, are posibilitatea de a-și mobiliza partidul pentru a face o nouă numire la Președinția AEP.", DECLARAȚII Politica,Adevărat,0,"The Permanent Electoral Authority is subordinated to the Parliament, not to the Government. Therefore, if Mr. Dragnea is concerned about the stability of this institution, he has the opportunity to mobilize his party to make a new appointment to the Presidency of the AEP. ",big,Politica,yes
126,387, Viorica Dăncilă,"„[...] legat de GRECO, analizăm fiecare punct, dar cred că trebuie să se uite și la Belgia, țara din care face parte. Sunt 15 recomandări, din care a implementat doar una.”", DECLARAȚII Externe,Adevărat,0,"""[...] related to GRECO, we analyze each point, but I think we must also look at Belgium, the country to which it belongs. There are 15 recommendations, of which only one has been implemented. "" ",small,Externe,no
127,819, Ovidiu Raețchi,"„(...)Sectorului 5, care are cea mai mică suprafață de spațiu verde din toate sectoarele Capitalei.”", DECLARAȚII Electoral,Adevărat,0,"""(...) Sector 5, which has the smallest area of green space in all sectors of the Capital."" ",small,Politica,yes
128,413, Florin Câțu,"„Astăzi socialiștii din PSD și ALDE cheltuie pe salarii, dobânzi, asistență socială și subvenții aproape... ATENȚIE.. 90% din ce încasează din venituri fiscale și contribuții.”", DECLARAȚII Economie,Adevărat,0,"""Today the socialists from PSD and ALDE spend on salaries, interest, social assistance and subsidies almost ... ATTENTION .. 90% of what they receive from tax revenues and contributions."" ",small,Economie,yes
129,301, Klaus Iohannis,"„Începând, dacă nu mă înșel, de la mijlocul lui decembrie, expiră și aceste interimate, succesiv sunt 10 interimate, plus câteva posturi care sunt vacante de tot.”", DECLARAȚII Prezidentiale,Adevărat,0,"""Starting, if I'm not mistaken, from mid-December, these interims expire, successively there are 10 interims, plus a few positions that are completely vacant."" ",small,Politica,no
130,768, Gabriela Firea,"De la începutul mandatului nostru - până la urmă, nu doar al meu -, Primăria Generală a Capitalei a realizat cheltuieli legale decurse din bugetul aprobat de fostul Consiliu General în valoare de circa 60 de milioane de euro.", DECLARAȚII Finante,Adevărat,0,"Since the beginning of our mandate - in the end, not only mine -, the General City Hall of the Capital has made legal expenses from the budget approved by the former General Council in the amount of about 60 million euros. ",big,Economie,yes
131,482, Dan Barna,"„În momentul de faţă, aparenţa, ca să nu vorbesc de o certitudine, este că Liviu Dragnea nu mai are majoritate la Camera Deputaţilor.”", DECLARAȚII Politica,Adevărat,0,"""At the moment, the appearance, not to mention a certainty, is that Liviu Dragnea no longer has a majority in the Chamber of Deputies."" ",small,Politica,yes
132,160, Virgil Popescu,"„Dacă vrem să ne comparăm, totuși, cu Bulgaria și cu Grecia, Bulgaria și Grecia sunt sub coeficientul de 5, ceea ce înseamnă numărul de îmbolnăviri la milionul de locuitori. Noi nu suntem încă la nivelul acela, din păcate, și așa cum am promis, relaxăm treptat, din două în două săptămâni.”", DECLARAȚII Coronavirus,Adevărat,0,"""If we want to compare ourselves, however, with Bulgaria and Greece, Bulgaria and Greece are below the coefficient of 5, which means the number of diseases per million inhabitants. We are not at that level yet, unfortunately, and as we promised, we gradually relax, every two weeks. ” ",big,Coronavirus,yes
133,676, Klaus Iohannis,"Germania a rămas cel mai important partener comercial pentru România, este pe primul loc, cu creșteri constante de peste 10% în ultimii ani. Este notabil și cred că arată că suntem nu doar apropiați politic, ci suntem apropiați și economic.", DECLARAȚII Externe,Adevărat,0,"Germany has remained the most important trading partner for Romania, it is on the first place, with constant increases of over 10% in recent years. It is remarkable and I think it shows that we are not only close politically, but we are also close economically. ",big,Externe,no
134,707, Florin Iordache,"Cea de-a doua măsură, cea care vizează Legea 254 privind executarea pedepselor, este o inițiativă a vechiului Guvern pe care am aranjat-o și am pus-o în concordanță cu conducerea ANP, astfel încât să poată să fie ușor aplicată.", DECLARAȚII Politica,Adevărat,0,"The second measure, the one aimed at Law 254 on the execution of sentences, is an initiative of the old Government that we have arranged and put in line with the ANP leadership, so that it can be easily applied. ",big,Politica,yes
135,159, Mirela Furtună,"„Avem printre cele mai mici alocaţii din Uniunea Europeană, în cuantum de aproximativ 62 de euro.”", DECLARAȚII Social,Adevărat,0,"""We have among the lowest allowances in the European Union, in the amount of about 62 euros."" ",small,Economie,no
136,250, Ecaterina Andronescu,"„Constituția spune că se organizează alegeri pe baza unei legi care e dezbătută în Parlament, nu pe baza unei ordonanțe... De asta am votat împotriva OUG în Senat.”", DECLARAȚII Politica,Adevărat,0,"""The constitution says that elections are organized on the basis of a law that is debated in Parliament, not on the basis of an ordinance ... That is why I voted against the GEO in the Senate."" ",small,Politica,yes
137,375, Siegfried Mureșan,"„Guvernul Dăncilă „reușește” să adune un deficit de 20 de miliarde de lei în primele 6 luni din 2019, adică 1,94% din PIB! Este cel mai mare deficit bugetar pe primele 6 luni de la vârful crizei economice, în anul 2010.”", DECLARAȚII Economie,Parțial Adevărat,1,"""The Dăncilă government"" manages ""to collect a deficit of 20 billion lei in the first 6 months of 2019, ie 1.94% of GDP! It is the biggest budget deficit for the first 6 months since the peak of the economic crisis, in 2010. "" ",big,Economie,yes
138,75, Călin Popescu Tăriceanu,„În perioada mandatului meu (…) pensiile s-au dublat și salariile au crescut cu 60%.”, DECLARAȚII Social,Parțial Adevărat,1,"""During my term (…) pensions doubled and salaries increased by 60%."" ",small,Economie,no
139,657, Joachim Zeller,"În ultima vreme am văzut că procesul de absorbție a fondurilor structurale a devenit din ce în ce mai lent, au existat foarte multe întârzieri. Iată că suntem în cel de-al patrulea an al noii perioade de programare și rata de accesare a banilor prin programe și proiecte noi pe noua perioadă a fost în ultimii 3-4 ani foarte lentă. Văd că acum începe din nou să se accelereze, dar adevărul e că ne apropiem de sfârșitul perioadei de programare, următoarea perioadă de programare începe în 2020. (...) România primește în această perioadă de programare circa 30 de miliarde de euro, care reprezintă 2% din PIB și este mult pentru România.", DECLARAȚII Finante,Parțial Adevărat,1,"Lately we have seen that the process of absorbing structural funds has become slower and slower, there have been many delays. Here we are in the fourth year of the new programming period and the rate of accessing money through new programs and projects on the new period has been very slow in the last 3-4 years. I see that now it is starting to accelerate again, but the truth is that we are approaching the end of the programming period, the next programming period starts in 2020. (...) Romania receives in this programming period about 30 billion euros, which represents 2% of GDP and is a lot for Romania. ",big,Economie,no
140,873, Ionuț Vulpescu,"„Bugetul culturii naţionale este 0,08% [din PIB]”", DECLARAȚII Cultura,Parțial Adevărat,1,"""The national culture budget is 0.08% [of GDP]"" ",small,Social,no
141,280, Dragoș Pâslaru,"„Educația, cultura și creativitatea sunt cheie. Peste 450.000, aproape jumătate de milion (n.r. de indivizi) sunt tineri. Au sub 24 de ani. Este o prioritate absolută pentru viitor. Asta înseamnă să te uiți în viitor.”", DECLARAȚII Social,Parțial Adevărat,1,"""Education, culture and creativity are key. Over 450,000, almost half a million (n.r. individuals) are young. They are under 24 years old. It is an absolute priority for the future. That means looking to the future. ” ",big,Economie,yes
142,333, Claudiu Nasui,"„Parlamentarii au automat, prin legea salarizării, de 9 ori salariul minim pe economie. La o creștere de 100 de lei a salariului minim, statul va încasa 45 de lei în plus per angajat la salariul minim, angajații pe salariul minim vor primi 55 de lei în plus, dar parlamentarii vor primi 900 de lei în plus pe lună.”", DECLARAȚII Munca,Parțial Adevărat,1,"""The parliamentarians automatically have, through the salary law, 9 times the minimum salary per economy. When the minimum wage is increased by 100 lei, the state will receive an additional 45 lei per employee at the minimum wage, the employees on the minimum wage will receive an additional 55 lei, but the parliamentarians will receive an additional 900 lei per month. ” ",big,Social,no
143,526, Cristina Prună,"„Prețul pentru această materie primă urma să fie reglementat de stat în termen de 60 de zile de la intrarea în vigoare a acestei legi printr-o hotărâre de guvern""  ""Ei bine, termenul a fost depășit cu o lună și, cu toate că Nuclearelectrica a încheiat un contract cadru cu CNU pentru livrarea pulberii de dioxid de uraniu, încă nu știe care este noul tarif. În lege, s-a strecurat și o greșeală, întrucât se consființește atât Consiliului Concurenței cât și Ministerului Finanțelor Publice dreptul de a stabili prețul pentru pulberea dioxidului de uraniu. În mod normal, doar Finanțele trebuiau să aibă acest drept, întrucât Consiliul Concurenței nu emite HG-uri""", DECLARAȚII Energie,Parțial Adevărat,1,"""The price for this raw material was to be regulated by the state within 60 days of the entry into force of this law by a government decision"" ""Well, the deadline was exceeded by one month and, although Nuclearelectrica has concluded a framework contract with CNU for the delivery of uranium dioxide powder, still does not know what the new tariff is. A mistake has also been made in the law, as both the Competition Council and the Ministry of Public Finance have the right to set the price for uranium dioxide powder. Normally, only Finance should have this right, as the Competition Council does not issue GDs. "" ",big,Economie,yes
144,833, Vasilica Miron,"Legea este mult prea drastică, este cea mai drastică din Europa.", DECLARAȚII Sanatate,Parțial Adevărat,1,"The law is far too drastic, it is the most drastic in Europe. ",small,SanatateMediu,no
145,450, Liviu Dragnea,"„Noi la Senat, PSD și ALDE, avem în plus 13. Deci pe plenul reunit, avem 20-30 de voturi în plus.”", DECLARAȚII Politica,Parțial Adevărat,1,"""We in the Senate, PSD and ALDE, have an extra 13. So on the reunited plenary, we have 20-30 extra votes."" ",small,Politica,yes
146,325, Theodor Paleologu,"„Economie performantă asigurată de ﬁscalitate redusă, ﬂexibilitate și sprijin pe criterii meritocratice pentru inițiative antreprenoriale”. ", DECLARAȚII Prezidentiale,Numai cu sprijin instituțional,1,"""A successful economy ensured by low scalability, flexibility and support on meritocratic criteria for entrepreneurial initiatives"". ",small,Politica,no
147,485, Brigitte Clotilde Armand,"„Nu uitați asta: în timpul regimului comunist, în România au existat 44 de penitenciare principale şi 72 de lagăre de muncă forţată destinate deţinuţilor politici în care au suferit peste 3 milioane de români, dintre care 800.000 de oameni au murit.”", DECLARAȚII Justitie,Parțial Adevărat,1,"""Remember this: during the communist regime, in Romania there were 44 main penitentiaries and 72 forced labor camps for political detainees in which over 3 million Romanians suffered, of which 800,000 people died."" ",big,Justitie,yes
148,329, Klaus Iohannis,"„După ani de guvernare social-democrată, ţara noastră, din păcate, este încă prima la sărăcie şi ultima la ocrotirea persoanelor vulnerabile dintre toate statele Uniunii Europene.“", DECLARAȚII Economie,Parțial Adevărat,1,"""After years of social democratic rule, our country, unfortunately, is still the first in poverty and the last in the protection of vulnerable people among all the states of the European Union."" ",small,Economie,yes
149,128, Adrian Oros,"„Dacă ne referim doar la reabilitarea infrastructurii principale de irigații, trebuie să reamintesc că s-au alocat în cei trei ani - în care trebuia să reabiliteze peste două milioane de hectare cu un miliard de euro - doar 529 de milioane de lei. (...) Fostul ministru (Petre Daea - n.r.) mi-a spus că mi-a dat la cheie 840.000 de hectare. Nu s-a întâmplat acest lucru”", DECLARAȚII Agricultura,Parțial Adevărat,1,"""If we refer only to the rehabilitation of the main irrigation infrastructure, I must remind that only 529 million lei were allocated in the three years - in which it had to rehabilitate over two million hectares with one billion euros. (...) The former minister (Petre Daea - n.r.) told me that he gave me 840,000 hectares. This did not happen. "" ",big,Economie,yes
