,source,text,type,category,label,English,text_size,subject,contains_name
170, Marcel Vela,"„Am făcut o comparație cu anii 2019, 2018, 2017 și 2016, așadar ultimii patru ani. În 2020 au fost cele mai puține infracțiuni la nivel național și cele mai puține infracțiuni cu violență.”", DECLARAȚII Justitie,Adevărat,0,"""We made a comparison with the years 2019, 2018, 2017 and 2016, so the last four years. In 2020, there were the fewest crimes at the national level and the fewest violent crimes. "" ",small,Justitie,no
171, Cristina Iurișniți,"„Aţi modificat ordine de ministru de la o zi la alta în privinţa organizării cursurilor din 2-12 iunie și a examenelor naţionale, creând inutil panică, nesiguranţă şi stres suplimentar elevilor, profesorilor şi părinţilor.”", DECLARAȚII Educatie,Adevărat,0,"""You have changed ministerial orders from day to day regarding the organization of June 2-12 courses and national exams, unnecessarily creating panic, insecurity and additional stress for students, teachers and parents."" ",small,Social,yes
172, Radu Mihail,"„România are prea mulți parlamentari - 465, ocupând locul 6 la nivelul întregii UE.”", DECLARAȚII Politica,Adevărat,0,"""Romania has too many parliamentarians - 465, ranking 6th in the EU as a whole."" ",small,Politica,yes
174, Marius Budai,„Suntem pe locul 4 în UE cu o inflație de peste 7 ori mai mare decât media UE.”, DECLARAȚII Finante,Parțial Adevărat,1,"""We are in 4th place in the EU with inflation more than 7 times higher than the EU average."" ",small,Economie,yes
175, Viorica Dăncilă,„Guvernul pe care l-am condus nu a dat ordonanțe de urgență în domeniul justiției.”, DECLARAȚII Finante,Fals,3,"""The government I led did not issue emergency ordinances in the field of justice."" ",small,Economie,yes
178, Cristina Prună,"„În prezent, 10% din orice ban câștigăm se duce la stat pentru sistemul de sănătate. Un angajat pe salariu minim plătește în fiecare lună 223 lei pentru sănătate.”", DECLARAȚII Finante,Adevărat,0,"""Currently, 10% of any money we earn goes to the state for the health system. An employee with a minimum wage pays 223 lei for health every month. ” ",small,Economie,yes
180, Iulian Bulai,„FALS. PNL nu a dat OUG pentru eliminarea pensiilor speciale.”, DECLARAȚII Social,Adevărat,0,"""FAKE. PNL did not give the GEO for the elimination of special pensions. "" ",small,Economie,yes
181, Alfred Simonis,"''Cel mai grav e că după 15 mai, din cauza incompetenței criminale, românii vor putea ieși pe stradă fără restricții și fără să știe ce trebuie să respecte”", DECLARAȚII Coronavirus,Trunchiat,2,"""The worst thing is that after May 15, due to criminal incompetence, Romanians will be able to go out on the street without restrictions and without knowing what to follow"" ",small,Coronavirus,no
182, Florin Câțu,"„Ne uităm în Europa, unde România și încă două țări mai sunt pe creștere economică.""", DECLARAȚII Economie,Adevărat,0,"""We are looking at Europe, where Romania and two other countries are still growing economically."" ",small,Economie,no
183, Lia Olguța Vasilescu,"„Câte spitale a construit Ministerul Sănătății după revoluție? Răspuns final: niciunul! Singurele trei spitale construite în România după 1989 au fost cele de la Craiova, București și Mioveni, toate gestionate de administrațiile locale.”", DECLARAȚII Sanatate,Fals,3,"""How many hospitals did the Ministry of Health build after the revolution? Final answer: none! The only three hospitals built in Romania after 1989 were those in Craiova, Bucharest and Mioveni, all managed by local administrations. ” ",small,SanatateMediu,yes
185, Corneliu Buicu,"„De ce bugetul Sănătății a fost mai mic cu 23%, deși se știa de epidemie?”", DECLARAȚII Sanatate,Trunchiat,2,"""Why was the Health budget 23% smaller, even though the epidemic was known?"" ",small,SanatateMediu,no
189, Ludovic Orban,"„Din 2008, de când am plecat din fruntea Ministerului Transporturilor, nu s-a construit un milimetru de autostradă între Pitești și Sibiu. Nu s-a mișcat nimic pentru o perioadă de aproape 12 ani.”", DECLARAȚII Transport,Adevărat,0,"""Since 2008, when I left the head of the Ministry of Transport, not a millimeter of highway has been built between Pitești and Sibiu. Nothing has moved for almost 12 years. ” ",small,Economie,yes
190, Costel Alexe,"„Potrivit legii, primarul este responsabil de îndeplinirea planului de calitate a aerului de care a depins această condamnare a României”", DECLARAȚII Mediu,Trunchiat,2,"""According to the law, the mayor is responsible for fulfilling the air quality plan on which this condemnation of Romania depended"" ",small,SanatateMediu,yes
206, Marius Budai," „România are, din nefericire, a zecea cea mai ridicată rată a mortalității persoanelor infectate din UE, iar Iohannis și PNL consideră că și-au făcut datoria!”.", DECLARAȚII Coronavirus,Adevărat,0,"""Romania has, unfortunately, the tenth highest mortality rate of infected people in the EU, and Iohannis and PNL consider that they have done their duty!"". ",small,Coronavirus,yes
211, Lucian Romascanu,"„(...) legea cu Ținutul Secuiesc a trecut tacit pentru că, urmare inconștienței unui senator liberal infectat cu noul coronavirus, parlamentul a trebuit să fie închis.”", DECLARAȚII Social,Fals,3,"""(...) the law with the Szekler Land was passed tacitly because, due to the unconsciousness of a liberal senator infected with the new coronavirus, the parliament had to be closed."" ",small,Economie,yes
212, Alfred Simonis,„PSD a votat întotdeauna împotriva unor astfel de inițiative. Și acum și în ultimii 15 ani de când tot sunt depuse astfel de inițiative.”, DECLARAȚII Social,Adevărat,0,"""PSD has always voted against such initiatives. And now and in the last 15 years since such initiatives are still submitted. "" ",small,Economie,yes
214, Mihai Fifor,„Toate statele care sunt pe punctul de a relaxa restricțiile pentru pornirea economiei sunt campioane la testele de coronavirus.”, DECLARAȚII Coronavirus,Trunchiat,2,"""All states that are about to relax restrictions on starting the economy are champions in coronavirus testing."" ",small,Coronavirus,no
218, Marcel Ciolacu,„Ei și-au îndeplinit obligațiile cetățenești: au stat în case și au respectat regulile impuse de autorități”., DECLARAȚII Coronavirus,Parțial Adevărat,1,"""They fulfilled their civic obligations: they stayed in their homes and complied with the rules imposed by the authorities."" ",small,Coronavirus,yes
221, Adrian Dohotaru,„Se dau mai multe amenzi decât se fac teste pentru sănătatea noastră.”, DECLARAȚII Coronavirus,Adevărat,0,"""There are more fines than tests for our health."" ",small,Coronavirus,no
222, Florin Câțu,"„Avem programul de şomaj tehnic care este un program generos – Polonia, de exemplu, oferă doar 40% din salariu, noi mergem până la 75%.”", DECLARAȚII Coronavirus,Trunchiat,2,"""We have the technical unemployment program which is a generous program - Poland, for example, offers only 40% of the salary, we go up to 75%."" ",small,Coronavirus,no
223, Siegfried Mureșan,Comisia Europeană a adoptat astăzi solicitarea mea de a suspenda taxele de import la echipamentele medicale și de protecție din afara Uniunii Europene pentru combaterea COVID-19., DECLARAȚII Coronavirus,Trunchiat,2,The European Commission today adopted my request to suspend import duties on medical and protective equipment from outside the European Union to combat COVID-19. ,small,Coronavirus,yes
228, Cosette Chichirău,"„Avem de departe cel mai mare număr de cadre medicale infectate din toate state care trec prin pandemie, aproape 15% din cazurile confirmate față de Italia cu 9%! ”", DECLARAȚII Sanatate,Parțial Adevărat,1,"""We have by far the largest number of infected medical staff in all states going through a pandemic, almost 15% of confirmed cases compared to Italy with 9%! ” ",small,SanatateMediu,yes
231, Raluca Turcan,"„Am triplat capacitatea de testare a potențialilor bolnavi cu coronavirus! Dacă în urmă cu câteva zile se puteau face în medie 600 de teste pe zi, astăzi se pot testa aproximativ 1700 de pacienți.”", DECLARAȚII Coronavirus,Trunchiat,2,"""We have tripled the capacity to test potential coronavirus patients! If a few days ago an average of 600 tests a day could be done, today about 1,700 patients can be tested. ” ",small,Coronavirus,yes
232, Costel Alexe,"„Aş vrea să vă spun că, în Maramureş, la Ocolul Sighet, a fost descoperită poate cea mai mare tăiere ilegală din România, în ultimii cinci ani.”", DECLARAȚII Mediu,Parțial Adevărat,1,"""I would like to tell you that, in Maramureş, at Ocolul Sighet, perhaps the largest illegal logging in Romania has been discovered in the last five years."" ",small,SanatateMediu,no
233, Claudiu Nasui,„Cheltuielile pe sănătate au crescut de peste 3.5 ori în ultimii 12 ani. Asta în timp ce numărul de pacienți a scăzut cu 16%.”, DECLARAȚII Sanatate,Trunchiat,2,"""Health spending has increased more than 3.5 times in the last 12 years. This is while the number of patients has decreased by 16%. "" ",small,SanatateMediu,yes
235, Vlad Alexandrescu,"„România nu este un exportator de alimente, este o țară dependentă de importuri, cu un deficit semnificativ.”", DECLARAȚII Economie,Parțial Adevărat,1,"""Romania is not an exporter of food, it is a country dependent on imports, with a significant deficit."" ",small,Economie,yes
236, Costel Alexe,"„Planul integrat de calitate al aerului din Bucureşti are 20 de măsuri, din care până acum şase nu au fost implementate deloc.”", DECLARAȚII Mediu,Adevărat,0,"""The integrated air quality plan in Bucharest has 20 measures, of which six have not been implemented so far."" ",small,SanatateMediu,no
238, Klaus Iohannis,„În Europa practic nu se mai poate circula.”, DECLARAȚII Coronavirus,Parțial Adevărat,1,"""It is practically impossible to travel in Europe."" ",small,Coronavirus,no
240, Siegfried Mureșan,"„Odată ce s-au atins 100 de cazuri într-o țară, tendința este ca, după 7 zile, să se ajungă deja la 1.000 de cazuri.""", DECLARAȚII Coronavirus,Parțial Adevărat,1,"""Once 100 cases have been reached in a country, the tendency is to reach 1,000 cases in 7 days."" ",small,Coronavirus,no
241, Virgil Popescu,„În România nu mai produce nimeni biocide (...)”, DECLARAȚII Coronavirus,Fals,3,"""In Romania no one produces biocides (...)"" ",small,Coronavirus,no
242, Raluca Turcan,"„În fața pericolului bolii, suntem toți la fel, urmăm aceleași reguli. Facem acum testul, așteptăm aici rezultatul, prevenim răspândirea virusului.”", DECLARAȚII Coronavirus,Fals,3,"""In the face of the danger of disease, we are all the same, we follow the same rules. We are doing the test now, we are waiting for the result here, we are preventing the virus from spreading. ” ",small,Coronavirus,yes
245, Dacian Cioloș,„Guvernul PSD a fost atenționat de Comisia Europeană încă din primăvara anului 2017 despre depășirea plafonului de deficit bugetar.”, DECLARAȚII Economie,Trunchiat,2,"""The PSD government has been warned by the European Commission since the spring of 2017 about exceeding the budget deficit ceiling."" ",small,Economie,yes
247, Florin Roman,„Aproape 20% dintre parlamentarii care au intrat în Parlament în 2016 pe lista unui partid între timp au trecut la alte partide sau sunt independenți sau neafiliați.”, DECLARAȚII Politica,Parțial Adevărat,1,"""Almost 20% of MPs who entered Parliament in 2016 on the list of a party in the meantime have switched to other parties or are independent or unaffiliated."" ",small,Politica,yes
250, Ecaterina Andronescu,"„Constituția spune că se organizează alegeri pe baza unei legi care e dezbătută în Parlament, nu pe baza unei ordonanțe... De asta am votat împotriva OUG în Senat.”", DECLARAȚII Politica,Adevărat,0,"""The constitution says that elections are organized on the basis of a law that is debated in Parliament, not on the basis of an ordinance ... That is why I voted against the GEO in the Senate."" ",small,Politica,yes
251, Lia Olguța Vasilescu,„Comparaţi şi stabiliţi care guvern a fost mai bun pentru voi”, DECLARAȚII Politica,Trunchiat,2,"""Compare and determine which government was best for you"" ",small,Politica,yes
252, Ludovic Orban,„Coplata și contribuțiile financiare în unitățile spitalicești private a fost introdusă de PSD.”, DECLARAȚII Sanatate,Adevărat,0,"""The co-payment and financial contributions in the private hospital units were introduced by PSD."" ",small,SanatateMediu,yes
253, Marian Oprișan," „Şi la Focşani e sub media pe ţară (n.r. șomajul), ca să nu mai avem niciun fel de discuţii.”", DECLARAȚII Social,Adevărat,0,"""In Focsani, too, it is below the national average (n.r. unemployment), so that we don't have any more discussions."" ",small,Economie,yes
254, Mihai Fifor,"„Guvernul PNL nu doar că se împrumută dublu față de PSD, dar o face și la dobânzi mult mai mari.”", DECLARAȚII Finante,Trunchiat,2,"""The PNL government not only borrows twice as much as the PSD, but also does so at much higher interest rates."" ",small,Economie,yes
255, Gabriela Firea,„Sunt singurul primar care am făcut un plan integrat de calitate de aerului.”, DECLARAȚII Mediu,Fals,3,"""I am the only mayor who has made an integrated air quality plan."" ",small,SanatateMediu,no
256, Marian Oprișan,"„Dar acolo, în acea zonă, în Transilvania, indiferent că se vor supăra unii pe mine, mă va critica presa, v-o spun cu toată responsabilitatea, fraţilor, sunt 11 aeroporturi (...).”", DECLARAȚII Transport,Fals,3,"""But there, in that area, in Transylvania, no matter how some people will be angry with me, the press will criticize me, I tell you with all responsibility, brothers, there are 11 airports (...)."" ",small,Economie,no
258, Ludovic Orban,„Adoptarea ordonanţelor de urgenţă se face şi fără avizul Consiliului Legislativ. Ele toate se duc la Consiliul Legislativ. Evident că ordonanţele se aprobă sub rezerva includerii observaţiilor Consiliului Legislativ.”, DECLARAȚII Politica,Trunchiat,2,"""The adoption of emergency ordinances is done without the approval of the Legislative Council. They all go to the Legislative Council. Obviously, the ordinances are approved subject to the inclusion of the observations of the Legislative Council. "" ",small,Politica,yes
259, Marcel Ciolacu,",,Este o premieră în România, ca în aceeași zi să intri în ședință de Guvern cu 24 de ordonanțe de urgență.”", DECLARAȚII Politica,Fals,3,"""It is a premiere in Romania, that on the same day you enter a Government meeting with 24 emergency ordinances."" ",small,Politica,yes
260, Lucian Bode,"„Noi avem 857 de kilometri de autostradă, suntem la coada Europei.”", DECLARAȚII Energie,Parțial Adevărat,1,"""We have 857 kilometers of highway, we are at the tail end of Europe."" ",small,Economie,no
261, Vlad Voiculescu,"„Știți cât a investit primarul Gabriela Firea în infrastructura învechită a RADET? În primii doi ani de mandat (2017 si 2018) împreună, a investit mai puțin de 10 milioane de lei.”", DECLARAȚII Finante,Parțial Adevărat,1,"""Do you know how much the mayor Gabriela Firea invested in the obsolete infrastructure of RADET? In the first two years of his term (2017 and 2018) together, he invested less than 10 million lei. ” ",small,Economie,yes
262, Cristina Prună,"„Bani pentru reclame: 16,6 milioane lei Bani pentru investiții RADET: 13 milioane de lei”", DECLARAȚII Finante,Adevărat,0,"""Money for advertisements: 16.6 million lei Money for investments RADET: 13 million lei"" ",small,Economie,no
263, Florin Câțu,„PSD a adăugat la datoria publică în medie 23 de miliarde lei în fiecare an.”, DECLARAȚII Finante,Trunchiat,2,"""PSD added to the public debt an average of 23 billion lei every year."" ",small,Economie,yes
264, Marcel Ciolacu,„Până acum nu s-a întâmplat să treacă o moțiune cu acest scor (...)”, DECLARAȚII Politica,Adevărat,0,"""So far, no motion has passed with this score (...)"" ",small,Politica,no
265, Laura-Iuliana ScÃ¢ntei,"„Pensia specială este o componentă a independenței magistraților(...). Este ceea ce spun atât deciziile CCR, cât și convențiile si reglementările europene. ”", DECLARAȚII Politica,Trunchiat,2,"""The special pension is a component of the independence of magistrates (...). This is what both the JRC decisions and the European conventions and regulations say. ” ",small,Politica,yes
266, Raluca Turcan,„Avem cea mai ridicată rată a mortalității din cauze tratabile la nivelul UE.”, DECLARAȚII Sanatate,Adevărat,0,"""We have the highest mortality rate from treatable causes at EU level."" ",small,SanatateMediu,yes
268, Brigitte Clotilde Armand,„(...) vârsta de pensionare reală în România este în medie peste vârsta legală. Nu mai sunt decât 2 țări europene în această situație”, DECLARAȚII Social,Fals,3,"„(...) the real retirement age in Romania is on average above the legal age. There are only 2 European countries left in this situation "" ",small,Economie,no
269, Gabriela Firea,",,Avem din ce în ce mai multe mașini proprietate personală de aproape unică folosință, este un fapt îngrijorător.”", DECLARAȚII Mediu,Adevărat,0,"""We have more and more personal property cars that are almost disposable, it's a worrying fact."" ",small,SanatateMediu,no
270, Vlad Voiculescu,",,Avem cel mai slab finanțat sistem de sănătate din Uniunea Europeană.”", DECLARAȚII Sanatate,Adevărat,0,"""We have the lowest funded health care system in the European Union."" ",small,SanatateMediu,yes
271, Ludovic Orban,",, Nu am făcut calculele, lucrul cel mai important e că am redus în total cu 30% finanțarea pentru partidele politice.”", DECLARAȚII Finante,Adevărat,0,"""We did not make the calculations, the most important thing is that we reduced the total funding for political parties by 30%."" ",small,Economie,yes
272, Vlad Alexandrescu,"„Până la intrarea USR în Parlament, nimeni nu vorbea despre eliminarea pensiilor speciale. Dimpotrivă, partidele adăugau noi și noi categorii de pensionari speciali.”", DECLARAȚII Social,Fals,3,"""Until the USR entered Parliament, no one was talking about eliminating special pensions. On the contrary, the parties were adding new and new categories of special pensioners. "" ",small,Economie,yes
273, Marian Oprișan,"„Vrâncenii îi mulțumesc Guvernului Orban (PNL) pentru că a tăiat 6 milioane lei (60 miliarde lei vechi) din bugetul de aparatură medicală la Spitalul Județean de Urgență Sfântul Pantelimon, Focșani!”", DECLARAȚII Sanatate,Fals,3,"""The people of Vrancea thank the Orban Government (PNL) for cutting 6 million lei (60 billion old lei) from the medical equipment budget at the Sfântul Pantelimon County Emergency Hospital, Focșani!"" ",small,SanatateMediu,yes
275, Ludovic Orban,"„Gândiţi-vă că de la 1 ianuarie 2017 au fost angajaţi în sistemul public peste 60.000 de angajaţi noi, mă refer la guvernările PSD (...)”", DECLARAȚII Munca,Adevărat,0,"""Think that since January 1, 2017, more than 60,000 new employees have been employed in the public system, I mean the PSD governments (...)"" ",small,Social,yes
282, Gabriela Firea,"„(...) valoarea concentrației medii anuale permisă de Comisia Europeană, respectiv 40 micrograme/mc, care NU a mai fost depășită în perioada 2016-2019 la niciuna din stațiile de monitorizare din regiunea București – Ilfov.”", DECLARAȚII Mediu,Trunchiat,2,"""(...) the value of the average annual concentration allowed by the European Commission, respectively 40 micrograms / cubic meter, which was NOT exceeded in the period 2016-2019 at any of the monitoring stations in the Bucharest - Ilfov region."" ",small,SanatateMediu,yes
283, Ludovic Orban,"„Să îmi arate unde scrie în Constituţie că e interzis ca Guvernul să îşi angajeze răspunderea pe Legea bugetului. Nu există nicio prevedere. Sigur, scrie că bugetul poate fi elaborat doar de către Guvern.”", DECLARAȚII Finante,Trunchiat,2,"""Let him show me where it says in the Constitution that it is forbidden for the Government to assume its responsibility under the Budget Law. There is no provision. Of course, it says that the budget can only be drawn up by the Government. "" ",small,Economie,yes
284, Ludovic Orban,"„[...] dacă te uiţi la numărul de companii la 1.000 de locuitori care sunt înfiinţate, România este mult sub linia europeană.”", DECLARAȚII Mediu de afaceri,Fals,3,"""[...] if you look at the number of companies per 1,000 inhabitants that are established, Romania is far below the European line."" ",small,Economie,yes
287, Gabriela Firea,"„Sunt solicitată să intervin în rezultatul unei proceduri de achiziție publică, ceea ce ar fi complet ilegal”", DECLARAȚII Social,Trunchiat,2,"""I am asked to intervene as a result of a public procurement procedure, which would be completely illegal."" ",small,Economie,no
288, Daniel-Cătălin Zamfir,"„România se împrumută, astăzi, cu 4,55%. La 1 noiembrie, când era Teodorovici ministru de Finanţe, acesta s-a împrumutat cu 4,05%.”", DECLARAȚII Finante,Trunchiat,2,"""Romania is borrowing, today, with 4.55%. On November 1, when Teodorovici was Minister of Finance, he borrowed 4.05%. "" ",small,Economie,no
289, Ludovic Orban,Inventatorii pensiilor speciale sunt cei de la PSD, DECLARAȚII Social,Trunchiat,2,The inventors of special pensions are those from PSD ,small,Economie,yes
291, Gabriela Firea,"„[...] membrii PNL au condus, atât regia de termoficare din cauza căreia suferim şi acum, membrii PNL au condus destinele acestui oraş, pentru că au avut ani de zile majoritatea în Consiliul General.”", DECLARAȚII Politica,Trunchiat,2,"""[...] the PNL members led, both the district heating company because of which we suffer and now, the PNL members led the destinies of this city, because they had the majority in the General Council for years."" ",small,Politica,yes
292, Klaus Iohannis,O cantitate egală de lemn cu cea care se taie legal se taie și ilegal, DECLARAȚII Mediu,Adevărat,0,An equal amount of wood that is legally cut is also cut illegally ,small,SanatateMediu,no
293, Marcel Ciolacu,„(...) primul proiect de lege (n.r. privind recursul compensatoriu) a fost făcut de doamna ministru al Justiției Raluca Prună”, DECLARAȚII Justitie,Adevărat,0,"""(...) the first draft law (n.r. on the compensatory appeal) was made by the Minister of Justice Raluca Prună"" ",small,Justitie,yes
294, Cristina Iurișniți,"„Deşi în România peste 51% dintre cetăţeni sunt femei, reprezentarea lor rămâne una dintre cele mai scăzute din Uniunea Europeană – cca 18% femei deputat şi senator”", DECLARAȚII Politica,Adevărat,0,"""Although in Romania over 51% of citizens are women, their representation remains one of the lowest in the European Union - about 18% women deputy and senator"" ",small,Politica,yes
295, Victor Costache,„Numai o parte din statele membre ale UE au impus vaccinarea.”, DECLARAȚII Sanatate,Adevărat,0,"""Only some EU member states have required vaccination."" ",small,SanatateMediu,yes
296, Cristina Prună,",,Să nu uităm că UE este responsabilă doar de 9% din cantitatea de emisii de carbon din întreaga lume.”", DECLARAȚII Mediu,Adevărat,0,"""Let's not forget that the EU is responsible for only 9% of the world's carbon emissions."" ",small,SanatateMediu,yes
297, Ludovic Orban,"„În fiecare an, pe perioada vacanţei parlamentare se adoptă o astfel de lege [de abilitare a Guvernului].”", DECLARAȚII Politica,Adevărat,0,"""Every year, during the parliamentary vacation, such a law [empowering the Government] is adopted."" ",small,Politica,yes
298, Viorica Dăncilă,„Eu am fost premierul României și nu am avut imunitate”, DECLARAȚII Prezidentiale,Fals,3,"""I was the prime minister of Romania and I had no immunity"" ",small,Politica,yes
299, Traian Băsescu,"„N-a existat în Europa, cred, în ultimii 30 de ani un președinte ales cu 65%, cu excepția domnului Iliescu, care în 92 a obținut o astfel de performanță.”", DECLARAȚII Prezidentiale,Fals,3,"""There has not been a president elected in Europe in the last 30 years with 65%, except for Mr. Iliescu, who in 92 achieved such a performance."" ",small,Politica,yes
300, Viorica Dăncilă,„Știu că sunt foarte multe procese și știu că a pierdut o casă pentru că acolo se spune de fals și uz de fals.”, DECLARAȚII Prezidentiale,Fals,3,"""I know there are a lot of lawsuits and I know he lost a house because it's called fake and fake use."" ",small,Politica,no
301, Klaus Iohannis,"„Începând, dacă nu mă înșel, de la mijlocul lui decembrie, expiră și aceste interimate, succesiv sunt 10 interimate, plus câteva posturi care sunt vacante de tot.”", DECLARAȚII Prezidentiale,Adevărat,0,"""Starting, if I'm not mistaken, from mid-December, these interims expire, successively there are 10 interims, plus a few positions that are completely vacant."" ",small,Politica,no
303, Viorica Dăncilă,"„În noiembrie, Klaus Iohannis a ieșit public și a afirmat că nu suntem pregătiți pentru preluarea președinției rotative.”", DECLARAȚII Prezidentiale,Adevărat,0,"""In November, Klaus Iohannis went public and said we were not ready to take over the rotating presidency."" ",small,Politica,yes
304, Viorica Dăncilă,„Am facilitat votul pentru românii din diaspora astfel încât durata de vot este de 3 zile și a fost dublată de votul prin corespondență.”, DECLARAȚII Prezidentiale,Parțial Adevărat,1,"""We facilitated the vote for Romanians in the diaspora so that the voting time is 3 days and was doubled by voting by mail."" ",small,Politica,no
305, Viorica Dăncilă,"„Știți foarte bine că pesta porcină a fost în Spania timp de 30 de ani. (...) Am izolat focarele, am luat toate măsurile necesare pentru a împiedica răspândirea pestei porcine”.", DECLARAȚII Prezidentiale,Parțial Adevărat,1,"""You know very well that swine fever has been in Spain for 30 years. (...) We have isolated the outbreaks, we have taken all the necessary measures to prevent the spread of swine fever ”. ",small,Politica,no
306, Viorica Dăncilă,"„Se poate face un referendum și pentru ca președintele României să nu aibă imunitate, referendum de altfel promis în 2014 de Klaus Iohannis.”", DECLARAȚII Prezidentiale,Parțial Adevărat,1,"""A referendum can also be held so that the president of Romania does not have immunity, a referendum promised in 2014 by Klaus Iohannis."" ",small,Politica,yes
307, Viorica Dăncilă,"„Întrebați-i pe cei de la spitalul de la Săcele, spital închis de guvernarea PNL-PDL și deschis în 2017 de guvernarea PSD.”", DECLARAȚII Sanatate,Trunchiat,2,"""Ask those at the hospital in Sacele, a hospital closed by the PNL-PDL government and opened in 2017 by the PSD government."" ",small,SanatateMediu,yes
308, Klaus Iohannis,"„Procedura în sine, pentru că legislația momentan e seacă, nu satisface opiniile MCV. Trebuie mai mult, trebuie să avem o descriere mai clară, cum se înscriu în concurs, cine evaluează, cine selectează.”", DECLARAȚII Prezidentiale,Adevărat,0,"""The procedure itself, because the legislation is currently dry, does not satisfy the opinions of MCV. We need more, we need to have a clearer description, how to enter the competition, who evaluates, who selects. "" ",small,Politica,yes
309, Viorica Dăncilă,„România îndeplinește din punct de vedere tehnic toate criteriile pentru a intra în spațiul Schengen.”, DECLARAȚII Prezidentiale,Trunchiat,2,"""Romania technically meets all the criteria to enter the Schengen area."" ",small,Politica,no
315, Ludovic Orban,"„Singura perioadă în care Compania de Autostrăzi punea pe site facturi, contracte, toate documentele, a fost pe vremea când eram eu ministru.”", DECLARAȚII Transport,Fals,3,"""The only period when the Highway Company put invoices, contracts, all documents on the site was when I was a minister."" ",small,Economie,yes
317, Viorica Dăncilă,"„Angela Merkel, în toate deplasările și în toate întâlnirile pe care le are cu președinții sau șefii de guvern ai altor state, vorbește în limba germană”", DECLARAȚII Prezidentiale,Fals,3,"""Angela Merkel, in all her travels and in all her meetings with the presidents or heads of government of other states, speaks German."" ",small,Politica,yes
318, Klaus Iohannis,Legea Educației Naționale a fost modificată de 64 de ori., DECLARAȚII Prezidentiale,Trunchiat,2,The National Education Law has been amended 64 times. ,small,Politica,yes
319, Viorica Dăncilă,"„Nu eu l-am angajat pe fiul meu la Curtea de Conturi, a fost angajat înainte să devin premier. Să nu mai legăm activitatea copiilor de părinți”.", DECLARAȚII Prezidentiale,Trunchiat,2,"""I did not hire my son at the Court of Accounts, he was hired before I became prime minister. Let's not link the children's activity to their parents "". ",small,Politica,yes
320, Viorica Dăncilă,„Am realizat 80% din Programul de guvernare”., DECLARAȚII Prezidentiale,Fals,3,"""We have achieved 80% of the Government Program."" ",small,Politica,no
321, Klaus Iohannis,"„Eu cred că România poate progresa semnificativ printr-o mai bună utilizare a fondurilor europene destinate agriculturii, din care a atras până acum doar puțin peste jumătate.”", DECLARAȚII Prezidentiale,Adevărat,0,"""I believe that Romania can make significant progress through better use of European funds for agriculture, of which it has so far attracted just over half."" ",small,Politica,no
322, Theodor Paleologu,"„performanță în administrația publică asigurată de digitalizare, depolitizare și mobilitate bazată pe meritocrație”", DECLARAȚII Prezidentiale,În afara mandatului,3,"""Performance in public administration ensured by digitization, depoliticization and mobility based on meritocracy"" ",small,Politica,no
323, Viorica Dăncilă,"„Unul dintre proiectele prioritare pe care le voi propune consultării publice este un recensământ detaliat al românilor care trăiesc în afara granițelor, incluzând cei peste jumătate de milion de copii născuți în străinătate. (...)”", DECLARAȚII Prezidentiale,În afara mandatului,3,"""One of the priority projects I will propose for public consultation is a detailed census of Romanians living abroad, including the more than half a million children born abroad. (...) ” ",small,Politica,yes
325, Theodor Paleologu,"„Economie performantă asigurată de ﬁscalitate redusă, ﬂexibilitate și sprijin pe criterii meritocratice pentru inițiative antreprenoriale”. ", DECLARAȚII Prezidentiale,Numai cu sprijin instituțional,1,"""A successful economy ensured by low scalability, flexibility and support on meritocratic criteria for entrepreneurial initiatives"". ",small,Politica,no
326, Viorica Dăncilă,"„Voi propune Parlamentului principiile unei legislații integratoare pentru siguranța cetățeanului, incluzând soluții pentru siguranța copiilor, siguranța femeilor, siguranța rutieră, combaterea rețelelor de crimă organizată.”", DECLARAȚII Prezidentiale,Numai cu sprijin instituțional,1,"""I will propose to Parliament the principles of inclusive legislation for the safety of the citizen, including solutions for the safety of children, the safety of women, road safety, the fight against organized crime networks."" ",small,Politica,yes
327, Klaus Iohannis,„România normală înseamnă investiţii în creşe şi grădiniţe cu program prelungit (...)”, DECLARAȚII Prezidentiale,În afara mandatului,3,"""Normal Romania means investments in nurseries and kindergartens with extended program (...)"" ",small,Politica,no
328, Theodor Paleologu,"„Îmi propun să mă lupt pentru modificarea Constituției, pentru armonizarea celui mai important act statal cu vremurile actuale.”", DECLARAȚII Prezidentiale,Numai cu sprijin instituțional,1,"""I intend to fight for the amendment of the Constitution, for the harmonization of the most important state act with the current times."" ",small,Politica,no
329, Klaus Iohannis,"„După ani de guvernare social-democrată, ţara noastră, din păcate, este încă prima la sărăcie şi ultima la ocrotirea persoanelor vulnerabile dintre toate statele Uniunii Europene.“", DECLARAȚII Economie,Parțial Adevărat,1,"""After years of social democratic rule, our country, unfortunately, is still the first in poverty and the last in the protection of vulnerable people among all the states of the European Union."" ",small,Economie,yes
331, Dan Barna,"„România are nevoie de spitale noi, cele promise, dar niciodată realizate: 3 spitale regionale construite și dotate corespunzător la Cluj, Iași și Craiova până la finalul mandatului meu de președinte.”", DECLARAȚII Prezidentiale,În afara mandatului,3,"""Romania needs new hospitals, the ones promised, but never realized: 3 regional hospitals built and properly equipped in Cluj, Iași and Craiova until the end of my term as president."" ",small,Politica,no
