,source,text,type,category,label,English,text_size,subject,contains_name
200, Ludovic Orban,"„Primul caz de cetățean român care a fost diagnosticat pozitiv s-a înregistrat în data de 26 februarie. În data de 26 februarie, în Spania erau doi cetățeni diagnosticați pozitiv. Astăzi, în Spania sunt 247.112 cetățeni care au fost diagnosticați pozitiv, iar în România - 13.163. O diferență uriașă, care arată că măsurile severe pe care le-am luat au produs efecte și mai ales comportamentul responsabil al cetățenilor a determinat o reducere drastică a răspândirii virusului în România.”", DECLARAȚII Coronavirus,Trunchiat,2,"""The first case of a Romanian citizen who was diagnosed positively was registered on February 26. On February 26, there were two positively diagnosed citizens in Spain. Today, in Spain there are 247,112 citizens who have been diagnosed positively, and in Romania - 13,163. A huge difference, which shows that the severe measures we have taken have produced effects and especially the responsible behavior of citizens has led to a drastic reduction in the spread of the virus in Romania. "" ",big,Coronavirus,yes
201, Alfred Simonis,„Guvernul Orban trebuie să trimită urgent avioane militare pentru a aduce în țară românii pe care i-a dus să se infecteze în Germania la cules de sparanghel! Au murit deja oameni acolo! Alți 200 sunt infectați și nu au parte de niciun ajutor!”, DECLARAȚII Coronavirus,Fals,3,"""The Orban government must urgently send military planes to bring to the country the Romanians it took to get infected in Germany by picking asparagus! People have already died there! Another 200 are infected and have no help! ” ",big,Coronavirus,yes
202, Klaus Iohannis,"„În Senat a trecut, tot tacit, o altă inițiativă a UDMR care, practic, se constituie într-un cod administrativ paralel cu cel existent deja, un fel de cod administrativ în varianta UDMR. Acest cod administrativ introdus de UDMR în circuit parlamentar prevede, de exemplu, ce credeți, obligativitatea limbii maghiare în unele zone din Ardeal. De data aceasta PSD nu poate să spună că nu a știut, fiindcă această inițiativă a trecut prin comisiile Senatului, unde membrii PSD au votat pentru.”", DECLARAȚII Politica,Parțial Adevărat,1,"""Another initiative of UDMR passed in the Senate, also tacitly, which, practically, is constituted in an administrative code parallel to the already existing one, a kind of administrative code in the UDMR variant. This administrative code introduced by the UDMR in the parliamentary circuit provides, for example, what do you think, the compulsory Hungarian language in some areas of Transylvania. This time PSD cannot say that it did not know, because this initiative passed through the Senate commissions, where PSD members voted for. "" ",big,Politica,yes
203, Ludovic Orban,"„Guvernul, ministrul Afacerilor Interne, Departamentul pentru Situaţii de Urgenţă nu au interzis niciodată accesul oamenilor în parc. Deciziile de închidere a parcurilor au fost luate de comitetele pentru situaţii de urgenţă, la nivel local, cum este în Bucureşti, decizia de închidere a parcurilor, cred că prima entitate autoritate locală care a luat decizia a fost Primăria sectorului 2, după care a luat decizia şi Primăria Capitalei.”", DECLARAȚII Coronavirus,Adevărat,0,"""The government, the Minister of Internal Affairs, the Department for Emergency Situations have never banned people from accessing the park. The decisions to close the parks were taken by the committees for emergency situations, at local level, as in Bucharest, the decision to close the parks, I think the first local authority entity that took the decision was the City Hall of sector 2, after which it took the decision and the Capital City Hall. ” ",big,Coronavirus,yes
204, Ștefan Radu Oprea,"„Fapte: 52 miliarde lei este valoarea împrumuturilor guvernului PNL de la învestire până acum. Este aceiași guvernare pe datorie ca in 2009 - 2010. (...) Un calcul simplu ne arată că: s-au împrumutat 300 milioane lei pe zi, mai mult și mai scump ca in timpul guvernării PSD. Ultima executie bugetară la martie 2020 arată cum cheltuielile cu dobanzile au crescut cu 12% (plus 383 milioane lei) în timpul guvernării PNL fata de guvernarea PSD. Chiar BNR dă de gol guvernarea PNL că se împrumută mai scump cu 12-15% față de acum 2 luni.”", DECLARAȚII Politica,Trunchiat,2,"""Facts: 52 billion lei is the value of the PNL government's loans from the investment until now. It is the same government on debt as in 2009 - 2010. (...) A simple calculation shows us that: 300 million lei were borrowed per day, more and more expensive than during the PSD government. The last budget execution in March 2020 shows how interest expenditures increased by 12% (plus 383 million lei) during the PNL government compared to the PSD government. Even the NBR exposes the PNL government for borrowing 12-15% more expensive than 2 months ago. "" ",big,Politica,yes
205, Dan Răzvan Rădulescu,"„Conform datelor publicate de Institutul de Știinţe ale Educaţiei, peste 64% dintre elevii din România nu posedă dispozitive care să permită învăţarea electronică şi au acces limitat la internet. În acelaşi timp, 21,5% dintre copiii României trăiesc la limita sărăciei.”", DECLARAȚII Educatie,Adevărat,0,"""According to data published by the Institute of Education Sciences, over 64% of students in Romania do not have devices that allow e-learning and have limited access to the Internet. At the same time, 21.5% of Romania's children live on the brink of poverty. "" ",big,Social,yes
207, Florin Câțu,„Am reușit imposibilul. În aprilie 2020 am finanțat deficitul bugetar la o dobândă medie de 3.5% pe an în timp ce guvernul socialist în aprilie 2019 finanța deficitul bugetar la o dobândă medie de 4.5%. ”, DECLARAȚII Finante,Trunchiat,2,"""It simply came to our notice then. In April 2020 we financed the budget deficit at an average interest rate of 3.5% per year while the socialist government in April 2019 financed the budget deficit at an average interest rate of 4.5%. ” ",big,Economie,yes
208, Ludovic Orban,"„Guvernul, prin intermediul Comitetului Național pentru Situații Special de Urgență, a început bătălia cu Covid înainte de instituirea de către Președintele României a stării de urgență, respectiv 15 martie. Noi am început să luăm măsuri încă de la izbucnirea epidemiei în China și am luat măsuri care nu au fost luate de alte țări [...]”", DECLARAȚII Coronavirus,Parțial Adevărat,1,"""The government, through the National Committee for Special Emergency Situations, started the battle with Covid before the President of Romania established the state of emergency, respectively on March 15. We have been taking action since the outbreak of the epidemic in China and we have taken action that has not been taken by other countries ... ” ",big,Coronavirus,yes
209, Gabriela Firea,"„Guvernul nu se gândește, încă, la situația acestor părinți care nu au unde să lase copiii [...] colegii mei parlamentari au elaborat un proiect de lege care prevedea o compensație de 75% pentru unul dintre părinți, care va rămâne acasă pentru îngrijirea copiilor.”", DECLARAȚII Coronavirus,Fals,3,"""The government is not yet thinking about the situation of these parents who have nowhere to leave their children [...] my parliamentary colleagues have drafted a bill that provided 75% compensation for one of the parents, who will stay at home for childcare. ” ",big,Coronavirus,yes
210, Klaus Iohannis,"„Avem un exemplu din Franța, unde într-o provincie s-a deschis experimental școala, și experimentul nu a decurs foarte bine. După puține zile, zeci de elevi au fost testați pozitiv și mai mulți dascăli au ajuns, în doar câteva zile, la terapie intensivă.”", DECLARAȚII Coronavirus,Fals,3,"""We have an example from France, where a school was opened experimentally in a province, and the experiment did not go very well. After a few days, dozens of students tested positive and several teachers arrived in intensive care in just a few days. ” ",big,Coronavirus,yes
213, Dan Barna,"„Am fost azi singurul membru al Comisiei pentru politică externă din Camera Deputaților care a votat împotriva unui acord de ratificare a unui împrumut de 40 de milioane de euro pentru Jandarmerie de la Banca Internațională pentru Reconstrucție și Dezvoltare. În primul rând pe motive de oportunitate.  40 de milioane care vor trebui desigur restituiți, cu dobânzi și comisioane atașate, până în 2029.”", DECLARAȚII Externe,Adevărat,0,"""Today I was the only member of the Foreign Policy Committee in the Chamber of Deputies who voted against an agreement to ratify a 40 million euro loan for the Gendarmerie from the International Bank for Reconstruction and Development. First of all for reasons of opportunity. 40 million which will of course have to be repaid, with interest and commissions attached, by 2029. ” ",big,Externe,yes
215, Gabriela Firea,"„Este ştiut faptul că spre exemplu în Bucureşti, (...), de trei ani de zile spitalele care aparţin Primăriei Capitalei sunt mult mai dotate, s-au făcut investiţii anual de 100 de milioane de euro în toate spitalele (...). """, DECLARAȚII Sanatate,Fals,3,"""It is known that for example in Bucharest, (...), for three years the hospitals belonging to the Capital City Hall are much more equipped, investments of 100 million euros have been made annually in all hospitals (... ). "" ",big,SanatateMediu,yes
216, Călin Popescu Tăriceanu,"„Cred că și Președintele a realizat că 66.000 de testări nu înseamnă 66.000 de persoane, ci mai puțin. Mult mai puțin. Adică, în jur de 22.000 români au fost testați. Și dacă la 22.000 de români testați cifra celor îmbolnăviți este de peste 6.600, atunci situația este cu adevărat dramatică”", DECLARAȚII Coronavirus,Trunchiat,2,"""I think the President also realized that 66,000 tests does not mean 66,000 people, but less. Much less. That is, around 22,000 Romanians were tested. And if at 22,000 Romanians tested the number of those sick is over 6,600, then the situation is really dramatic. ",big,Coronavirus,yes
217, Ludovic Orban,"„Ne-am pus la curent cu situația și cu proiectele institutului (n.r. Institutul Național de Cercetare-Dezvoltare Medico-Militară ""Cantacuzino) Vă voi spune pe scurt, în privința laboratorului în care se fac testări pentru Covid - are o capacitate de 500 de teste pe zi care poate fi crescută în funcție de necesități.”", DECLARAȚII Coronavirus,Adevărat,0,"""We got acquainted with the situation and the projects of the institute (no. National Institute for Medical-Military Research-Development"" Cantacuzino) I will tell you briefly about the laboratory where tests are performed for Covid - it has a capacity of 500 tests per day which may be increased as necessary. "" ",big,Coronavirus,yes
219, Brigitte Clotilde Armand,"„Să demontăm propaganda rusă. Am scris mai jos că România primeşte 3 miliarde de euro din partea UE pentru combaterea COVID19. Apoi, m-au întrebat mulţi cetăţeni care este suma pentru Franţa şi Germania. Iată: Franţa - 650 milioane euro şi Germania - 826 milioane euro. România - 3.079 milioane”", DECLARAȚII Coronavirus,Parțial Adevărat,1,"""Let's dismantle Russian propaganda. I wrote below that Romania receives 3 billion euros from the EU to fight COVID19. Then many citizens asked me what the amount was for France and Germany. Here: France - 650 million euros and Germany - 826 million euros. Romania - 3,079 million ” ",big,Coronavirus,yes
220, Dumitru Oprea,"„Din păcate, România a înregistrat cel mai mic procent, doar 5,2% din PIB alocat pentru cheltuielile curente de asistenţă medicală, dar şi cea mai mică sumă alocată per locuitor, de 490 de euro, fapt care ne situează pe ultimul loc din UE şi la acest capitol.”", DECLARAȚII Coronavirus,Adevărat,0,"""Unfortunately, Romania recorded the lowest percentage, only 5.2% of GDP allocated for current health care expenditures, but also the lowest amount allocated per capita, 490 euros, which puts us in last place in The EU and in this regard. "" ",big,Coronavirus,no
224, Florin Câțu,"„Această ordonanță este unică în Europa, pentru că se referă la toți debitorii, persoane fizice și juridice, pentru toate tipurile de credit, aici nu am făcut nicio discriminare. În al doilea rând, vreau să repet faptul că se aplică suspendarea pentru o perioadă până la nouă luni.”", DECLARAȚII Coronavirus,Fals,3,"""This ordinance is unique in Europe, because it refers to all debtors, individuals and legal entities, for all types of credit, here we have not discriminated. Secondly, I want to repeat that the suspension applies for a period of up to nine months. "" ",big,Coronavirus,no
225, Violeta Alexandru,"„Nu există nicio evaluare într-un singur loc a tuturor angajaților din sistemul public și am mai vorbit despre acest lucru. (...) Nu că nu știm astăzi, n-am știut niciodată câți angajați sunt în sectorul public. Nu există o centralizare la nivelul țării cu privire la toți angajații din toate primăriile, toți angajații din toate consiliile județene, toate prefecturile, toate companiile.”", DECLARAȚII Munca,Fals,3,"""There is no one-stop evaluation of all employees in the public system and we have talked about this before. (...) Not that we don't know today, we never knew how many employees are in the public sector. There is no centralization at the national level regarding all employees in all mayoralties, all employees in all county councils, all prefectures, all companies. "" ",big,Social,yes
226, Gabriel Mutu,"„Astfel cea mai rapidă metodă (n.r. apa oxigenată) de a dezinfecta peste 2500 de hectare, din cele 3800 ale sectorului nostru, la 1 ban/mp se adaugă de astăzi programului nostru de combatere a noului coronavirus, CoVID19.""", DECLARAȚII Coronavirus,Fals,3,"""Thus the fastest method (n.r. hydrogen peroxide) to disinfect over 2500 hectares, out of the 3800 of our sector, at 1 ban / sqm is added today to our program to fight the new coronavirus, CoVID19."" ",big,Coronavirus,no
227, Cristian Ghinea,„Moștenire din comunism: românii sunt în autoizolare în cele mai mici și mai aglomerate locuințe din UE. Românii trăiesc în continuare în cele mai mici locuințe din UE. Media unei locuințe la noi este de 40 de metri pătrați.”, DECLARAȚII Coronavirus,Parțial Adevărat,1,"""Legacy from communism: Romanians are in isolation in the smallest and most crowded homes in the EU. Romanians still live in the smallest homes in the EU. The average house in our country is 40 square meters. "" ",big,Coronavirus,no
229, Lia Olguța Vasilescu,"„Hai sa ne întoarcem la cifrele din guvernarea PSD: 2019 - bugetul Sănătății era de 14,9 miliarde lei. Anul 2020, guvern PNL: bugetul Sănătății este de 11.5 miliarde. Acum mai adăugă 42 de milioane. Infim față de necesități!”", DECLARAȚII Coronavirus,Parțial Adevărat,1,"""Let's go back to the figures from the PSD government: 2019 - the Health budget was 14.9 billion lei. Year 2020, PNL government: the Health budget is 11.5 billion. Now he adds another 42 million. We meet the needs! ” ",big,Coronavirus,yes
230, Victor Costache,"„Am avizat un parteneriat și un program care va demara rapid. Vrem să se testeze toată populația Bucureștiului printr-o serie de echipe care vor merge door to door (din ușă în ușă- n.red.), după modelul Coreei de Sud. Este foarte important să facem milioane de teste. Până la sfârșitul săptămânii, vom avea încă 200.000 de teste. Am pornit cu un singur centru de testare în ianuarie și acum avem cel puțin 20 și vrem să avem 1-2 la nivel județean.”", DECLARAȚII Coronavirus,Trunchiat,2,"""We have approved a partnership and a program that will start quickly. We want to test the entire population of Bucharest through a series of teams that will go door to door (door to door - ed.), Following the model of South Korea. It is very important to do millions of tests. By the end of the week, we will have another 200,000 tests. We started with a single test center in January and now we have at least 20 and we want to have 1-2 at the county level. ” ",big,Coronavirus,no
234, Liviu Plesoianu,"„37.000 de morți din 40.000.000 de bolnavi de gripă obișnuită (câți au fost în SUA în 2019) înseamnă 0,09% mortalitate. 22 de morți din 546 infectați cu coronavirus înseamnă 4,02% mortalitate. Dacă s-ar îmbolnăvi de coronavirus câți s-au îmbolnăvit de gripă obișnuită (40.000.000), atunci 4,02% ar însemna 1.608.000 de morți. ”", DECLARAȚII Externe,Parțial Adevărat,1,"""37,000 deaths out of 40,000,000 common flu patients (how many were in the US in 2019) means 0.09% mortality. 22 deaths out of 546 infected with coronavirus means 4.02% mortality. If the number of people suffering from coronavirus (40,000,000) became infected with coronavirus, then 4.02% would mean 1,608,000 deaths. ” ",big,Externe,yes
237, Ludovic Orban,",,În acest sens, este suficient să vedem datele privind evoluția numărului de cazuri în țări europene.De exemplu, în data de 26 februarie, când în România era un singur caz, în Austria erau două cazuri, în Spania erau două cazuri. Comparativ, în data de ieri (14 martie ), în România erau 123 de cazuri, în Austria erau înregistrate peste 500 de cazuri, iar în Spania erau înregistrate 4.221 de cazuri.”", DECLARAȚII Coronavirus,Trunchiat,2,",, In this sense, it is enough to see the data on the evolution of the number of cases in European countries. For example, on February 26, when there was only one case in Romania, there were two cases in Austria, there were two cases in Spain. In comparison, yesterday (March 14), there were 123 cases in Romania, over 500 cases were registered in Austria, and 4,221 cases were registered in Spain. ” ",big,Coronavirus,no
239, Siegfried Mureșan,"„(...) În România, fiecare persoană suspectă de COVID-19 este testată, iar fiecare persoană depistată pozitiv este testată din nou și știm exact când se însănătoșește. În alte țări europene, acest lucru nu se întâmplă. Persoanele îmbolnăvite nu sunt testate din nou, lucru dovedit de numărul mic de vindecați înregistrat, comparativ cu numărul de îmbolnăviri. În România, fiecare pacient suspect de COVID-19 sau contact al unei persoane infestate cu COVID-19 este testat. După ce se dovedește a fi pozitiv, este internat la un spital de boli infecțioase. Apoi, este testat din nou. De aceea, avem o evidență foarte clară a persoanelor îmbolnăvite și a persoanelor însănătoșite.""", DECLARAȚII Coronavirus,Fals,3,"""(...) In Romania, every person suspected of COVID-19 is tested, and every person found positive is tested again and we know exactly when he recovers. In other European countries, this is not the case. Sick people are not tested again, as evidenced by the small number of registered cures compared to the number of illnesses. In Romania, every patient suspected of COVID-19 or contact with a person infected with COVID-19 is tested. After proving to be positive, he is hospitalized for an infectious disease hospital. Then it is tested again. That is why we have a very clear record of the sick and the healthy. "" ",big,Coronavirus,yes
243, Aurelian Bădulescu,"„Eu pot lua din bugetul Municipiului București, dar nu am voie pentru că nu este activată Ordonanța 21, și anume starea de alertă, care este antecamera stării de urgență, pentru ca eu să pot umbla în buget. Altfel, eu nu pot umbla în buget decât pentru capitolele bugetare pe care le-am aprobat.”", DECLARAȚII Coronavirus,Trunchiat,2,"""I can take from the budget of the Municipality of Bucharest, but I am not allowed because Ordinance 21 is not activated, namely the alert state, which is the antechamber of the state of emergency, so that I can walk in the budget. Otherwise, I can only go through the budget for the budget chapters that I have approved. "" ",big,Coronavirus,no
244, Florina Presadă,"„Orice angajator poate da o decizie prin care angajații să poată lucra de acasă pe perioada necesară siguranței lor. O spune clar Codul Muncii (art. 48) și o confirmă Ministerul Muncii. În situații precum cea de față, nu e nevoie de miile de acte adiționale prevăzută de Legea privind telemunca.”", DECLARAȚII Coronavirus,Adevărat,0,"""Any employer can make a decision by which employees can work from home for the time necessary for their safety. The Labor Code clearly states this (art. 48) and is confirmed by the Ministry of Labor. In situations like this, there is no need for thousands of additional documents provided by the Law on Telework. "" ",big,Coronavirus,yes
246, Vlad Voiculescu,"„(...) Persoanele trecute de 50 de ani au cel mai mare risc de deces dacă se infectează cu noul Coronavirus. Părinții și bunicii noștri sunt cei mai vulnerabili, alături de cei cu diverse afecțiuni (diabet, boli pulmonare, hipertensiune, afecțiuni cardiovasculare, cancer).”", DECLARAȚII Coronavirus,Adevărat,0,"""(...) People over the age of 50 have the highest risk of death if they become infected with the new Coronavirus. Our parents and grandparents are the most vulnerable, along with those with various diseases (diabetes, lung disease, hypertension, cardiovascular disease, cancer). ” ",big,Coronavirus,yes
248, Florin Roman,"„Dacă e să ne uităm la diferența între declarații publice și votul efectiv, o să vedeți de exemplu că în cazul Pro România, mult mai mulți membri ai grupului parlamentar au votat și celelalte guverne, deși Victor Ponta anunțase că nu va fi un vot de exemplu pentru Guvernul Orban II. Dacă vă uitați la ALDE, e aceeași situație, au fost mai mulți parlamentari care au votat Guvernul (…).”", DECLARAȚII Politica,Adevărat,0,"""If we look at the difference between public statements and the actual vote, you will see for example that in the case of Pro Romania, many more members of the parliamentary group voted for the other governments, although Victor Ponta had announced that it will not be a vote of example for the Orban II Government. If you look at the ALDE, it's the same situation, there were several parliamentarians who voted for the Government (…). "" ",big,Politica,yes
249, Eugen Teodorovici,"„Cât timp am fost eu la conducerea finanțelor țării am avut doi ani consecutivi excedent bugetar în prima lună a anului, de 717 milioane de lei (0,07% din PIB) în 2019 și de 1,98 milioane de lei (0, 21% din PIB) în 2018.”", DECLARAȚII Finante,Trunchiat,2,"""While I was in charge of the country's finances, I had a two-year budget surplus in the first month of the year, of 717 million lei (0.07% of GDP) in 2019 and 1.98 million lei (0.21 % of GDP) in 2018. ” ",big,Economie,no
257, Siegfried Mureșan,"„Bucureștiul este cel mai aglomerat oraș din Uniunea Europeană. Este singurul oraș din UE cu un nivel al congestiei traficului de peste 50% (52%, mai exact, în 2019, în creștere cu 4 procente față de 2018).”", DECLARAȚII Transport,Adevărat,0,"""Bucharest is the busiest city in the European Union. It is the only city in the EU with a traffic congestion level of over 50% (52%, more precisely, in 2019, increasing by 4 percent compared to 2018). ” ",big,Economie,no
267, Vlad Voiculescu,"„Anual, cele peste 40 de universități de stat și private din capitală găzduiesc studiile pentru peste 120.000 de studenți, atât din București, cât și sosiți din toate colțurile României — aproximativ o treime din toți studenții țării.”", DECLARAȚII Educatie,Parțial Adevărat,1,"""Annually, the over 40 state and private universities in the capital host studies for over 120,000 students, both from Bucharest and from all over Romania - about a third of all students in the country."" ",big,Social,yes
274, Robert Cazanciuc,"„De trei luni de zile, senatorii şi deputaţii caută proiectele depuse de Guvern. Îl invit pe domnul Iohannis să căutăm împreună aceste proiecte depuse de Guvern, dar va fi dezamăgit, pentru că nu este niciunul.”", DECLARAȚII Politica,Fals,3,"""For three months, senators and deputies have been looking for projects submitted by the Government. I invite Mr. Iohannis to look together for these projects submitted by the Government, but he will be disappointed, because there are none. "" ",big,Politica,yes
276, Nicușor Dan,"“Din datele oficiale ale Ministerului Mediului emise în 2015 şi 2018, Bucureştiul este cel mai poluat oraş al României, având 5 poluanţi cu potenţial cancerigen în aerul respirat (benzen, oxid şi monoxid de azot, particule fine 10 şi 2.5).”", DECLARAȚII Mediu,Adevărat,0,"""From the official data of the Ministry of Environment issued in 2015 and 2018, Bucharest is the most polluted city in Romania, with 5 pollutants with carcinogenic potential in the breathed air (benzene, oxide and nitrogen monoxide, fine particles 10 and 2.5)."" ",big,SanatateMediu,yes
277, Claudiu Nasui,„Argumentul 3: Limitarea la o singură firmă cu acționar unic este într-o directivă europeană. Argumentul acesta este complet fals. M-am uitat în directivă. Tot ce spune este că statele membre au posibilitatea de a interzice cetățenilor lor să aibă mai mult de o firmă în care să fie acționari unici.”, DECLARAȚII Mediu de afaceri,Trunchiat,2,"""Argument 3: The limitation to a single company with a single shareholder is in a European directive. This argument is completely false. I looked at the directive. All it says is that Member States have the option of prohibiting their citizens from having more than one company in which they are sole shareholders. "" ",big,Economie,yes
278, Nicușor Dan,"„Îi atrag atenția Gabrielei Firea că a depășit termenul legal de propunere a bugetului în fiecare an de mandat: în 2017 a propus bugetul după 41 de zile de la publicarea bugetului național, în 2018 după 43 de zile și în 2019 după 33 de zile.”", DECLARAȚII Finante,Parțial Adevărat,1,"""I draw Gabriela Firea's attention to the fact that she exceeded the legal deadline for proposing the budget in each term of office: in 2017 she proposed the budget 41 days after the publication of the national budget, in 2018 after 43 days and in 2019 after 33 days. ” ",big,Economie,yes
279, Ludovic Orban,"„Din 2008 până astăzi, singurul partid care a majorat alocațiile copiilor a fost PNL. În 2015, când nu se mai majoraseră din 2008 sau 2009, fiind în opoziție, printr-un proiect de lege depus când eram lider de grup în Camera Deputaților, și de asemenea în 2019.”", DECLARAȚII Economie,Fals,3,"""From 2008 until today, the only party that increased children's allowances was the PNL. In 2015, when they had not increased since 2008 or 2009, being in opposition, through a bill submitted when I was group leader in the Chamber of Deputies, and also in 2019. "" ",big,Economie,yes
280, Dragoș Pâslaru,"„Educația, cultura și creativitatea sunt cheie. Peste 450.000, aproape jumătate de milion (n.r. de indivizi) sunt tineri. Au sub 24 de ani. Este o prioritate absolută pentru viitor. Asta înseamnă să te uiți în viitor.”", DECLARAȚII Social,Parțial Adevărat,1,"""Education, culture and creativity are key. Over 450,000, almost half a million (n.r. individuals) are young. They are under 24 years old. It is an absolute priority for the future. That means looking to the future. ” ",big,Economie,yes
281, Ioana Constantin,"„Actualul primar al Municipiului Craiova a fost ales cu 7.74%, adică a fost votat de 19.798 de craioveni dintr-un total de 255.782 de persoane cu drept de vot. E cel mai mic număr de voturi din 1996 până în prezent. La fel și la Galați, unde din 260.897 de persoane cu drept de vot, actualul primar a obținut puțin peste 23.000 de voturi. Și mai rușinos, Primarul Capitalei a fost ales cu cel mai mic număr de voturi din ultimii 20 de ani.”", DECLARAȚII Electoral,Adevărat,0,"""The current mayor of Craiova was elected with 7.74%, ie he was voted by 19,798 citizens of Craiova out of a total of 255,782 people with the right to vote. It is the lowest number of votes from 1996 to date. The same goes for Galați, where out of 260,897 people with the right to vote, the current mayor obtained a little over 23,000 votes. Even more shamefully, the Mayor of the Capital was elected with the lowest number of votes in the last 20 years. ” ",big,Politica,yes
285, Cristina Prună,"„Un argument în favoarea acestei instituții [n.r. Agenția pentru Egalitatea de Șanse], ar fi fost că a fost înființată prin directivă europeană. M-am uitat în directiva 2006/54/CE să văd dacă era necesară înființarea acestei agenții. Evident că nu.”", DECLARAȚII Social,Trunchiat,2,"""An argument in favor of this institution [n.r. The Agency for Equal Opportunities] would have been established by a European directive. I looked in Directive 2006/54 / EC to see if it was necessary to set up this agency. Obviously not. ” ",big,Economie,yes
286, Lia Olguța Vasilescu,"„Și mie mi s-a solicitat de la Comisia Europeană creșterea vârstei de pensionare la 68 de ani. Am spus că e imposibil, deoarece România are o speranță de viață cu 8 ani sub media Uniunii Europene. Noi suntem la 74, Franța la 82, de exemplu”.", DECLARAȚII Social,Fals,3,"""I was also asked by the European Commission to increase the retirement age to 68 years. I said it is impossible, because Romania has a life expectancy of 8 years below the European Union average. We are at 74, France at 82, for example ”. ",big,Economie,yes
290, Raluca Turcan,"„Există două categorii pe pensionari care au statut special: Partea de militari care intră pe sistemul NATO și care trebuie să aibă același sistem de calculare a pensiilor ca în întreg ansamblul Alianței Nord-Atlantice și mai există o categorie, a magistraților.”", DECLARAȚII Social,Parțial Adevărat,1,"""There are two categories of retirees who have special status: The part of the military that enters the NATO system and must have the same system of calculating pensions as the entire North Atlantic Alliance and there is another category of magistrates."" ",big,Economie,yes
302, Viorica Dăncilă,"„Președintele României a chemat cei șase bărbați puternici de stat ca să dărâme guvernul. Au reușit. Toți cei șase, în frunte cu președintele Iohannis, erau cei care trebuiau să asigure majoritatea pentru formarea unui nou guvern. Au reușit.”", DECLARAȚII Politica,Fals,3,"""The president of Romania called the six strong men of the state to overthrow the government. They did it. All six, led by President Iohannis, were the ones who had to secure a majority to form a new government. They did it."" ",big,Politica,yes
310, Viorica Dăncilă,"„Nu a avut nici măcar o deplasare dedicată românilor din diaspora. Nici măcar una. Mai mult decât atât, chiar dacă s-a deplasat în state unde avem o mare majoritate a românilor care au plecat din țară, nu s-a întâlnit cu ăștia, nu a vorbit despre venirea lor în România și ce face în calitate de președinte, ca românii să se întoarcă acasă.”", DECLARAȚII Prezidentiale,Fals,3,"""He did not even have a trip dedicated to Romanians in the diaspora. Not even one. Moreover, even if he traveled to states where we have a large majority of Romanians who left the country, he did not meet with them, he did not talk about their coming to Romania and what he does as president, for Romanians to come home. ” ",big,Politica,yes
311, Viorica Dăncilă,"„Am crescut salariile medicilor. Am dotat spitalele județene cu aparatură modernă. Mă refer la computere tomograf și aparatură de rezonanță magnetică. (...) Am achiziționat peste 800 de ambulanțe noi. Am finalizat licitația pentru achiziționarea de incubatoare pentru toate maternitățile din țară.”  „Singurul lucru pe care l-a făcut Klaus Iohannis în domeniul sănătății a fost să afecteze programul de rezidențiat, a blocat Guvernul, a blocat numirea ministrului pentru Educație și astfel a realizat ce știe cel mai bine - să blocheze”.", DECLARAȚII Prezidentiale,Trunchiat,2,"""We have increased the salaries of doctors. We have equipped the county hospitals with modern equipment. I am referring to computed tomography and magnetic resonance imaging equipment. (...) We bought over 800 new ambulances. We have completed the tender for the purchase of incubators for all maternity hospitals in the country. "" ""The only thing Klaus Iohannis did in the field of health was to affect the residency program, he blocked the Government, he blocked the appointment of the Minister of Education and thus he achieved what he knows best - to block."" ",big,Politica,yes
312, Viorica Dăncilă,"„Ceea ce ar trebui să ne îngrijoreze este ceea ce este legat de programul de guvernare al lui Ludovic I care spune că va comasa spitale, ceea ce este echivalent cu aceeași politică în care închid spitale din România.”", DECLARAȚII Prezidentiale,Trunchiat,2,"""What we should be concerned about is what is related to the governing program of Louis I, who says he will merge hospitals, which is equivalent to the same policy in which hospitals in Romania close."" ",big,Politica,yes
313, Viorica Dăncilă,"„Cum explicați protocolul pe care l-ați semnat cu Adrian Năstase între 2000-2004? Cum explicați că în 2009 ați vrut să fiți premier din partea PSD? Să înțelegem că avantajul personal este mai important decât avantajul național? Că nu contează PSD, PNL, ci cine vă oferă un confort?”", DECLARAȚII Prezidentiale,Adevărat,0,"""How do you explain the protocol you signed with Adrian Năstase between 2000-2004? How do you explain that in 2009 you wanted to be prime minister from PSD? Do we understand that personal advantage is more important than national advantage? That it doesn't matter PSD, PNL, but who offers you comfort? ” ",big,Politica,yes
314, Klaus Iohannis,"„(...) am trimis legile justiției la CCR, la Parlament, am cerut un punct de vedere al Comisiei de la Veneția. (...) Sigur, am fost obligat să le promulg într-o formă, pentru că mi se terminaseră prerogativele constituționale. Dar vom repara ce a mai rămas de reparat.”", DECLARAȚII Prezidentiale,Adevărat,0,"""(...) I sent the laws of justice to the RCC, to the Parliament, I asked for a point of view of the Venice Commission. (...) Of course, I was forced to promulgate them in a form, because my constitutional prerogatives were over. But we will repair what remains to be repaired. "" ",big,Politica,yes
