,source,text,type,category,label,English,text_size,subject,contains_name
607, Tudorel Toader,Avem în prezent 22.884 de deţinuti şi tot astăzi în sistemul penitenciar avem încadraţi 12.795 de funcţionari cu statut special. Este îmbucurător că numărul deţinutilor se află pe un trend descendent. Numărul zilnic al celor care ies din penitenciare este mai mare decât numărul celor care intră în penitenciare., DECLARAȚII Justitie,Adevărat,0,"We currently have 22,884 detainees and today we have 12,795 officials with special status in the penitentiary system. It is gratifying that the number of detainees is on a downward trend. The daily number of those leaving the penitentiary is higher than the number of those entering the penitentiaries. ",big,Justitie,yes
611, Tudorel Toader,"Am notat aici faptul că au fost realizate anchete -evident- penale în temeiul Ordonanţei 13, Ordonanţă declarată ca fiind constituţională în conţinutul ei, aspecte care au generat acel conflict constatat prin Decizia 68/2017.", DECLARAȚII Justitie,Fals,3,"We noted here that -obvious- criminal investigations were carried out under Ordinance 13, Ordinance declared to be constitutional in its content, aspects that generated that conflict found by Decision 68/2017. ",small,Justitie,no
622, Tudorel Toader,"Dacă nu transpunem (directiva) la termen, intrăm în procedură de infringement. Cu privire la această Directivă există riscul, pentru că termenul este aprilie 2018. Au fost cazuri în care Guvernul a adoptat OUG pentru a transpune o directivă europeană la termen şi a evitat infringement-ul. A fost criticată la Curtea Constituţională procedura adoptării unei ordonanţe de urgenţă spunându-se că trebuia făcută prin lege. Curtea a stabilit faptul că se justifică urgenţa adoptării unei ordonanţe de urgenţă pentru transpunerea la timp a unei directive în condiţiile în care legiuitorul nu a realizat prin lege transpunerea respectivei directive.", DECLARAȚII Justitie,Fals,3,"If we do not transpose (the directive) on time, we enter the infringement procedure. There is a risk about this Directive, because the deadline is April 2018. There have been cases where the Government has adopted the GEO to transpose a European directive on time and avoided infringement. The procedure for adopting an emergency ordinance was criticized at the Constitutional Court, saying that it had to be done by law. The Court has ruled that the urgency of adopting an emergency ordinance for the timely transposition of a directive is justified if the legislature has not transposed that directive by law. ",big,Justitie,yes
625, Florin Iordache,[Amendamentele] Nu depășesc cadrul directivei europene!  , DECLARAȚII Justitie,Parțial Fals,2,[Amendments] Do not go beyond the framework of the European Directive! ,small,Justitie,yes
638, Paul Stănescu,E o acţiune in rem în care tot ce se spune acolo este vorba despre primăria municipiului Slatina. Eu în acea perioadă am fost preşedintele Consiliului Judeţean. Absolut nicio acţiune de acolo nu are legătură cu Consiliul Judeţean., DECLARAȚII Justitie,Adevărat,0,It is an action in rem in which everything that is said there is about the town hall of Slatina. At that time I was the president of the County Council. Absolutely no action there has anything to do with the County Council. ,big,Justitie,yes
644, Tudorel Toader,"„În cadrul Guvernului, primindu-se această solicitare [de sesizare a Curții Constituționale], această dezbatere, în mod firesc premierul s-a adresat Ministerului Justiției, ministrului justiției să facă acel draft de posibilă sesizare. Ministerul Justiției l-a făcut, mai departe este problema decidenților, oricine poate sesiza — fie Guvernul, fie președintele Camerei Deputaților, fie președintele Senatului”", DECLARAȚII Justitie,Adevărat,0,"""Within the Government, receiving this request [for referral to the Constitutional Court], this debate, naturally the Prime Minister addressed the Ministry of Justice, the Minister of Justice to make that draft of possible referral. The Ministry of Justice has done it, further is the issue of decision makers, anyone can notify - either the Government, or the President of the Chamber of Deputies, or the President of the Senate "" ",big,Justitie,yes
682, Tudorel Toader,Ministerul Justiţiei trebuie să iniţieze proiectul de lege pentru modificarea legilor justiţiei în cursul lunii iunie 2017., DECLARAȚII Justitie,Fals,3,The Ministry of Justice is due to initiate the draft law amending the laws of justice during June 2017. ,small,Justitie,yes
688, Alina Gorghiu,"În proiectul Comisiei nu se pune problema grațierii infracțiunilor electorale și a faptelor care au o condamnare cu suspendare, pe când în inițiativa Guvernului, pe care a înaintat-o ministrul Toader și pe care o susține domnul Dragnea, știți foarte bine că faptele, infracțiunile electorale sunt grațiate, precum și condamnările cu suspendare. Ca atare, pe românește, domnul Dragnea - nu PSD-ul, ci domnul Dragnea, dorește întoarcerea la Comisie tocmai pentru că îi este dedicat acest proiect. (...) (Proiectul, n.r.) rezolvă speța punctuală a domnului Dragnea", DECLARAȚII Justitie,Parțial Adevărat,1,"The Commission's draft does not raise the issue of pardoning electoral offenses and deeds that have a suspended sentence, while in the Government's initiative, which was submitted by Minister Toader and supported by Mr. Dragnea, you know very well that deeds, electoral offenses are pardoned, as well as suspended sentences. As such, in Romanian, Mr. Dragnea - not the PSD, but Mr. Dragnea, wants to return to the Commission precisely because this project is dedicated to him. (...) (The project, n.r.) solves the punctual case of Mr. Dragnea ",big,Justitie,yes
693, Tudorel Toader,"Pe de o parte raportăm cu valori mari, prejudicii mari, dar când se duce procesul acela la capăt și dacă l-ai căutat la capătul dosarului, vom vedea că la unele confiscarea e doar pe hârtie și nu-i una efectivă. Presupunem că indisponibilizarea e efectivă, se termină procesul, i-ai confiscat suma de bani sau imobilul echivalent… problema, după părerea mea, e de lege aici (...) banii ăia și românii nu știu treaba asta, banii ăia care se confiscă (...) unde se duc banii ăia? Românul crede că banii ăia se întorc la bugetul statului. Banii ăia se duc 20% la Ministerul Educației, 20% la Ministerul de Interne, 15% la Justiție, 15% la ANABI, agenția aceea care... plus încă 20%, să facem educație juridică, prevenție și așa mai departe (...) După părerea mea, banii aceia trebuie să se întoarcă de unde au fost luați, adică de la bugetul statului.", DECLARAȚII Justitie,Fals,3,"On the one hand, we report with high values, high damages, but when that process is completed and if you searched for it at the end of the file, we will see that for some the confiscation is only on paper and not an effective one. We assume that the unavailability is effective, the process ends, you confiscated the amount of money or the equivalent property… the problem, in my opinion, is legal here (...) that money and Romanians do not know this thing, that money that is confiscated (...) where does that money go? The Romanian believes that that money goes back to the state budget. That money goes 20% to the Ministry of Education, 20% to the Ministry of Interior, 15% to Justice, 15% to ANABI, that agency that ... plus another 20%, to do legal education, prevention and so on (. ..) In my opinion, that money must return from where it was taken, that is, from the state budget. ",big,Justitie,yes
695, Șerban Nicolae,"Eu nu am propus să fie grațiați corupții. Am văzut că proiectul de lege mi-ar aparține mie, că eu am făcut amendamente pentru a fi grațiați corupții. Repet, mi-e foarte greu să lupt cu imaginația celor care nasc tot felul de năzbâtii, tot felul de inepții, le aruncă în spațiul public și ele se difuzează și unii oameni le cred.", DECLARAȚII Justitie,Fals,3,"I did not propose that the corruptions be pardoned. I saw that the bill belonged to me, that I made amendments to pardon corruption. I repeat, it is very difficult for me to fight with the imagination of those who give birth to all kinds of mischief, all kinds of nonsense, throw them in the public space and they spread and some people believe them. ",big,Justitie,yes
696, Norica Nicolai,"Raportul MCV, ultimul raport MCV, într-una din primele recomandări pe care le face, se referă la nevoia unor criterii clare și transparente de selecție a resursei umane în parchete și în justiție. Spune Comisia Europeană implicit prin asta că actuala formulă legislativă, care dă politicianului-președinte al României șansa să numească un procuror șef, este una care a creat probleme și ne recomandă, pentru prima oară în acești 10 ani, expres, să facem o lege care să consfințească criteriile clare de selecție.", DECLARAȚII Justitie,Fals,3,"The MCV report, the last MCV report, in one of its first recommendations, refers to the need for clear and transparent criteria for the selection of human resources in prosecutor's offices and in the judiciary. The European Commission implicitly says that the current legislative formula, which gives the politician-president of Romania the chance to appoint a chief prosecutor, is one that has created problems and recommends us, for the first time in these 10 years, expressly, to make a law that to enshrine clear selection criteria. ",big,Justitie,yes
699, Călin Popescu Tăriceanu,"Când stăm şi ne uităm la numărul de procese pierdute de România la CEDO - ştiţi că România este pe locul trei în clasamentul absolut, după Rusia şi Turcia, dar, raportat la mia de locuitori, e pe primul loc?!", DECLARAȚII Justitie,Parțial Fals,2,"When we sit and look at the number of lawsuits lost by Romania to the ECHR - do you know that Romania is on the third place in the absolute ranking, after Russia and Turkey, but, compared to the thousand inhabitants, it is on the first place ?! ",big,Justitie,yes
703, Florin Buicu,"ABUZUL ÎN SERVICIU A FOST DEZINCRIMINAT tacit întrucat Guvernul Cioloș nu a îndreptat în 45 zile articolul, conform deciziei obligatorii a CCR 405/2016. Curtea de Apel Alba Iulia a decis definitiv la 9 februarie că art. 297 Cod penal a fost dezincriminat și a încetat condamnarea unui inculpat. Protestele din Capitală au fost o uriașă manipulare. Decizia Curții de Apel Alba Iulia arată că demersul Guvernului a fost corect. Guvernul Grindeanu a încercat să evite această situație în care un inculpat evita condamnarea pentru că fostul Guvern Cioloș și fostul Parlament nu și-au facut treaba să aplice decizia obligatorie a CCR privind modificarea abuzului în serviciu din Codul Penal.", DECLARAȚII Justitie,Fals,3,"THE ABUSE IN SERVICE WAS TIMELY DISINCRIMINATED because the Cioloș Government did not correct the article in 45 days, according to the binding decision of CCR 405/2016. The Alba Iulia Court of Appeal decided definitively on February 9 that art. 297 of the Criminal Code was decriminalized and the conviction of a defendant ceased. The protests in the Capital were a huge manipulation. The decision of the Alba Iulia Court of Appeal shows that the Government's approach was correct. The Grindeanu government tried to avoid this situation in which a defendant avoided conviction because the former Cioloș Government and the former Parliament did not do their job to apply the binding decision of the RCC on amending the abuse of office in the Criminal Code. ",big,Justitie,yes
708, Guvernul RomÃ¢niei,Textul ordonanței spune că „acestea constituie o situație extraordinară a cărei reglementare nu mai poate fi amânată”, DECLARAȚII Justitie,Fals,3,"The text of the ordinance states that ""these constitute an extraordinary situation whose regulation can no longer be postponed"" ",small,Justitie,no
709, Victor Ciorbea,"În legătură cu Ordonanța de Urgență (pentru modificarea Codului penal — n.r.) aștept să văd Monitorul Oficial. Din câte am înțeles (...) aceasta ar urma să intre în vigoare peste zece zile, or potrivit art. 32 din Legea 47/1992 privind organizarea și funcționarea CCR, Curtea hotărăște asupra excepțiilor de neconstituționalitate ridicate direct de Avocatul Poporului privind constituționalitatea unei legi sau ordonanțe ori a unei dispoziții dintr-o lege sau ordonanță în vigoare, deci dacă intrarea în vigoare a ordonanței se va produce peste zece zile, în tot acest interval noi nu avem nicio competență.", DECLARAȚII Justitie,Fals,3,"In connection with the Emergency Ordinance (for the amendment of the Criminal Code - n.r.) I am waiting to see the Official Gazette. From what I understand (...) it would enter into force in ten days, or according to art. 32 of Law 47/1992 on the organization and functioning of the RCC, the Court decides on the exceptions of unconstitutionality raised directly by the People's Advocate regarding the constitutionality of a law or ordinance or a provision of a law or ordinance in force, so if the ordinance enters into force will produce in ten days, in all this time we have no competence. ",big,Justitie,yes
713, Ministerul Finanțelor,"În 2017, Ministerul Apărării Naționale va avea un buget care reprezintă 2% din PIB.", DECLARAȚII Aparare,Fals,3,"In 2017, the Ministry of National Defense will have a budget representing 2% of GDP. ",small,Justitie,yes
715, Florin Iordache,"Aceste două acte normative au fost finalizate ieri. Au fost trimise spre consultare - repet, spre consultare - CSM, Înalta Curte, Parchet General, şi cele două acte normative vizează graţierea - şi nu amnistia -, graţiere care nu vizează fapte de corupţie, fapte grave, şi care vizează recuperarea prejudiciului.", DECLARAȚII Justitie,Fals,3,"These two normative acts were finalized yesterday. The SCM, the High Court, the General Prosecutor's Office were sent for consultation - I repeat, for consultation - and the two normative acts aim at pardon - and not amnesty -, pardons that do not aim at corruption, serious acts, and aim at recovering the damage. ",big,Justitie,yes
726, Liviu Dragnea,"În primul rând, eu am fost condamnat pentru ceva de care nu am fost acuzat în rechizitoriu. Nu știu dacă mai există un caz în lume. Adică, ești trimis în judecată pentru că ai ucis un om, iar instanța spune că nu, nu e mort că l-a văzut că e viu.", DECLARAȚII Justitie,Fals,3,"First, I was convicted of something I was not accused of in the indictment. I don't know if there's another case in the world. I mean, you're being sued for killing a man, and the court says no, he's not dead because he saw him alive. ",big,Justitie,yes
727, Liviu Dragnea,"(...) Eu, până la ora asta, nu am primit motivarea. Au trecut șapte luni de zile. Aștept de șapte luni de zile să merg la CEDO, dar nu pot pentru că nu am primit motivarea (...) Dacă mă mai primește, că la CEDO mergi în primele șase luni de la condamnare", DECLARAȚII Justitie,Parțial Fals,2,"(...) Until now, I have not received the motivation. Seven months have passed. I have been waiting for seven months to go to the ECHR, but I can't because I did not receive the motivation (...) If he receives me again, that I will go to the ECHR in the first six months after the conviction ",big,Justitie,yes
735, Gabriela Firea,RADET a intrat în procedură de insolvenţă ca o garanţie că se va aproba un plan de restructurare a acestei companii într-un termen rezonabil., DECLARAȚII Justitie,Fals,3,RADET has entered insolvency proceedings as a guarantee that a restructuring plan for this company will be approved within a reasonable time. ,small,Justitie,yes
742, Alexandru Athanasiu,"În anul în care s-a adoptat hotărârea de guvern, nu exista articolul care prevedea abuzul în serviciu.", DECLARAȚII Justitie,Fals,3,"In the year the government decision was made, there was no article that provided for abuse of office. ",small,Justitie,yes
758, Laura Codruța Kovesi,"Potrivit legii, un serviciu de informaţii, atunci când intra în posesia unor informaţii de corupţie este obligat să ne sesizeze. Aştept în continuare să primim informaţii de la SIE pentru că aşa scrie la lege. Aştept să respecte legea.", DECLARAȚII Justitie,Adevărat,0,"According to the law, an intelligence service, when it comes into possession of corrupt information, is obliged to notify us. I am still waiting to receive information from SIE because that is what the law says. I'm waiting to obey the law. ",big,Justitie,no
769, Alina Gorghiu,"75% dintre deținuții români sunt recidiviști. Este evident că închisorile din România nu-și îndeplinesc rolul de educare și reintegrare a condamnaților. Prin urmare, nu cred că aministierea sau grațierea ar fi o soluție pentru a îmbunătăți situația din închisori. Într-un an, s-ar aglomera din nou. În schimb, cred că se pot lua măsuri pentru o administrare eficientă și corectă a penitenciarelor.", DECLARAȚII Justitie,Fals,3,"75% of Romanian detainees are repeat offenders. It is obvious that prisons in Romania do not fulfill their role of educating and reintegrating convicts. Therefore, I do not think that amnesty or pardon would be a solution to improve the situation in prisons. In a year, it would be crowded again. Instead, I believe that measures can be taken for the efficient and correct administration of penitentiaries. ",big,Justitie,yes
771, Vasile DÃ¢ncu,"Vă spun o cifră care este halucinantă, care este din statistica penitenciarelor. Dacă, în pușcăriile din Europa, media detenției este undeva la șapte luni, la noi depășește șapte ani. Asta înseamnă că trebuie să facem ceva mult mai mult în acest sens.", DECLARAȚII Justitie,Fals,3,"I'm telling you a figure that's mind-boggling, which is from prison statistics. If, in European prisons, the average detention is somewhere between seven months, in our country it exceeds seven years. That means we have to do a lot more in this regard. ",big,Justitie,yes
785, Ovidiu Raețchi,"Prejudiciul imputat de DNA fostului primar (n.r. - Marian Vanghelie) este de 300 milioane de lei, ne ducem spre jumătate din bugetul sectorului 5.", DECLARAȚII Justitie,Adevărat,0,"The damage imputed by DNA to the former mayor (n.r. - Marian Vanghelie) is 300 million lei, we are going to half of the budget of sector 5. ",small,Justitie,yes
831, Traian Băsescu,Nicăieri în Uniunea Europeană nu există sancțiune penală pentru abuz în serviciu., DECLARAȚII Justitie,Fals,3,Nowhere in the European Union is there a criminal sanction for abuse of office. ,small,Justitie,no
838, Daniel Constantin,"„ După fiecare interceptare, persoana interceptată trebuie anunţată”", DECLARAȚII Justitie,Adevărat,0,"""After each interception, the intercepted person must be notified"" ",small,Justitie,yes
839, Raluca Prună,"În primul rând, pentru că știți foarte bine că ordonanța de urgență, tocmai din cauza caracterului de urgență, nu este de regulă pusă în transparență decizională. Nu există obligație de la lege (...) Am considerat, ca ministru, unu: că nu am această obligație și doi: mi-am luat riscul de a nu o pune în transparență decizională, pentru că urmează să primesc un aviz al CSM, deci, tehnic vorbind, ea mai poate fi modificată și urmează, desigur, să primesc si un aviz al CSAT. În mod normal, ar fi trebuit să fie pusă în transparență după ce primim și avizul CSAT (...)", DECLARAȚII Justitie,Fals,3,"First of all, because you know very well that the emergency ordinance, precisely because of its urgency, is not usually put in decision-making transparency. There is no obligation from the law (...) I considered, as minister, one: that I do not have this obligation and two: I took the risk of not putting it in decisional transparency, because I will receive an opinion from the SCM , so, technically speaking, it can still be modified and I will, of course, receive a CSAT opinion. Normally, it should have been made transparent after receiving the CSAT opinion (...) ",big,Justitie,yes
840, Liviu Dragnea,"Din fericire, am mai câștigat procese. Din păcate, sunt companii care au încheiat înțelegeri cu PSD în anii trecuți, care figurează creditori la partidul nostru, dar în schimb au venit cu solicitări de penalități. Ca să vă dau un exemplu, de la 2 la 22, adică de 22 de ori mai mult. Nu există în lume așa ceva, îi depășești și pe cămătari. Nici cămătarii nu cred că au rata asta. Ne judecăm, în mare parte câștigăm.", DECLARAȚII Justitie,Fals,3,"Fortunately, I won more lawsuits. Unfortunately, there are companies that have concluded agreements with PSD in the past years, which include creditors to our party, but instead came with requests for penalties. To give you an example, from 2 to 22, that is 22 times more. There is no such thing in the world, you surpass usurers too. I don't think moneylenders have that rate either. We judge ourselves, we mostly win. ",big,Justitie,yes
848, Radu Mazăre,„Banii din cont erau parte a unei înţelegeri financiare ce nu trebuiau declaraţi în declaraţia de avere.”, DECLARAȚII Justitie,Fals,3,"""The money in the account was part of a financial agreement that did not have to be declared in the wealth declaration."" ",small,Justitie,no
849, Sorin Oprescu,„Mi-au spus că am proprietăți… N-am proprietăți.”, DECLARAȚII Justitie,Fals,3,"""They told me I had property… I don't own property."" ",small,Justitie,no
853, Cezar Preda, „Nu comisia parlamentară exercită controlul civil al serviciului de informații”, DECLARAȚII Justitie,Parțial Fals,2,"""Parliamentary committee does not exercise civilian control of the intelligence service"" ",small,Justitie,no
854, Mircea DuÅŸa,„Armata României este cea mai apreciată instituție a statului român de către populație”, DECLARAȚII Aparare,Parțial Adevărat,1,"""The Romanian Army is the most appreciated institution of the Romanian state by the population"" ",small,Justitie,yes
858, NicuÅŸor Halici,„Procedura (n.r. – de revocare din funcție a aleșilor condamnați definitiv) nu ţine de o acţiune a Instituţiei Prefectului”, DECLARAȚII Justitie,Parțial Fals,2,"""The procedure (n.r. - of dismissal of the definitively convicted elected officials) does not concern an action of the Institution of the Prefect"" ",small,Justitie,yes
869, Șerban Nicolae,"„Eu, din politețe, am vrut să consult CSM”", DECLARAȚII Justitie,Fals,3,"""I, out of politeness, wanted to consult the SCM"" ",small,Justitie,no
875, Robert Cazanciuc,"„Legea vă permite să vindeţi chiar la momentul sechestrării, banii fiind depuşi într-un cont”", DECLARAȚII Justitie,Parțial Adevărat,1,"""The law allows you to sell right at the time of seizure, the money being deposited in an account"" ",small,Justitie,no
880, Eduard Hellvig,„Documentele SRI pot fi desecretizate după 40 de ani”, DECLARAȚII Justitie,Adevărat,0,"""SRI documents can be declassified after 40 years"" ",small,Justitie,no
883, Adriean Videanu,"„Abuzul în serviciu este o infracţiune de serviciu, nu o infracţiune de corupţie”", DECLARAȚII Justitie,Parțial Fals,2,"""Abuse of office is a crime of service, not a crime of corruption"" ",small,Justitie,yes
909, Nicușor Constantinescu,„Ce treabă are DNA să verifice activitatea unui Consiliu Județean?”, DECLARAȚII Justitie,Fals,3,"""What is the job of DNA to verify the activity of a County Council?"" ",small,Justitie,yes
910, Adrian Năstase,„Judecătorii care au dat sentinţa în cazul Năstase sunt numiţi de preşedintele Băsescu”, DECLARAȚII Justitie,Fals,3,"""Judges who handed down the sentence in Nastase's case are appointed by President Basescu"" ",small,Justitie,yes
915, Viorel Hrebenciuc,Tot ce facem ca parlamentari este trafic de influență, DECLARAȚII Justitie,Fals,3,All we do as parliamentarians is influence peddling ,small,Justitie,no
