,source,text,type,category,label,English,text_size,subject,contains_name
164, Sebastian Burduja,"„De la 1 ianuarie 2007 până la finalul anului trecut, România a primit 54,43 miliarde de euro de la Comisia Europeană și a contribuit cu 18,91 miliarde de euro. Avem, așadar, în 13 ani de apartenență la UE un sold pozitiv de peste 35 miliarde de euro. Ca să fie și mai clar, pentru fiecare euro plătit am primit înapoi trei euro. Acesta este adevărul dincolo de orice fake news aruncat cu inconștiență sau cu rea-voință în spațiul public de diverși inamici ai apartenenței României la familia europeană.”", DECLARAȚII Finante,Parțial Adevărat,1,"""From January 1, 2007 until the end of last year, Romania received 54.43 billion euros from the European Commission and contributed 18.91 billion euros. We therefore have a positive balance of over € 35 billion in 13 years of EU membership. To be even clearer, for every euro paid I received back three euros. This is the truth beyond any fake news thrown unconsciously or maliciously into the public space by various enemies of Romania's membership in the European family. "" ",big,Economie,yes
165, Adrian Oros,"„Într-o ţară care se mândreşte cu producţiile record de grâu, produsele de brutărie, patiserie şi biscuiţi au ajuns în ultimii ani să ocupe locul doi în topul importurilor de produse agroalimentare (370 milioane de euro), după carnea de porc (630 de milioane euro) pe care o achiziţionăm masiv din Spania şi alte state membre, destinaţie de livrare a porumbului românesc.”", DECLARAȚII Agricultura,Adevărat,0,"""In a country that prides itself on record wheat production, bakery, pastry and biscuits have in recent years reached number two in the top of imports of agri-food products (370 million euros), after pork (630 million million) which we buy en masse from Spain and other Member States, destination for the delivery of Romanian corn. ” ",big,Economie,yes
174, Marius Budai,„Suntem pe locul 4 în UE cu o inflație de peste 7 ori mai mare decât media UE.”, DECLARAȚII Finante,Parțial Adevărat,1,"""We are in 4th place in the EU with inflation more than 7 times higher than the EU average."" ",small,Economie,yes
175, Viorica Dăncilă,„Guvernul pe care l-am condus nu a dat ordonanțe de urgență în domeniul justiției.”, DECLARAȚII Finante,Fals,3,"""The government I led did not issue emergency ordinances in the field of justice."" ",small,Economie,yes
178, Cristina Prună,"„În prezent, 10% din orice ban câștigăm se duce la stat pentru sistemul de sănătate. Un angajat pe salariu minim plătește în fiecare lună 223 lei pentru sănătate.”", DECLARAȚII Finante,Adevărat,0,"""Currently, 10% of any money we earn goes to the state for the health system. An employee with a minimum wage pays 223 lei for health every month. ” ",small,Economie,yes
180, Iulian Bulai,„FALS. PNL nu a dat OUG pentru eliminarea pensiilor speciale.”, DECLARAȚII Social,Adevărat,0,"""FAKE. PNL did not give the GEO for the elimination of special pensions. "" ",small,Economie,yes
182, Florin Câțu,"„Ne uităm în Europa, unde România și încă două țări mai sunt pe creștere economică.""", DECLARAȚII Economie,Adevărat,0,"""We are looking at Europe, where Romania and two other countries are still growing economically."" ",small,Economie,no
186, Raluca Turcan,"„În România sunt 125.000 de navetiști, elevi care circulă dintr-o localitate în alta și alte câteva sute de mii de elevi care merg la școală cu transportul public în comun.""[...] „Toate Guvernele au promis că elevii vor circula gratuit însă, în realitate, transportul școlar nu a fost niciodată suportat 100% de stat.”", DECLARAȚII Transport,Fals,3,"""In Romania there are 125,000 commuters, students traveling from one locality to another and several hundred thousand other students going to school by public transport."" [...] ""All Governments have promised that students will travel but for free, in reality, school transport has never been 100% supported by the state. "" ",big,Economie,yes
189, Ludovic Orban,"„Din 2008, de când am plecat din fruntea Ministerului Transporturilor, nu s-a construit un milimetru de autostradă între Pitești și Sibiu. Nu s-a mișcat nimic pentru o perioadă de aproape 12 ani.”", DECLARAȚII Transport,Adevărat,0,"""Since 2008, when I left the head of the Ministry of Transport, not a millimeter of highway has been built between Pitești and Sibiu. Nothing has moved for almost 12 years. ” ",small,Economie,yes
191, Marius Budai,",,1. Deficitul de cont curent a crescut cu 85% față de primele două luni ale anului 2019, ajungând la 325 milioane de euro; 2. Investițiile străine directe au scăzut cu 71%. 409 mil de euro ianuarie și februarie 2020 vis a vis 1.404 mil de euro ianuarie și februarie 2019; 3. Datoria externă a României + 4,75 MILIARDE euro pe fondul creșterii datoriei publice cu 4,65 MILIARDE euro; 4. Creșterea deficitului public la februarie 2020 la 0,73% din PIB față de 0,5 % februarie 2019. Aceste cifre prezentate sunt de dinainte de criză [...]”", DECLARAȚII Finante,Trunchiat,2,",,1. The current account deficit increased by 85% compared to the first two months of 2019, reaching 325 million euros; 2. Foreign direct investment decreased by 71%. EUR 409 million in January and February 2020 compared to EUR 1,404 million in January and February 2019; 3. Romania's external debt + 4.75 BILLION euros amid rising public debt by 4.65 BILLION euros; 4. The increase of the public deficit in February 2020 to 0.73% of GDP compared to 0.5% in February 2019. These figures are from the pre-crisis period ... ' ",big,Economie,no
192, Mihaela Huncă,"„Proiectul guvernamental ”România modernă, România digitală” prevedea nu mai puţin de 2 miliarde de lei pentru achiziţionarea de tablete. (...) PSD nu a făcut paşii necesari pentru achiziţionare până în luna noiembrie 2019, iar PNL a omis cu bună ştiinţă realizarea proiectului în 2020.”", DECLARAȚII Social,Adevărat,0,"The ""government project"" Modern Romania, Digital Romania ""provided no less than 2 billion lei for the purchase of tablets. (...) PSD did not take the necessary steps for the acquisition until November 2019, and PNL knowingly omitted the realization of the project in 2020. ” ",big,Economie,yes
194, Marcel Vela,"„Polițiștii locali sunt în subordinea primăriilor, s-au mărit salariile la primării și în mod automat funcționarii de acolo au salarii foarte mari. De exemplu, un polițist local care protejează ordinea publică într-un parc din Timișoara are 8-9.000 de lei, iar un polițist din MAI care își riscă viața să prindă un criminal are la jumătate din salariul polițistului local.""", DECLARAȚII Social,Fals,3,"""The local police are subordinated to the town halls, the salaries at the town halls have increased and automatically the officials there have very high salaries. For example, a local policeman who protects public order in a park in Timișoara has 8-9,000 lei, and a policeman from the Ministry of Interior who risks his life to catch a murderer has half the salary of a local policeman. "" ",big,Economie,yes
195, Raluca Turcan,"„Curtea Constituțională menține pensiile speciale în forma actuală, fiind vorba de aceiași judecători care au primit ieri o palmă grea din partea CEDO în cazul Kovesi. Toate pensiile speciale au fost introduse prin lege de majoritățile PSD. Florin Iordache a semnat nu mai puțin de patru astfel de propuneri legislative. Toate acestea trebuie să facă obiectul unor revizuiri şi unor reglementări pentru readucerea pensiilor într-un cadru al bunului simţ şi al decenţei. PNL a inițiat proiectul de eliminare a pensiilor speciale și susține principiul contributivităţii în calcularea pensiilor.”", DECLARAȚII Economie,Trunchiat,2,"""The Constitutional Court maintains the special pensions in their current form, being the same judges who yesterday received a heavy slap from the ECHR in the Kovesi case. All special pensions were introduced by law by the PSD majorities. Florin Iordache signed no less than four such legislative proposals. All this needs to be subject to revisions and regulations to restore pensions in a framework of common sense and decency. PNL initiated the project to eliminate special pensions and supports the principle of contributory in the calculation of pensions. "" ",big,Economie,yes
196, Lucian Bode,"„Bugetul Ministerului Transporturilor, în general, an de an, la fiecare rectificare, era rectificat negativ, pentru că nu se cheltuiau bani. În acest an, avem alocaţi prin legea bugetului 12,2 miliarde de lei, din care 6,4 miliarde de lei sunt fonduri europene nerambursabile. Nu numai că nu s-au tăiat bani la această rectificare, ci am primit fonduri suplimentare""", DECLARAȚII Transport,Adevărat,0,"""The budget of the Ministry of Transport, in general, every year, at each rectification, was negatively rectified, because no money was spent. This year, we have allocated by budget law 12.2 billion lei, of which 6.4 billion lei are non-reimbursable European funds. Not only was no money cut for this rectification, but we received additional funding. "" ",big,Economie,yes
207, Florin Câțu,„Am reușit imposibilul. În aprilie 2020 am finanțat deficitul bugetar la o dobândă medie de 3.5% pe an în timp ce guvernul socialist în aprilie 2019 finanța deficitul bugetar la o dobândă medie de 4.5%. ”, DECLARAȚII Finante,Trunchiat,2,"""It simply came to our notice then. In April 2020 we financed the budget deficit at an average interest rate of 3.5% per year while the socialist government in April 2019 financed the budget deficit at an average interest rate of 4.5%. ” ",big,Economie,yes
211, Lucian Romascanu,"„(...) legea cu Ținutul Secuiesc a trecut tacit pentru că, urmare inconștienței unui senator liberal infectat cu noul coronavirus, parlamentul a trebuit să fie închis.”", DECLARAȚII Social,Fals,3,"""(...) the law with the Szekler Land was passed tacitly because, due to the unconsciousness of a liberal senator infected with the new coronavirus, the parliament had to be closed."" ",small,Economie,yes
212, Alfred Simonis,„PSD a votat întotdeauna împotriva unor astfel de inițiative. Și acum și în ultimii 15 ani de când tot sunt depuse astfel de inițiative.”, DECLARAȚII Social,Adevărat,0,"""PSD has always voted against such initiatives. And now and in the last 15 years since such initiatives are still submitted. "" ",small,Economie,yes
235, Vlad Alexandrescu,"„România nu este un exportator de alimente, este o țară dependentă de importuri, cu un deficit semnificativ.”", DECLARAȚII Economie,Parțial Adevărat,1,"""Romania is not an exporter of food, it is a country dependent on imports, with a significant deficit."" ",small,Economie,yes
245, Dacian Cioloș,„Guvernul PSD a fost atenționat de Comisia Europeană încă din primăvara anului 2017 despre depășirea plafonului de deficit bugetar.”, DECLARAȚII Economie,Trunchiat,2,"""The PSD government has been warned by the European Commission since the spring of 2017 about exceeding the budget deficit ceiling."" ",small,Economie,yes
249, Eugen Teodorovici,"„Cât timp am fost eu la conducerea finanțelor țării am avut doi ani consecutivi excedent bugetar în prima lună a anului, de 717 milioane de lei (0,07% din PIB) în 2019 și de 1,98 milioane de lei (0, 21% din PIB) în 2018.”", DECLARAȚII Finante,Trunchiat,2,"""While I was in charge of the country's finances, I had a two-year budget surplus in the first month of the year, of 717 million lei (0.07% of GDP) in 2019 and 1.98 million lei (0.21 % of GDP) in 2018. ” ",big,Economie,no
253, Marian Oprișan," „Şi la Focşani e sub media pe ţară (n.r. șomajul), ca să nu mai avem niciun fel de discuţii.”", DECLARAȚII Social,Adevărat,0,"""In Focsani, too, it is below the national average (n.r. unemployment), so that we don't have any more discussions."" ",small,Economie,yes
254, Mihai Fifor,"„Guvernul PNL nu doar că se împrumută dublu față de PSD, dar o face și la dobânzi mult mai mari.”", DECLARAȚII Finante,Trunchiat,2,"""The PNL government not only borrows twice as much as the PSD, but also does so at much higher interest rates."" ",small,Economie,yes
256, Marian Oprișan,"„Dar acolo, în acea zonă, în Transilvania, indiferent că se vor supăra unii pe mine, mă va critica presa, v-o spun cu toată responsabilitatea, fraţilor, sunt 11 aeroporturi (...).”", DECLARAȚII Transport,Fals,3,"""But there, in that area, in Transylvania, no matter how some people will be angry with me, the press will criticize me, I tell you with all responsibility, brothers, there are 11 airports (...)."" ",small,Economie,no
257, Siegfried Mureșan,"„Bucureștiul este cel mai aglomerat oraș din Uniunea Europeană. Este singurul oraș din UE cu un nivel al congestiei traficului de peste 50% (52%, mai exact, în 2019, în creștere cu 4 procente față de 2018).”", DECLARAȚII Transport,Adevărat,0,"""Bucharest is the busiest city in the European Union. It is the only city in the EU with a traffic congestion level of over 50% (52%, more precisely, in 2019, increasing by 4 percent compared to 2018). ” ",big,Economie,no
260, Lucian Bode,"„Noi avem 857 de kilometri de autostradă, suntem la coada Europei.”", DECLARAȚII Energie,Parțial Adevărat,1,"""We have 857 kilometers of highway, we are at the tail end of Europe."" ",small,Economie,no
261, Vlad Voiculescu,"„Știți cât a investit primarul Gabriela Firea în infrastructura învechită a RADET? În primii doi ani de mandat (2017 si 2018) împreună, a investit mai puțin de 10 milioane de lei.”", DECLARAȚII Finante,Parțial Adevărat,1,"""Do you know how much the mayor Gabriela Firea invested in the obsolete infrastructure of RADET? In the first two years of his term (2017 and 2018) together, he invested less than 10 million lei. ” ",small,Economie,yes
262, Cristina Prună,"„Bani pentru reclame: 16,6 milioane lei Bani pentru investiții RADET: 13 milioane de lei”", DECLARAȚII Finante,Adevărat,0,"""Money for advertisements: 16.6 million lei Money for investments RADET: 13 million lei"" ",small,Economie,no
263, Florin Câțu,„PSD a adăugat la datoria publică în medie 23 de miliarde lei în fiecare an.”, DECLARAȚII Finante,Trunchiat,2,"""PSD added to the public debt an average of 23 billion lei every year."" ",small,Economie,yes
268, Brigitte Clotilde Armand,„(...) vârsta de pensionare reală în România este în medie peste vârsta legală. Nu mai sunt decât 2 țări europene în această situație”, DECLARAȚII Social,Fals,3,"„(...) the real retirement age in Romania is on average above the legal age. There are only 2 European countries left in this situation "" ",small,Economie,no
271, Ludovic Orban,",, Nu am făcut calculele, lucrul cel mai important e că am redus în total cu 30% finanțarea pentru partidele politice.”", DECLARAȚII Finante,Adevărat,0,"""We did not make the calculations, the most important thing is that we reduced the total funding for political parties by 30%."" ",small,Economie,yes
272, Vlad Alexandrescu,"„Până la intrarea USR în Parlament, nimeni nu vorbea despre eliminarea pensiilor speciale. Dimpotrivă, partidele adăugau noi și noi categorii de pensionari speciali.”", DECLARAȚII Social,Fals,3,"""Until the USR entered Parliament, no one was talking about eliminating special pensions. On the contrary, the parties were adding new and new categories of special pensioners. "" ",small,Economie,yes
277, Claudiu Nasui,„Argumentul 3: Limitarea la o singură firmă cu acționar unic este într-o directivă europeană. Argumentul acesta este complet fals. M-am uitat în directivă. Tot ce spune este că statele membre au posibilitatea de a interzice cetățenilor lor să aibă mai mult de o firmă în care să fie acționari unici.”, DECLARAȚII Mediu de afaceri,Trunchiat,2,"""Argument 3: The limitation to a single company with a single shareholder is in a European directive. This argument is completely false. I looked at the directive. All it says is that Member States have the option of prohibiting their citizens from having more than one company in which they are sole shareholders. "" ",big,Economie,yes
278, Nicușor Dan,"„Îi atrag atenția Gabrielei Firea că a depășit termenul legal de propunere a bugetului în fiecare an de mandat: în 2017 a propus bugetul după 41 de zile de la publicarea bugetului național, în 2018 după 43 de zile și în 2019 după 33 de zile.”", DECLARAȚII Finante,Parțial Adevărat,1,"""I draw Gabriela Firea's attention to the fact that she exceeded the legal deadline for proposing the budget in each term of office: in 2017 she proposed the budget 41 days after the publication of the national budget, in 2018 after 43 days and in 2019 after 33 days. ” ",big,Economie,yes
279, Ludovic Orban,"„Din 2008 până astăzi, singurul partid care a majorat alocațiile copiilor a fost PNL. În 2015, când nu se mai majoraseră din 2008 sau 2009, fiind în opoziție, printr-un proiect de lege depus când eram lider de grup în Camera Deputaților, și de asemenea în 2019.”", DECLARAȚII Economie,Fals,3,"""From 2008 until today, the only party that increased children's allowances was the PNL. In 2015, when they had not increased since 2008 or 2009, being in opposition, through a bill submitted when I was group leader in the Chamber of Deputies, and also in 2019. "" ",big,Economie,yes
280, Dragoș Pâslaru,"„Educația, cultura și creativitatea sunt cheie. Peste 450.000, aproape jumătate de milion (n.r. de indivizi) sunt tineri. Au sub 24 de ani. Este o prioritate absolută pentru viitor. Asta înseamnă să te uiți în viitor.”", DECLARAȚII Social,Parțial Adevărat,1,"""Education, culture and creativity are key. Over 450,000, almost half a million (n.r. individuals) are young. They are under 24 years old. It is an absolute priority for the future. That means looking to the future. ” ",big,Economie,yes
283, Ludovic Orban,"„Să îmi arate unde scrie în Constituţie că e interzis ca Guvernul să îşi angajeze răspunderea pe Legea bugetului. Nu există nicio prevedere. Sigur, scrie că bugetul poate fi elaborat doar de către Guvern.”", DECLARAȚII Finante,Trunchiat,2,"""Let him show me where it says in the Constitution that it is forbidden for the Government to assume its responsibility under the Budget Law. There is no provision. Of course, it says that the budget can only be drawn up by the Government. "" ",small,Economie,yes
284, Ludovic Orban,"„[...] dacă te uiţi la numărul de companii la 1.000 de locuitori care sunt înfiinţate, România este mult sub linia europeană.”", DECLARAȚII Mediu de afaceri,Fals,3,"""[...] if you look at the number of companies per 1,000 inhabitants that are established, Romania is far below the European line."" ",small,Economie,yes
285, Cristina Prună,"„Un argument în favoarea acestei instituții [n.r. Agenția pentru Egalitatea de Șanse], ar fi fost că a fost înființată prin directivă europeană. M-am uitat în directiva 2006/54/CE să văd dacă era necesară înființarea acestei agenții. Evident că nu.”", DECLARAȚII Social,Trunchiat,2,"""An argument in favor of this institution [n.r. The Agency for Equal Opportunities] would have been established by a European directive. I looked in Directive 2006/54 / EC to see if it was necessary to set up this agency. Obviously not. ” ",big,Economie,yes
286, Lia Olguța Vasilescu,"„Și mie mi s-a solicitat de la Comisia Europeană creșterea vârstei de pensionare la 68 de ani. Am spus că e imposibil, deoarece România are o speranță de viață cu 8 ani sub media Uniunii Europene. Noi suntem la 74, Franța la 82, de exemplu”.", DECLARAȚII Social,Fals,3,"""I was also asked by the European Commission to increase the retirement age to 68 years. I said it is impossible, because Romania has a life expectancy of 8 years below the European Union average. We are at 74, France at 82, for example ”. ",big,Economie,yes
287, Gabriela Firea,"„Sunt solicitată să intervin în rezultatul unei proceduri de achiziție publică, ceea ce ar fi complet ilegal”", DECLARAȚII Social,Trunchiat,2,"""I am asked to intervene as a result of a public procurement procedure, which would be completely illegal."" ",small,Economie,no
288, Daniel-Cătălin Zamfir,"„România se împrumută, astăzi, cu 4,55%. La 1 noiembrie, când era Teodorovici ministru de Finanţe, acesta s-a împrumutat cu 4,05%.”", DECLARAȚII Finante,Trunchiat,2,"""Romania is borrowing, today, with 4.55%. On November 1, when Teodorovici was Minister of Finance, he borrowed 4.05%. "" ",small,Economie,no
289, Ludovic Orban,Inventatorii pensiilor speciale sunt cei de la PSD, DECLARAȚII Social,Trunchiat,2,The inventors of special pensions are those from PSD ,small,Economie,yes
290, Raluca Turcan,"„Există două categorii pe pensionari care au statut special: Partea de militari care intră pe sistemul NATO și care trebuie să aibă același sistem de calculare a pensiilor ca în întreg ansamblul Alianței Nord-Atlantice și mai există o categorie, a magistraților.”", DECLARAȚII Social,Parțial Adevărat,1,"""There are two categories of retirees who have special status: The part of the military that enters the NATO system and must have the same system of calculating pensions as the entire North Atlantic Alliance and there is another category of magistrates."" ",big,Economie,yes
315, Ludovic Orban,"„Singura perioadă în care Compania de Autostrăzi punea pe site facturi, contracte, toate documentele, a fost pe vremea când eram eu ministru.”", DECLARAȚII Transport,Fals,3,"""The only period when the Highway Company put invoices, contracts, all documents on the site was when I was a minister."" ",small,Economie,yes
324, Mircea Diaconu,"„[...]Punerea în funcțiune a unităților 3 și 4 de tip CANDU de la CNE Cernavodă care vor asigura un aport suplimentar de energie (11TWh) și o creștere a puterii instalate cu 1400 MW, mărind astfel capacitatea de producție”", DECLARAȚII Energie,Numai cu sprijin instituțional,1,"""[...] Commissioning of units 3 and 4 of CANDU type from Cernavoda NPP which will ensure an additional energy input (11TWh) and an increase of the installed capacity by 1400 MW, thus increasing the production capacity"" ",big,Economie,yes
329, Klaus Iohannis,"„După ani de guvernare social-democrată, ţara noastră, din păcate, este încă prima la sărăcie şi ultima la ocrotirea persoanelor vulnerabile dintre toate statele Uniunii Europene.“", DECLARAȚII Economie,Parțial Adevărat,1,"""After years of social democratic rule, our country, unfortunately, is still the first in poverty and the last in the protection of vulnerable people among all the states of the European Union."" ",small,Economie,yes
334, Petre Daea,"""Indiferent dacă e sau nu pesta porcină, exportul se face de producătorii agro alimentari cu un regim sanitar veterinar bine instituit cu norme europene. Toate ţările din UE care au pestă, şi-s foarte multe, comercializează produse din carne de porc.""", DECLARAȚII Agricultura,Trunchiat,2,"""Whether or not it is swine fever, exports are made by agri-food producers with a well-established veterinary health system with European standards. All EU countries that have fish, and there are many, sell pork products."" ",big,Economie,yes
336, Eugen Teodorovici,"„România are una dintre cele mai mari rate de creştere economică din Uniunea Europeană, a şasea cea mai mică rată a datoriei publice în PIB din UE şi cea mai mică rată a şomajului din ultimii 30 de ani.”", DECLARAȚII Economie,Parțial Adevărat,1,"""Romania has one of the highest rates of economic growth in the European Union, the sixth lowest rate of public debt in GDP in the EU and the lowest rate of unemployment in the last 30 years."" ",big,Economie,no
342, Lia Olguța Vasilescu,"„Atunci când PSD a venit la guvernare, pensia medie era 885 de lei. Astăzi, pensia medie a ajuns la 1.368 de lei, adică o creștere de peste 50%.”", DECLARAȚII Economie,Fals,3,"""When PSD came to power, the average pension was 885 lei. Today, the average pension has reached 1,368 lei, an increase of over 50%. ” ",small,Economie,yes
348, Costel Alexe,„(...)Partea cu adevărat revoltătoare este că aceste finanţări nu au fost atribuite pe criterii obiective(...)95% din fonduri au mers către primării exclusiv PSD(...)”, DECLARAȚII Finante,Parțial Adevărat,1,"""(...) The really outrageous part is that these funds were not allocated on objective criteria (...) 95% of the funds went to the mayors exclusively PSD (...)"" ",small,Economie,yes
349, Viorica Dăncilă,„România este pe locul trei în ierarhia ţărilor cu cele mai mari 500 de companii din Europa Centrală şi de Est.”, DECLARAȚII Mediu de afaceri,Trunchiat,2,"""Romania is on the third place in the hierarchy of countries with the largest 500 companies in Central and Eastern Europe."" ",small,Economie,no
355, Cosette Chichirău,"„În luna august, prețul gazelor a ajuns pe Bursa Română de Mărfuri la aproximativ 106 lei / MWh. În aceeași lună, pe Bursa din Viena, gazele erau tranzacționate la doar 56,2 lei / MWh. Cauza acestei diferențe? Vestita ordonanță 114, ordonanța incompetenței, dată de Guvernul Dăncilă.”", DECLARAȚII Energie,Adevărat,0,"""In August, the gas price reached about 106 lei / MWh on the Romanian Commodity Exchange. In the same month, on the Vienna Stock Exchange, the gases were traded at only 56.2 lei / MWh. The cause of this difference? The famous ordinance 114, the incompetence ordinance, given by the Dăncilă Government. ” ",big,Economie,yes
356, Dacian Cioloș,"„[...] dacă Rovana Plumb va fi respinsă, România poate desemna un alt candidat pentru postul de comisar, care va primi tot portofoliul transporturilor. Prin urmare, noul candidat român nu pierde portofoliul dacă cel dinaintea lui nu a fost votat de Parlamentul European.”", DECLARAȚII Transport,Adevărat,0,"""[...] if Rovana Plumb is rejected, Romania can nominate another candidate for the post of commissioner, who will receive the entire transport portfolio. Therefore, the new Romanian candidate will not lose his portfolio if the one before him was not voted by the European Parliament. "" ",big,Economie,yes
362, Viorica Dăncilă,"„(...)suntem a doua ţară cu cea mai mare creştere economică, după Ungaria.”", DECLARAȚII Economie,Adevărat,0,"""(...) we are the second country with the highest economic growth, after Hungary."" ",small,Economie,no
363, Viorica Dăncilă,"""Vreau să fac o precizare. Nu a crescut [bugetul] nici la SRI, nici la SIE. [...] Ceea ce s-a alocat pentru SRI şi pentru SIE este numai în vedere salarizării.""", DECLARAȚII Finante,Fals,3,"""I want to make a point. The [budget] has not increased for either the SRI or the SIE. [...] What has been allocated to the SRI and the SIE is only for salaries."" ",small,Economie,yes
366, Dacian Cioloș,"„În București și în județul Ilfov au intrat aproximativ 35% dintre cele 1,5 milioane de mașini second-hand intrate în țară în ultimii doi ani.”", DECLARAȚII Transport,Fals,3,"""Approximately 35% of the 1.5 million used cars that have entered the country in the last two years have entered Bucharest and Ilfov County."" ",small,Economie,no
368, Mihai Fifor,"„Dacă avem un poliţist de proximitate care are arondaţi 10.000 de cetăţeni, cu siguranţă nu are cum să-i cunoască”", DECLARAȚII Social,Adevărat,0,"""If we have a local policeman who has 10,000 citizens, he certainly has no way of knowing them."" ",small,Economie,no
369, Petre Daea,"„(...)în această perioadă, noi în România avem în jur de 20.000 de producători de tomate, faţă de 8.000 cât au fost la începutul programului (n.r. de sprijin pentru tomate), în 2017.”", DECLARAȚII Agricultura,Parțial Adevărat,1,"""(...) during this period, we in Romania have around 20,000 tomato producers, compared to 8,000 at the beginning of the program (n.r. support for tomatoes), in 2017."" ",small,Economie,no
370, Florin Câțu,"„Salariul mediu net pentru angajații din administrația publică, apărare și asigurări sociale a fost întotdeauna mai mare decât salariul mediu net din sectorul privat.”", DECLARAȚII Economie,Adevărat,0,"""The average net salary for public administration, defense and social security employees has always been higher than the average net salary in the private sector."" ",small,Economie,no
372, Viorica Dăncilă,"„Puterea de cumpărare a românilor a crescut în primii doi ani de guvernare cu cinci puncte procentuale ajungând la 64% din media Uniunii Europene, peste cea din Bulgaria şi Croaţia.”", DECLARAȚII Economie,Adevărat,0,"""The purchasing power of Romanians increased in the first two years of government by five percentage points, reaching 64% of the European Union average, above that of Bulgaria and Croatia."" ",small,Economie,no
375, Siegfried Mureșan,"„Guvernul Dăncilă „reușește” să adune un deficit de 20 de miliarde de lei în primele 6 luni din 2019, adică 1,94% din PIB! Este cel mai mare deficit bugetar pe primele 6 luni de la vârful crizei economice, în anul 2010.”", DECLARAȚII Economie,Parțial Adevărat,1,"""The Dăncilă government"" manages ""to collect a deficit of 20 billion lei in the first 6 months of 2019, ie 1.94% of GDP! It is the biggest budget deficit for the first 6 months since the peak of the economic crisis, in 2010. "" ",big,Economie,yes
377, Daniel Buda,"„Comparativ cu luna iunie 2018, în luna iunie 2019 s-au înregistrat scumpiri cu 5% la alimente, cu aproape 3% la produsele nealimentare și cu 4,2% la servicii. Astfel, cele mai mari creșteri s-au înregistrat la cartofi, cu 37,3%, la legume cu 14%, la fructe cu 15%, la combustibil cu 4,6%.”", DECLARAȚII Economie,Parțial Adevărat,1,"""Compared to June 2018, in June 2019 there were 5% increases in food prices, almost 3% in non-food products and 4.2% in services. Thus, the highest increases were registered for potatoes, with 37.3%, for vegetables with 14%, for fruits with 15%, for fuel with 4.6%. ” ",big,Economie,no
378, Dan Barna,"„Astăzi, mai mult de jumătate dintre tineri își văd viitorul în afară României. Este cea mai dureroasă cifră din istoria noastră recentă.”", DECLARAȚII Social,Adevărat,0,"""Today, more than half of young people see their future outside Romania. It is the most painful figure in our recent history. "" ",small,Economie,yes
379, Rareș Bogdan,"„Asiaticii, care au explodat, alocă peste 10% (pentru educație), cum îmi doresc și eu pentru România - mă doare faptul că puțini politicieni pricep de ce este crucial.”", DECLARAȚII Finante,Fals,3,"""Asians, who have exploded, allocate over 10% (for education), as I want for Romania - it hurts me that few politicians understand why it is crucial."" ",small,Economie,yes
381, Corina Crețu,"„Cel mai trist grafic: garanția pentru tineri (YEI - Youth Employment Initiative), prin care angajatorii ar fi primit bonusuri angajând tineri, a fost cheltuită la un nivel de sub 3 la sută din suma alocată României pentru perioada 2014-2020.”", DECLARAȚII Mediu de afaceri,Adevărat,0,"""The saddest graph: the Youth Employment Initiative (YEI), through which employers would have received bonuses for hiring young people, was spent at a level below 3 percent of the amount allocated to Romania for the period 2014-2020."" ",big,Economie,yes
383, Cristina Prună,„România este una dintre țările UE cu cel mai mare număr de emigranți cu vârsta cuprinsă între 15 și 24 de ani.”, DECLARAȚII Social,Adevărat,0,"""Romania is one of the EU countries with the highest number of emigrants aged between 15 and 24."" ",small,Economie,yes
384, Siegfried Mureșan,„Croația a avut în ultimii 2 ani surplus bugetar de aproape un procent. România a avut în fiecare din ultimii 3 ani deficit bugetar aproape de limita de 3%.”, DECLARAȚII Economie,Parțial Adevărat,1,"""Croatia has had a budget surplus of almost one percent in the last 2 years. Romania has had a budget deficit close to the 3% limit in each of the last 3 years. ” ",small,Economie,no
385, Mihai Fifor,"„În prezent, ponderea în PIB a cheltuielilor cu pensiile este puțin peste 7%, cu mult sub media UE de aproape 13%.”", DECLARAȚII Finante,Parțial Adevărat,1,"""Currently, the share of pension expenditure in GDP is just over 7%, well below the EU average of almost 13%."" ",small,Economie,yes
390, Daniel Buda,"„În cei aproape 5 ani de când a fost dată în folosință, nicio tranzacție cu cereale nu s-a realizat prin terminalul Bursei [de Cereale Corabia], iar în prezent clădirea găzduiește grupuri de acțiune locală și diverse firme private.”", DECLARAȚII Mediu de afaceri,Adevărat,0,"""In the almost 5 years since it was put into use, no transaction with cereals has been made through the terminal of the Stock Exchange [by Cereale Corabia], and currently the building houses local action groups and various private companies."" ",big,Economie,yes
391, Maria Grapini,"„în 2019, prin programul Prima Casă, s-a alocat un fond de aproape 2 miliarde de lei – peste 418 milioane de euro - pentru garanții bancare care să suțină creditele imobiliare cu avans minim – de numai 5% - pentru achiziția ori construcția de locuințe.”", DECLARAȚII Economie,Parțial Adevărat,1,"""In 2019, through the Prima Casa program, a fund of almost 2 billion lei was allocated - over 418 million euros - for bank guarantees to support real estate loans with a minimum advance - of only 5% - for the purchase or construction of housing. ” ",big,Economie,no
393, Vlad Alexandrescu,"„Din 1990 până astăzi, dacă ne uităm și la natalitate, procentul de copii abandonați a rămas constant.""", DECLARAȚII Social,Parțial Adevărat,1,"""From 1990 until today, if we look at the birth rate, the percentage of abandoned children has remained constant."" ",small,Economie,yes
